Year,Month,tmean_f,datetime,Temp
1990.0,1.0,70.88745659722221,1990-01-01,
1990.0,2.0,69.39944390190973,1990-02-01,
1990.0,3.0,69.41304524739584,1990-03-01,
1990.0,4.0,72.19829372829861,1990-04-01,
1990.0,5.0,73.11870930989583,1990-05-01,
1990.0,6.0,75.00511338975694,1990-06-01,
1990.0,7.0,75.66014268663194,1990-07-01,
1990.0,8.0,77.06337076822916,1990-08-01,
1990.0,9.0,77.76214735243056,1990-09-01,
1990.0,10.0,76.54193793402777,1990-10-01,
1990.0,11.0,74.68140462239583,1990-11-01,
1990.0,12.0,71.52401529947917,1990-12-01,
1991.0,1.0,69.59490831163194,1991-01-01,
1991.0,2.0,71.1772216796875,1991-02-01,
1991.0,3.0,69.97655978732638,1991-03-01,
1991.0,4.0,72.02378200954861,1991-04-01,
1991.0,5.0,73.39569769965277,1991-05-01,
1991.0,6.0,74.59214680989584,1991-06-01,
1991.0,7.0,75.96501736111111,1991-07-01,
1991.0,8.0,76.92853190104167,1991-08-01,
1991.0,9.0,76.61355523003473,1991-09-01,
1991.0,10.0,75.81024848090277,1991-10-01,
1991.0,11.0,75.36562771267361,1991-11-01,
1991.0,12.0,72.30465766059028,1991-12-01,
1992.0,1.0,69.52172037760417,1992-01-01,
1992.0,2.0,69.52314181857639,1992-02-01,
1992.0,3.0,70.46745605468749,1992-03-01,
1992.0,4.0,72.3669677734375,1992-04-01,
1992.0,5.0,74.10128851996528,1992-05-01,
1992.0,6.0,76.12562662760416,1992-06-01,
1992.0,7.0,76.65584309895834,1992-07-01,
1992.0,8.0,77.59254557291666,1992-08-01,
1992.0,9.0,77.64059244791667,1992-09-01,
1992.0,10.0,76.45691731770833,1992-10-01,
1992.0,11.0,74.39955783420139,1992-11-01,
1992.0,12.0,73.11935763888889,1992-12-01,
1993.0,1.0,69.12200792100694,1993-01-01,
1993.0,2.0,68.439599609375,1993-02-01,
1993.0,3.0,69.86530490451389,1993-03-01,
1993.0,4.0,72.7349609375,1993-04-01,
1993.0,5.0,73.11942816840278,1993-05-01,
1993.0,6.0,75.59881456163194,1993-06-01,
1993.0,7.0,76.63562554253473,1993-07-01,
1993.0,8.0,77.24408637152777,1993-08-01,
1993.0,9.0,77.1006618923611,1993-09-01,
1993.0,10.0,75.91448025173611,1993-10-01,
1993.0,11.0,73.12014973958333,1993-11-01,
1993.0,12.0,71.2156982421875,1993-12-01,
1994.0,1.0,68.86803385416667,1994-01-01,
1994.0,2.0,70.90278049045139,1994-02-01,
1994.0,3.0,70.58817545572916,1994-03-01,
1994.0,4.0,71.7370361328125,1994-04-01,
1994.0,5.0,73.6874538845486,1994-05-01,
1994.0,6.0,75.23066677517362,1994-06-01,
1994.0,7.0,77.12702365451389,1994-07-01,
1994.0,8.0,78.15060763888889,1994-08-01,
1994.0,9.0,78.33874240451388,1994-09-01,
1994.0,10.0,76.6438720703125,1994-10-01,
1994.0,11.0,74.44466688368055,1994-11-01,
1994.0,12.0,70.92164984809028,1994-12-01,
1995.0,1.0,69.78344455295138,1995-01-01,
1995.0,2.0,70.10849338107639,1995-02-01,
1995.0,3.0,71.51842447916667,1995-03-01,
1995.0,4.0,71.9849609375,1995-04-01,
1995.0,5.0,73.17225748697916,1995-05-01,
1995.0,6.0,75.49644368489584,1995-06-01,
1995.0,7.0,76.91978081597222,1995-07-01,
1995.0,8.0,77.05892469618055,1995-08-01,
1995.0,9.0,77.22185329861111,1995-09-01,
1995.0,10.0,76.52243923611111,1995-10-01,
1995.0,11.0,75.42725965711806,1995-11-01,
1995.0,12.0,74.0054470486111,1995-12-01,
1996.0,1.0,72.55383572048612,1996-01-01,
1996.0,2.0,69.99271918402778,1996-02-01,
1996.0,3.0,69.88817003038194,1996-03-01,
1996.0,4.0,74.01481391059028,1996-04-01,
1996.0,5.0,74.76473524305555,1996-05-01,
1996.0,6.0,77.19836968315973,1996-06-01,
1996.0,7.0,77.92087673611111,1996-07-01,
1996.0,8.0,77.97236870659722,1996-08-01,
1996.0,9.0,77.79183485243055,1996-09-01,
1996.0,10.0,77.84287109375,1996-10-01,
1996.0,11.0,74.96237521701389,1996-11-01,
1996.0,12.0,71.5876681857639,1996-12-01,
1997.0,1.0,70.60236273871527,1997-01-01,
1997.0,2.0,71.9986545138889,1997-02-01,
1997.0,3.0,72.39598795572917,1997-03-01,
1997.0,4.0,73.17451714409722,1997-04-01,
1997.0,5.0,72.95562608506944,1997-05-01,
1997.0,6.0,76.37036675347223,1997-06-01,
1997.0,7.0,76.91935492621528,1997-07-01,
1997.0,8.0,77.74838324652778,1997-08-01,
1997.0,9.0,78.12932942708333,1997-09-01,
1997.0,10.0,77.15684950086805,1997-10-01,
1997.0,11.0,73.57207573784723,1997-11-01,
1997.0,12.0,71.29312065972222,1997-12-01,
1998.0,1.0,70.10509168836805,1998-01-01,
1998.0,2.0,70.19237738715277,1998-02-01,
1998.0,3.0,71.58157823350695,1998-03-01,
1998.0,4.0,71.867333984375,1998-04-01,
1998.0,5.0,71.95899251302083,1998-05-01,
1998.0,6.0,73.84918891059027,1998-06-01,
1998.0,7.0,75.31749131944446,1998-07-01,
1998.0,8.0,76.85240071614584,1998-08-01,
1998.0,9.0,76.23258734809028,1998-09-01,
1998.0,10.0,75.55046657986111,1998-10-01,
1998.0,11.0,74.12384982638889,1998-11-01,
1998.0,12.0,71.64573567708334,1998-12-01,
1999.0,1.0,70.49777560763889,1999-01-01,
1999.0,2.0,70.31190321180556,1999-02-01,
1999.0,3.0,70.90451931423611,1999-03-01,
1999.0,4.0,71.73888346354167,1999-04-01,
1999.0,5.0,73.45490451388889,1999-05-01,
1999.0,6.0,74.44495985243056,1999-06-01,
1999.0,7.0,75.00315483940972,1999-07-01,
1999.0,8.0,75.8236572265625,1999-08-01,
1999.0,9.0,75.91399739583333,1999-09-01,
1999.0,10.0,74.81276041666666,1999-10-01,
1999.0,11.0,73.45103624131944,1999-11-01,
1999.0,12.0,71.53039008246527,1999-12-01,
2000.0,1.0,69.271826171875,2000-01-01,
2000.0,2.0,70.64452039930555,2000-02-01,
2000.0,3.0,71.89684516059027,2000-03-01,
2000.0,4.0,71.23614908854167,2000-04-01,
2000.0,5.0,73.31161295572917,2000-05-01,
2000.0,6.0,75.44000108506944,2000-06-01,
2000.0,7.0,76.55684678819445,2000-07-01,
2000.0,8.0,76.78623318142361,2000-08-01,
2000.0,9.0,76.1042941623264,2000-09-01,
2000.0,10.0,76.24452039930556,2000-10-01,
2000.0,11.0,74.07659505208333,2000-11-01,
2000.0,12.0,72.33541124131945,2000-12-01,
2001.0,1.0,71.87361653645834,2001-01-01,
2001.0,2.0,71.29420844184028,2001-02-01,
2001.0,3.0,71.47175564236112,2001-03-01,
2001.0,4.0,72.45096299913195,2001-04-01,
2001.0,5.0,73.04114854600695,2001-05-01,
2001.0,6.0,74.76496039496527,2001-06-01,
2001.0,7.0,76.45756293402778,2001-07-01,
2001.0,8.0,77.16910536024307,2001-08-01,
2001.0,9.0,77.04873860677083,2001-09-01,
2001.0,10.0,76.11462673611112,2001-10-01,
2001.0,11.0,74.45851779513889,2001-11-01,
2001.0,12.0,72.95770670572917,2001-12-01,
2002.0,1.0,71.26279568142363,2002-01-01,
2002.0,2.0,69.66722547743056,2002-02-01,
2002.0,3.0,71.0496826171875,2002-03-01,
2002.0,4.0,73.08926052517361,2002-04-01,
2002.0,5.0,74.302294921875,2002-05-01,
2002.0,6.0,75.5691134982639,2002-06-01,
2002.0,7.0,75.76853298611111,2002-07-01,
2002.0,8.0,77.541650390625,2002-08-01,
2002.0,9.0,76.94296061197917,2002-09-01,
2002.0,10.0,76.20028754340278,2002-10-01,
2002.0,11.0,73.9261474609375,2002-11-01,
2002.0,12.0,72.26981879340278,2002-12-01,
2003.0,1.0,70.63999837239584,2003-01-01,
2003.0,2.0,70.21936577690971,2003-02-01,
2003.0,3.0,72.41641981336807,2003-03-01,
2003.0,4.0,72.92296278211805,2003-04-01,
