,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,3.5190209714906153,SEL,11,2.0045244353164153,0.1601980169857511,-1.5144965361742,-3.3588229545048645,70.8958634362438,70.87967025157732,69.63958875868056
1,1,3.5190209714906153,WEL,15,3.6682071413233177,0.4758771464534272,0.1491861698327024,-3.043143825037188,70.8958634362438,71.11852518138997,69.6672119140625
2,1,3.5190209714906153,NUT,20,5.023047645133497,0.5158001727377395,1.5040266736428816,-3.003220798752876,70.8958634362438,70.23754617576614,68.70669487847223
3,1,3.5190209714906153,WLA,19,2.5705244729838643,0.2394484917392325,-0.948496498506751,-3.279572479751383,70.8958634362438,71.5137425488565,69.9235623211924
4,1,3.5190209714906153,SLA,10,3.755277906410245,0.42137637712685,0.23625693491962974,-3.097644594363765,70.8958634362438,70.14391382434142,69.41996921062925
5,2,1.9950411331583673,SEL,10,0.8209815801748604,0.1910977545755185,-1.1740595529835067,-1.8039433785828487,70.71216806203014,70.25542424131862,69.39772406684028
6,2,1.9950411331583673,WEL,9,2.247769522120734,0.1904181473640122,0.2527283889623668,-1.8046229857943552,70.71216806203014,69.62820304588416,68.828125
7,2,1.9950411331583673,NUT,29,2.130209013813651,0.2115789298310367,0.13516788065528362,-1.7834622033273306,70.71216806203014,70.77803785953816,68.47649739583333
8,2,1.9950411331583673,WLA,19,2.4932229891730087,0.332587520154002,0.4981818560146414,-1.6624536130043652,70.71216806203014,71.01357993038515,69.22791703997208
9,2,1.9950411331583673,SLA,8,1.505130661394919,0.1504945870888318,-0.4899104717634484,-1.8445465460695356,70.71216806203014,71.12846508724058,70.42887571673901
10,3,2.604736711906215,SEL,8,1.6996991350454482,0.0767662676520768,-0.9050375768607666,-2.527970444254138,71.3054564437909,71.3030346579162,70.4088894314236
11,3,2.604736711906215,WEL,5,1.7956594825196546,0.602626909931072,-0.8090772293865602,-2.0021098019751427,71.3054564437909,70.67988783728653,69.95632866753473
12,3,2.604736711906215,NUT,39,2.9602968690253877,0.1050842113092525,0.3555601571191729,-2.4996525005969623,71.3054564437909,71.26059813541617,69.25350477430555
13,3,2.604736711906215,WLA,20,2.540342070055829,0.1060624529138718,-0.06439464185038579,-2.498674258992343,71.3054564437909,71.48201984384362,69.47754164949018
