,Month,tmean_f
421,February,71.66889105902777
422,March,73.12408854166667
423,April,74.21903754340278
424,May,75.09962836371528
425,June,76.4714816623264
426,July,77.2810031467014
427,August,77.95404730902777
428,September,78.03518880208334
429,October,77.19455023871528
430,November,74.86844346788195
431,December,73.72274034288193
432,January,71.97061089409722
