Year,Month,Day,RF_in
2026,3,1,0.0005642963565912
2026,3,2,0.0
2026,3,3,0.0364151216056217
2026,3,4,0.0030063185270481
2026,3,5,0.0
2026,3,6,0.0024500374800032
2026,3,7,0.0071611693663998
2026,3,8,0.0026394763029478
2026,3,9,3.732178482263513e-05
2026,3,10,0.001503668918871
2026,3,11,1.831496119951152
2026,3,12,1.3643205623602608
2026,3,13,5.176891476347575
2026,3,14,3.3413218367235347
2026,3,15,0.279398084069244
2026,3,16,0.3654759880682232
2026,3,17,0.4089693069643421
2026,3,18,0.0003333895735111
2026,3,20,2.5345356814122195
2026,3,21,7.769831044339943
2026,3,22,1.1718868664637407
2026,3,23,0.1848727708610534
2026,3,24,0.035000090303789
2026,3,27,0.0
2026,3,28,0.3411404815581863
2026,3,29,0.0
2026,3,30,0.0
