,Month,RF
1264,May,2.1593209458843687
1265,June,1.744119312831122
1266,July,2.863797298775153
1267,August,1.7920762020632837
1268,September,2.432182685063673
1269,October,3.067317594415282
1270,November,4.191361727028045
1271,December,2.935567332783489
1272,January,3.4870557765565766
1273,February,11.232734769915917
1274,March,37.91161629969865
1275,April,8.022291484397783
