,Month,Temp,datetime,Year
0,1.0,71.47016601562501,1990-01-01,
1,2.0,69.84625379774306,1990-02-01,
2,3.0,69.9251247829861,1990-03-01,
3,4.0,72.81655002170139,1990-04-01,
4,5.0,73.84642198350696,1990-05-01,
5,6.0,75.61843532986111,1990-06-01,
6,7.0,76.27210286458333,1990-07-01,
7,8.0,77.78517252604166,1990-08-01,
8,9.0,78.47060004340278,1990-09-01,
9,10.0,77.28013509114584,1990-10-01,
10,11.0,75.4277099609375,1990-11-01,
11,12.0,72.4701171875,1990-12-01,
12,1.0,70.2987820095486,1991-01-01,
13,2.0,71.92265082465278,1991-02-01,
14,3.0,70.72377387152778,1991-03-01,
15,4.0,72.71522623697916,1991-04-01,
16,5.0,74.24752875434027,1991-05-01,
17,6.0,75.33333604600693,1991-06-01,
18,7.0,76.53336859809028,1991-07-01,
19,8.0,77.46781141493057,1991-08-01,
20,9.0,77.29622395833334,1991-09-01,
21,10.0,76.52720811631944,1991-10-01,
22,11.0,75.92801649305555,1991-11-01,
23,12.0,73.35758734809028,1991-12-01,
24,1.0,70.33961317274306,1992-01-01,
25,2.0,70.10003526475694,1992-02-01,
26,3.0,71.15467936197916,1992-03-01,
27,4.0,72.91191948784723,1992-04-01,
28,5.0,74.81009114583333,1992-05-01,
29,6.0,76.91339789496527,1992-06-01,
30,7.0,77.39667968750001,1992-07-01,
31,8.0,78.537744140625,1992-08-01,
32,9.0,78.28212890625,1992-09-01,
33,10.0,77.14052463107639,1992-10-01,
34,11.0,75.0387424045139,1992-11-01,
35,12.0,73.96041666666667,1992-12-01,
36,1.0,69.49293619791666,1993-01-01,
37,2.0,69.22100151909723,1993-02-01,
38,3.0,70.61404893663195,1993-03-01,
39,4.0,73.43563910590277,1993-04-01,
40,5.0,73.84563802083333,1993-05-01,
41,6.0,76.35686848958333,1993-06-01,
42,7.0,77.42751193576389,1993-07-01,
43,8.0,77.92596571180556,1993-08-01,
44,9.0,77.880322265625,1993-09-01,
45,10.0,76.50319010416666,1993-10-01,
46,11.0,73.83075358072918,1993-11-01,
47,12.0,71.88323296440973,1993-12-01,
48,1.0,69.43474121093749,1994-01-01,
49,2.0,71.55989583333334,1994-02-01,
50,3.0,71.32787000868055,1994-03-01,
51,4.0,72.51276584201389,1994-04-01,
52,5.0,74.40154351128473,1994-05-01,
53,6.0,75.97106391059027,1994-06-01,
54,7.0,77.62099609375,1994-07-01,
55,8.0,78.86105143229167,1994-08-01,
56,9.0,79.03534071180556,1994-09-01,
57,10.0,77.38836805555556,1994-10-01,
58,11.0,75.12113715277778,1994-11-01,
59,12.0,71.73705240885417,1994-12-01,
60,1.0,70.25599500868056,1995-01-01,
61,2.0,70.61700846354167,1995-02-01,
62,3.0,72.12998046875,1995-03-01,
63,4.0,72.81456705729167,1995-04-01,
