,Year,Month,ET,datetime
0,2001.0,1.0,2.1361328125,2001-01-01
1,2001.0,2.0,2.0,2001-02-01
2,2001.0,3.0,2.558854166666667,2001-03-01
3,2001.0,4.0,2.9411458333333336,2001-04-01
4,2001.0,5.0,3.2158854166666666,2001-05-01
5,2001.0,6.0,3.245963541666667,2001-06-01
6,2001.0,7.0,3.2404296875000003,2001-07-01
7,2001.0,8.0,2.9516927083333337,2001-08-01
8,2001.0,9.0,2.4476562500000005,2001-09-01
9,2001.0,10.0,2.8822916666666667,2001-10-01
10,2001.0,11.0,1.8486979166666668,2001-11-01
11,2001.0,12.0,1.8857421875,2001-12-01
12,2002.0,1.0,1.9701171875,2002-01-01
13,2002.0,2.0,2.33359375,2002-02-01
14,2002.0,3.0,2.9955729166666663,2002-03-01
15,2002.0,4.0,2.558854166666667,2002-04-01
16,2002.0,5.0,3.1625,2002-05-01
17,2002.0,6.0,3.2998046875,2002-06-01
18,2002.0,7.0,3.127734375,2002-07-01
19,2002.0,8.0,3.100260416666667,2002-08-01
20,2002.0,9.0,2.793229166666667,2002-09-01
21,2002.0,10.0,2.2084635416666667,2002-10-01
22,2002.0,11.0,1.6994140625,2002-11-01
23,2002.0,12.0,1.4100911458333336,2002-12-01
24,2003.0,1.0,1.4203776041666667,2003-01-01
25,2003.0,2.0,1.8109375000000003,2003-02-01
26,2003.0,3.0,1.7036458333333333,2003-03-01
27,2003.0,4.0,2.6825520833333334,2003-04-01
28,2003.0,5.0,2.2068359375,2003-05-01
29,2003.0,6.0,2.7769531250000004,2003-06-01
30,2003.0,7.0,2.9668619791666666,2003-07-01
31,2003.0,8.0,2.9899739583333336,2003-08-01
32,2003.0,9.0,2.6101562500000006,2003-09-01
33,2003.0,10.0,2.329947916666667,2003-10-01
34,2003.0,11.0,2.093424479166667,2003-11-01
35,2003.0,12.0,1.4906250000000003,2003-12-01
36,2004.0,1.0,1.9729166666666669,2004-01-01
37,2004.0,2.0,2.575065104166667,2004-02-01
38,2004.0,3.0,2.743489583333333,2004-03-01
39,2004.0,4.0,3.427083333333333,2004-04-01
40,2004.0,5.0,3.3951822916666665,2004-05-01
41,2004.0,6.0,3.5957031250000004,2004-06-01
42,2004.0,7.0,2.7500000000000004,2004-07-01
43,2004.0,8.0,2.70625,2004-08-01
44,2004.0,9.0,2.362109375,2004-09-01
45,2004.0,10.0,2.608072916666667,2004-10-01
46,2004.0,11.0,2.175,2004-11-01
47,2004.0,12.0,1.8305338541666667,2004-12-01
48,2005.0,1.0,1.7947916666666668,2005-01-01
49,2005.0,2.0,2.050455729166667,2005-02-01
