,Month,tmean_f
421,February,72.92945016329406
422,March,74.60897877177254
423,April,75.73990058273566
424,May,76.658685402792
425,June,77.89901303150614
426,July,78.66349577356559
427,August,79.33543040791496
428,September,79.47662813780738
429,October,78.73222696273054
430,November,76.27891505507174
431,December,75.1136402567879
432,January,73.31347816342213
