Year,Month,tmean_f,datetime
1990.0,1.0,72.16818407402664,1990-01-01
1990.0,2.0,70.83120557441086,1990-02-01
1990.0,3.0,70.64774109887296,1990-03-01
1990.0,4.0,73.43354252049181,1990-04-01
1990.0,5.0,74.5125512295082,1990-05-01
1990.0,6.0,76.27085361168034,1990-06-01
1990.0,7.0,76.99657082479507,1990-07-01
1990.0,8.0,78.4028784579918,1990-08-01
1990.0,9.0,79.19560506851947,1990-09-01
1990.0,10.0,78.02879218429815,1990-10-01
1990.0,11.0,76.00262150998975,1990-11-01
1990.0,12.0,72.8980724897541,1990-12-01
1991.0,1.0,70.81231989626025,1991-01-01
1991.0,2.0,72.50917088242828,1991-02-01
1991.0,3.0,71.37478747758709,1991-03-01
1991.0,4.0,73.37167328381148,1991-04-01
1991.0,5.0,74.7873607197746,1991-05-01
1991.0,6.0,76.02603139408299,1991-06-01
1991.0,7.0,77.28556168352972,1991-07-01
1991.0,8.0,78.20136398565575,1991-08-01
1991.0,9.0,77.95291808081456,1991-09-01
1991.0,10.0,77.19455886590677,1991-10-01
1991.0,11.0,76.60301533683402,1991-11-01
1991.0,12.0,73.60827196465164,1991-12-01
1992.0,1.0,70.73445744748976,1992-01-01
1992.0,2.0,70.75311619492828,1992-02-01
1992.0,3.0,71.78980412717726,1992-03-01
1992.0,4.0,73.80927494236681,1992-04-01
1992.0,5.0,75.48737352715165,1992-05-01
1992.0,6.0,77.63422451331968,1992-06-01
1992.0,7.0,78.16547291239755,1992-07-01
1992.0,8.0,79.07404585040985,1992-08-01
1992.0,9.0,79.07698514344261,1992-09-01
1992.0,10.0,77.84926837858606,1992-10-01
1992.0,11.0,75.75151006980022,1992-11-01
1992.0,12.0,74.48437580046107,1992-12-01
1993.0,1.0,70.48868428214652,1993-01-01
1993.0,2.0,69.75531626216701,1993-02-01
1993.0,3.0,71.24904264856558,1993-03-01
1993.0,4.0,74.18954237640881,1993-04-01
1993.0,5.0,74.61478531634222,1993-05-01
1993.0,6.0,77.0980664862961,1993-06-01
1993.0,7.0,78.14739049692622,1993-07-01
1993.0,8.0,78.66511670722336,1993-08-01
1993.0,9.0,78.51543969326332,1993-09-01
1993.0,10.0,77.37265985207479,1993-10-01
1993.0,11.0,74.58583544121413,1993-11-01
1993.0,12.0,72.51408771452355,1993-12-01
1994.0,1.0,70.14115250384222,1994-01-01
1994.0,2.0,72.22083199923156,1994-02-01
1994.0,3.0,72.03186715548156,1994-03-01
1994.0,4.0,73.18164222592213,1994-04-01
1994.0,5.0,75.10957351434426,1994-05-01
1994.0,6.0,76.69576516073258,1994-06-01
1994.0,7.0,78.38469518442622,1994-07-01
1994.0,8.0,79.57891985783812,1994-08-01
1994.0,9.0,79.80976962730533,1994-09-01
1994.0,10.0,78.14862961065575,1994-10-01
1994.0,11.0,75.92176933913935,1994-11-01
1994.0,12.0,72.25840884349385,1994-12-01
1995.0,1.0,70.8289794921875,1995-01-01
1995.0,2.0,71.41662917840677,1995-02-01
1995.0,3.0,72.80545594262296,1995-03-01
1995.0,4.0,73.41819768186475,1995-04-01
1995.0,5.0,74.51388759925717,1995-05-01
1995.0,6.0,76.90292048219774,1995-06-01
1995.0,7.0,78.36355820952869,1995-07-01
1995.0,8.0,78.49444319928278,1995-08-01
1995.0,9.0,78.66525358606557,1995-09-01
1995.0,10.0,78.00137679303279,1995-10-01
1995.0,11.0,76.74701908299181,1995-11-01
1995.0,12.0,75.28338442943135,1995-12-01
1996.0,1.0,73.8498559170082,1996-01-01
1996.0,2.0,71.33320512615266,1996-02-01
1996.0,3.0,71.20382940573771,1996-03-01
1996.0,4.0,75.37468621926229,1996-04-01
1996.0,5.0,76.10152007556353,1996-05-01
1996.0,6.0,78.69002865650614,1996-06-01
1996.0,7.0,79.4070288486168,1996-07-01
1996.0,8.0,79.36483414446721,1996-08-01
1996.0,9.0,79.2628954277664,1996-09-01
1996.0,10.0,79.2437648085297,1996-10-01
1996.0,11.0,76.31383356813524,1996-11-01
1996.0,12.0,72.94642674180328,1996-12-01
1997.0,1.0,71.77590732261783,1997-01-01
1997.0,2.0,73.45395547835554,1997-02-01
1997.0,3.0,73.81692214715676,1997-03-01
1997.0,4.0,74.60334512679303,1997-04-01
1997.0,5.0,74.36624935963115,1997-05-01
1997.0,6.0,77.88219134221312,1997-06-01
1997.0,7.0,78.323492331583,1997-07-01
1997.0,8.0,79.19378962282275,1997-08-01
1997.0,9.0,79.66301749807889,1997-09-01
1997.0,10.0,78.73013415727459,1997-10-01
1997.0,11.0,74.94111528240266,1997-11-01
1997.0,12.0,72.7769995517418,1997-12-01
1998.0,1.0,71.30320344518444,1998-01-01
1998.0,2.0,71.39228275486681,1998-02-01
1998.0,3.0,72.98612520811989,1998-03-01
1998.0,4.0,73.48724945568648,1998-04-01
1998.0,5.0,73.44435594902663,1998-05-01
1998.0,6.0,75.20354083952355,1998-06-01
1998.0,7.0,76.53424452484632,1998-07-01
1998.0,8.0,78.2180199795082,1998-08-01
1998.0,9.0,77.72098408683402,1998-09-01
1998.0,10.0,76.89443399398053,1998-10-01
1998.0,11.0,75.53393394595287,1998-11-01
1998.0,12.0,73.02962386334528,1998-12-01
1999.0,1.0,71.7639124135502,1999-01-01
1999.0,2.0,71.74216668801229,1999-02-01
1999.0,3.0,72.34189413101947,1999-03-01
1999.0,4.0,73.22531378073771,1999-04-01
1999.0,5.0,74.83191118084017,1999-05-01
1999.0,6.0,75.78750560322746,1999-06-01
1999.0,7.0,76.35567526895491,1999-07-01
1999.0,8.0,77.19018594710553,1999-08-01
1999.0,9.0,77.49514840548156,1999-09-01
1999.0,10.0,76.18461994108605,1999-10-01
1999.0,11.0,74.87344310322746,1999-11-01
1999.0,12.0,72.8964587602459,1999-12-01
2000.0,1.0,70.66525438652664,2000-01-01
2000.0,2.0,71.77053662909836,2000-02-01
2000.0,3.0,73.32061387359118,2000-03-01
2000.0,4.0,72.64468814036886,2000-04-01
2000.0,5.0,74.58413526191086,2000-05-01
2000.0,6.0,76.88766929751537,2000-06-01
2000.0,7.0,77.98195440573771,2000-07-01
2000.0,8.0,78.16404649077869,2000-08-01
2000.0,9.0,77.47724609375001,2000-09-01
2000.0,10.0,77.68601874679815,2000-10-01
2000.0,11.0,75.45328349129099,2000-11-01
2000.0,12.0,73.63120997694674,2000-12-01
2001.0,1.0,73.08968846055328,2001-01-01
2001.0,2.0,72.77874655801742,2001-02-01
2001.0,3.0,72.98774253970286,2001-03-01
2001.0,4.0,73.9618408203125,2001-04-01
2001.0,5.0,74.46914983030226,2001-05-01
2001.0,6.0,76.18675236936475,2001-06-01
