Year,Month,Temp,datetime
1990,1.0,72.00879226434427,1990-01-01
1990,2.0,70.45872942815062,1990-02-01
1990,3.0,70.43035588498975,1990-03-01
1990,4.0,73.34256131531762,1990-04-01
1990,5.0,74.43705534387809,1990-05-01
1990,6.0,76.15533147092725,1990-06-01
1990,7.0,76.8428955078125,1990-07-01
1990,8.0,78.36035236296107,1990-08-01
1990,9.0,79.08531314036885,1990-09-01
1990,10.0,77.911865234375,1990-10-01
1990,11.0,75.9937964267418,1990-11-01
1990,12.0,73.06319880251024,1990-12-01
1991,1.0,70.81167152279713,1991-01-01
1991,2.0,72.49001504866803,1991-02-01
1991,3.0,71.32137951460041,1991-03-01
1991,4.0,73.29187291880123,1991-04-01
1991,5.0,74.84679495389344,1991-05-01
1991,6.0,75.9489650038422,1991-06-01
1991,7.0,77.09377641521516,1991-07-01
1991,8.0,78.00994973104508,1991-08-01
1991,9.0,77.87208392033813,1991-09-01
1991,10.0,77.11563380507172,1991-10-01
1991,11.0,76.45612993084016,1991-11-01
1991,12.0,73.93765288806352,1991-12-01
1992,1.0,70.86621053726947,1992-01-01
1992,2.0,70.62834752817622,1992-02-01
1992,3.0,71.71570584656763,1992-03-01
1992,4.0,73.52431840740266,1992-04-01
1992,5.0,75.40399630186988,1992-05-01
1992,6.0,77.55734182889344,1992-06-01
1992,7.0,78.0420946465164,1992-07-01
1992,8.0,79.19700627561475,1992-08-01
1992,9.0,78.8893602715164,1992-09-01
1992,10.0,77.73578861424181,1992-10-01
1992,11.0,75.61494460809426,1992-11-01
1992,12.0,74.5493968525871,1992-12-01
1993,1.0,70.06700019211065,1993-01-01
1993,2.0,69.78106749487705,1993-02-01
1993,3.0,71.20501088627049,1993-03-01
1993,4.0,74.04953333119877,1993-04-01
1993,5.0,74.47093285732582,1993-05-01
1993,6.0,76.99595126793034,1993-06-01
1993,7.0,78.0727086801998,1993-07-01
1993,8.0,78.52413149974385,1993-08-01
1993,9.0,78.49004146388319,1993-09-01
1993,10.0,77.13098584784836,1993-10-01
1993,11.0,74.45507292200307,1993-11-01
1993,12.0,72.43688444544057,1993-12-01
1994,1.0,69.98241987384733,1994-01-01
1994,2.0,72.12355796939036,1994-02-01
1994,3.0,71.94837106173156,1994-03-01
1994,4.0,73.12633596951844,1994-04-01
1994,5.0,75.01689933401639,1994-05-01
1994,6.0,76.5999499711834,1994-06-01
1994,7.0,78.15611112000512,1994-07-01
1994,8.0,79.47276671362704,1994-08-01
1994,9.0,79.6581078701332,1994-09-01
1994,10.0,78.03075531506147,1994-10-01
1994,11.0,75.75304095158812,1994-11-01
1994,12.0,72.30662261462604,1994-12-01
1995,1.0,70.69890857133709,1995-01-01
1995,2.0,71.16793112832991,1995-02-01
1995,3.0,72.68236224065062,1995-03-01
1995,4.0,73.41308633773053,1995-04-01
1995,5.0,74.40694560066598,1995-05-01
1995,6.0,76.70939180968239,1995-06-01
1995,7.0,78.24507876536885,1995-07-01
1995,8.0,78.36110159451844,1995-08-01
1995,9.0,78.54340620197235,1995-09-01
1995,10.0,77.89878249871927,1995-10-01
1995,11.0,76.6004578637295,1995-11-01
1995,12.0,75.18017418032787,1995-12-01
1996,1.0,73.74496349897541,1996-01-01
1996,2.0,71.25581454918033,1996-02-01
1996,3.0,71.145763960041,1996-03-01
1996,4.0,75.21959168481045,1996-04-01
1996,5.0,76.03731309234118,1996-05-01
1996,6.0,78.5845959272541,1996-06-01
1996,7.0,79.4070288486168,1996-07-01
1996,8.0,79.36483414446721,1996-08-01
1996,9.0,79.2628954277664,1996-09-01
1996,10.0,79.19426509669569,1996-10-01
1996,11.0,76.1788133965164,1996-11-01
1996,12.0,72.80780449538935,1996-12-01
1997,1.0,71.75350601946721,1997-01-01
1997,2.0,73.42787645683913,1997-02-01
1997,3.0,73.46560458824283,1997-03-01
1997,4.0,74.57100569928278,1997-04-01
1997,5.0,74.24764384285348,1997-05-01
1997,6.0,77.83414326652152,1997-06-01
1997,7.0,78.41016185322746,1997-07-01
1997,8.0,78.94023597592214,1997-08-01
1997,9.0,79.70429727523053,1997-09-01
1997,10.0,78.79661765176742,1997-10-01
1997,11.0,74.89933121477972,1997-11-01
1997,12.0,72.91401527279714,1997-12-01
1998,1.0,71.32252497438525,1998-01-01
1998,2.0,71.42864209784835,1998-02-01
1998,3.0,72.99517001793033,1998-03-01
1998,4.0,73.39724081070696,1998-04-01
1998,5.0,73.31942158683401,1998-05-01
1998,6.0,75.24862080558401,1998-06-01
1998,7.0,76.49381483734632,1998-07-01
1998,8.0,78.2413794345543,1998-08-01
1998,9.0,77.73254314485143,1998-09-01
1998,10.0,76.86030073322235,1998-10-01
1998,11.0,75.56798796106557,1998-11-01
1998,12.0,73.14398786644881,1998-12-01
1999,1.0,71.85665391102178,1999-01-01
1999,2.0,71.8592979790108,1999-02-01
1999,3.0,72.38726545047697,1999-03-01
1999,4.0,73.32836104396173,1999-04-01
1999,5.0,74.87595169655668,1999-05-01
1999,6.0,75.79079548251232,1999-06-01
1999,7.0,76.53989121300641,1999-07-01
1999,8.0,77.16661528547719,1999-08-01
1999,9.0,77.6252069869985,1999-09-01
1999,10.0,76.20540508699341,1999-10-01
1999,11.0,74.90071360759278,1999-11-01
1999,12.0,73.05867505076644,1999-12-01
2000,1.0,70.82521938535338,2000-01-01
2000,2.0,71.94267446956101,2000-02-01
2000,3.0,73.43454517465426,2000-03-01
2000,4.0,72.69193674540821,2000-04-01
2000,5.0,74.64708859292554,2000-05-01
2000,6.0,76.9991454410798,2000-06-01
2000,7.0,78.06905245048631,2000-07-01
2000,8.0,78.21693311392231,2000-08-01
2000,9.0,77.54021009180912,2000-09-01
2000,10.0,77.76903405849976,2000-10-01
2000,11.0,75.43138406174515,2000-11-01
2000,12.0,73.48417995722284,2000-12-01
2001,1.0,73.03714133860845,2001-01-01
2001,2.0,72.6467496384484,2001-02-01
2001,3.0,72.94897968508465,2001-03-01
2001,4.0,73.9426351119875,2001-04-01
2001,5.0,74.4144881515902,2001-05-01
2001,6.0,76.21434456729268,2001-06-01
2001,7.0,77.89031311914621,2001-07-01
2001,8.0,78.62826527212417,2001-08-01
2001,9.0,78.52812535867443,2001-09-01
2001,10.0,77.71136483735157,2001-10-01
2001,11.0,75.65574806405033,2001-11-01
2001,12.0,74.29895187335296,2001-12-01
2002,1.0,72.53880769546993,2002-01-01
2002,2.0,70.87350248520866,2002-02-01
2002,3.0,72.48386920141046,2002-03-01
2002,4.0,74.26819267476398,2002-04-01
2002,5.0,75.74803818068783,2002-05-01
2002,6.0,76.76886147267155,2002-06-01
2002,7.0,77.08572574578773,2002-07-01
2002,8.0,79.17968263791701,2002-08-01
2002,9.0,78.56104659530152,2002-09-01
2002,10.0,77.7420727923137,2002-10-01
2002,11.0,75.2637821207571,2002-11-01
2002,12.0,73.5673314653515,2002-12-01
2003,1.0,72.00575857717538,2003-01-01
2003,2.0,71.49994831993051,2003-02-01
2003,3.0,73.75333749065254,2003-03-01
2003,4.0,74.56874816281402,2003-04-01
2003,5.0,75.77258982488482,2003-05-01
2003,6.0,77.26567193625525,2003-06-01
2003,7.0,78.37760048512173,2003-07-01
2003,8.0,79.18094013348795,2003-08-01
2003,9.0,79.08740084864755,2003-09-01
2003,10.0,78.96414904387231,2003-10-01
2003,11.0,76.53032600926046,2003-11-01
2003,12.0,73.86032535303022,2003-12-01
2004,1.0,72.69017508950517,2004-01-01
2004,2.0,74.26202322069213,2004-02-01
2004,3.0,72.61391315936325,2004-03-01
2004,4.0,74.48404101970868,2004-04-01
2004,5.0,76.19378348157608,2004-05-01
2004,6.0,77.46259977433769,2004-06-01
2004,7.0,78.75372555484847,2004-07-01
2004,8.0,79.97513293621262,2004-08-01
2004,9.0,79.95571582086995,2004-09-01
2004,10.0,78.59890912642031,2004-10-01
2004,11.0,76.59249128566017,2004-11-01
2004,12.0,74.34550224125778,2004-12-01
2005,1.0,73.06807398672515,2005-01-01
2005,2.0,72.6581013381166,2005-02-01
2005,3.0,72.10724292314188,2005-03-01
