,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,3.0360710349797237,SEL,11,2.062107555627059,0.561284677927242,-0.9739634793526646,-2.4747863570524817,71.45700192928912,72.05335097891705,70.86621053726947
1,1,3.0360710349797237,WEL,15,-0.7324543107141754,-55.65749654828303,-3.768525345693899,-58.69356758326275,71.45700192928912,70.6275011440879,65.77161865234375
2,1,3.0360710349797237,NUT,20,4.937112323942686,1.0624919953893444,1.9010412889629622,-1.9735790395903794,71.45700192928912,71.51675837679662,69.98241987384733
3,1,3.0360710349797237,WLA,19,3.8822411823176184,0.1846089331707031,0.8461701473378946,-2.8514621018090205,71.45700192928912,71.65524338836606,66.61090393066407
4,1,3.0360710349797237,SLA,10,4.350413022940584,0.1337754010877194,1.3143419879608604,-2.9022956338920043,71.45700192928912,71.49851508388,70.82521938535338
5,2,1.9632040443747045,SEL,10,1.0310598353470497,0.3426410620391361,-0.9321442090276548,-1.6205629823355685,71.35908066824865,71.56884186569141,70.62834752817622
6,2,1.9632040443747045,WEL,9,2.205895766565216,0.7105071261203934,0.2426917221905116,-1.252696918254311,71.35908066824865,69.03543064128212,64.43841247558593
7,2,1.9632040443747045,NUT,29,2.0889799480786575,0.4543185378715148,0.12577590370395297,-1.5088855065031896,71.35908066824865,71.63019964677035,66.50564270019531
8,2,1.9632040443747045,WLA,19,2.4633126351727626,0.344666795790911,0.500108590798058,-1.6185372485837934,71.35908066824865,71.16771535052825,66.52391357421874
9,2,1.9632040443747045,SLA,8,1.21166056412273,0.2318242000305562,-0.7515434802519745,-1.7313798443441484,71.35908066824865,72.43689330577557,71.8592979790108
10,3,2.8653282605741537,SEL,8,0.7230373922741704,0.0827859327287478,-2.142290868299983,-2.782542327845406,71.97264273309573,72.67405592733704,71.71570584656763
11,3,2.8653282605741537,WEL,5,2.312319730810616,0.6475977013153277,-0.5530085297635376,-2.217730559258826,71.97264273309573,70.09396242830464,65.32084960937499
12,3,2.8653282605741537,NUT,39,3.1990826453570063,0.7231075335613786,0.3337543847828526,-2.1422207270127753,71.97264273309573,72.25928213939156,67.1114013671875
13,3,2.8653282605741537,WLA,20,3.1978073326929226,0.1981816723283004,0.3324790721187689,-2.667146588245853,71.97264273309573,71.61549259660508,66.5438262939453
14,3,2.8653282605741537,SLA,3,2.944450642677794,0.1383681843261403,0.0791223821036402,-2.7269600762480133,71.97264273309573,73.50166232838127,73.50166232838127
15,4,1.43050796970341,SEL,2,0.6957867968170139,0.5767304644640667,-0.734721172886396,-0.8537775052393433,73.5959394941221,73.52431840740266,73.52431840740266
