Year,Month,Day,RF_in
2026,3,31,0.0058889232595448
2026,4,1,0.0024773035775332
2026,4,2,0.0027364685362301
2026,4,3,0.0016416472399954
2026,4,4,0.001014971800885
2026,4,5,0.0
2026,4,6,0.0003720680781341
2026,4,7,0.0551304771309866
2026,4,8,0.2669092613881029
2026,4,9,0.0081975529930201
2026,4,10,0.1658791569587126
2026,4,11,1.2446248479194009
2026,4,12,0.0196710179379814
2026,4,13,0.0269962587798778
2026,4,14,0.0500813348191095
2026,4,15,0.001073317995013
2026,4,16,0.0011151536243168
2026,4,17,0.000219556192557
2026,4,18,0.0265420870309531
2026,4,19,0.0672520740138577
2026,4,20,0.3561021566182401
2026,4,21,0.05619885518899219
