,Month,tmean_f
421,February,71.7948211669922
422,March,72.89443359375
423,April,74.0572509765625
424,May,74.23975219726563
425,June,75.1
426,July,76.07911376953125
427,August,76.51306457519532
428,September,76.68066711425782
429,October,76.00790405273438
430,November,74.52441711425782
431,December,73.1042510986328
432,January,71.99234008789062
