Year,Month,Day,RF_in
2026,3,1,0.0103443355176496
2026,3,2,0.0156710383564572
2026,3,3,0.0035515237250874
2026,3,4,0.0114984232818256
2026,3,5,0.0116516744892323
2026,3,6,0.0198714272139475
2026,3,7,0.0029553448225673
2026,3,8,0.0077522046088338
2026,3,9,0.0061323344446751
2026,3,10,0.0028078830356881
2026,3,11,0.6287538223066355
2026,3,12,0.4868608676646743
2026,3,13,0.6947416103626696
2026,3,14,8.66632149496938
2026,3,15,0.8029768869528517
2026,3,16,0.2134956566784742
2026,3,17,0.4176604904214854
2026,3,18,0.0095230961513435
2026,3,20,0.0016349606209435
2026,3,21,0.027227455966846
2026,3,22,0.4342438772073047
2026,3,23,0.0298140785304058
2026,3,24,0.0142352808387469
2026,3,27,0.0062610105996786
2026,3,28,0.0079001200793609
2026,3,29,0.0017450769429444
2026,3,30,0.006919412996720976
