Year,Month,Day,RF_in
2026,3,31,0.0678857517993356
2026,4,1,0.0124111706190534
2026,4,2,0.0093959197597553
2026,4,3,0.0467737072721866
2026,4,4,0.0
2026,4,5,0.0215682022214874
2026,4,6,0.0045692353736697
2026,4,7,0.024475047594606
2026,4,8,0.5919867407931431
2026,4,9,0.0226182111604945
2026,4,10,0.2294750624128527
2026,4,11,0.174885971589977
2026,4,12,1.313355581528871
2026,4,13,0.0303041232852485
2026,4,14,0.0
2026,4,15,0.0
2026,4,16,0.0211852907195804
2026,4,17,5.945297363861966e-06
2026,4,18,0.0011655453308986
2026,4,19,0.018816275609134
2026,4,20,6.600152163367885e-05
2026,4,21,4.478491979634043e-05
