,Month,tmean_f
421,February,72.45215297154019
422,March,74.05563267299107
423,April,75.16751185825893
424,May,76.07308663504463
425,June,77.36925676618304
426,July,78.14627580915179
427,August,78.80970563616071
428,September,78.93260184151785
429,October,78.14951206752232
430,November,75.75140066964286
431,December,74.59125697544644
432,January,72.808408203125
