Year,Month,Day,RF_in
2026,3,1,0.0006479763922103
2026,3,2,0.0300655375002563
2026,3,3,0.0032140351343029
2026,3,4,0.0224655191416502
2026,3,5,0.0038097992343852
2026,3,6,0.0027198713908358
2026,3,7,0.0061541299494545
2026,3,8,0.0160324006568728
2026,3,9,4.056286154769537e-05
2026,3,10,0.0
2026,3,11,0.8856606791338584
2026,3,12,2.3519654281496063
2026,3,13,4.025258878772966
2026,3,14,3.6663193590059056
2026,3,15,0.3041066567728839
2026,3,16,0.433979889476706
2026,3,17,0.63145172039042
2026,3,18,0.01515424833523
2026,3,20,0.2411168856883612
2026,3,21,6.104881274606299
2026,3,22,1.3784184813812337
2026,3,23,0.8116870950213255
2026,3,24,0.1149373212198573
2026,3,27,0.4143713923576936
2026,3,28,0.4313941454949967
2026,3,29,0.001987332371589
2026,3,30,0.007045860991390359
