,Year,Month,NDVI,datetime
272,2022.0,October,0.6513735849056604,2022-10-01
273,2022.0,November,0.6091213235294118,2022-11-01
274,2022.0,December,0.6454684615384615,2022-12-01
275,2023.0,January,0.7493246031746034,2023-01-01
276,2023.0,February,0.6421927536231884,2023-02-01
277,2023.0,March,0.67775,2023-03-01
278,2023.0,April,0.6607735294117647,2023-04-01
279,2023.0,May,0.611340579710145,2023-05-01
280,2023.0,June,0.5663376811594203,2023-06-01
281,2023.0,July,0.5070746268656717,2023-07-01
282,2023.0,August,0.5113352112676056,2023-08-01
283,2023.0,September,0.5912094339622641,2023-09-01
