,Month,Temp,datetime,Year
0,1.0,70.56746215820313,1990-01-01,
1,2.0,68.81979064941407,1990-02-01,
2,3.0,69.0783905029297,1990-03-01,
3,4.0,71.93499450683593,1990-04-01,
4,5.0,72.85655517578125,1990-05-01,
5,6.0,74.71863098144532,1990-06-01,
6,7.0,75.31549072265625,1990-07-01,
7,8.0,76.82119750976562,1990-08-01,
8,9.0,77.44037780761718,1990-09-01,
9,10.0,76.22139282226563,1990-10-01,
10,11.0,74.4789825439453,1990-11-01,
11,12.0,71.47615966796874,1990-12-01,
12,1.0,69.43921813964843,1991-01-01,
13,2.0,70.97178955078125,1991-02-01,
14,3.0,69.72223205566407,1991-03-01,
15,4.0,71.7488037109375,1991-04-01,
16,5.0,73.24319763183594,1991-05-01,
17,6.0,74.30158081054688,1991-06-01,
18,7.0,75.59416809082032,1991-07-01,
19,8.0,76.55921936035156,1991-08-01,
20,9.0,76.33112182617188,1991-09-01,
21,10.0,75.54105224609376,1991-10-01,
22,11.0,75.04293823242188,1991-11-01,
23,12.0,72.38543701171875,1991-12-01,
24,1.0,69.45707092285156,1992-01-01,
25,2.0,69.21461181640626,1992-02-01,
26,3.0,70.21443481445311,1992-03-01,
27,4.0,71.88557739257813,1992-04-01,
28,5.0,73.81474609375,1992-05-01,
29,6.0,75.83419799804688,1992-06-01,
30,7.0,76.31500854492188,1992-07-01,
31,8.0,77.43287353515626,1992-08-01,
32,9.0,77.26445007324219,1992-09-01,
33,10.0,76.14289855957031,1992-10-01,
34,11.0,74.07306518554688,1992-11-01,
35,12.0,72.97332763671875,1992-12-01,
36,1.0,68.53084411621094,1993-01-01,
37,2.0,68.282373046875,1993-02-01,
38,3.0,69.62363891601564,1993-03-01,
39,4.0,72.406787109375,1993-04-01,
40,5.0,72.79768676757813,1993-05-01,
41,6.0,75.28581848144532,1993-06-01,
42,7.0,76.34620361328126,1993-07-01,
43,8.0,76.92349243164062,1993-08-01,
44,9.0,76.8584716796875,1993-09-01,
45,10.0,75.45106201171876,1993-10-01,
46,11.0,72.7844482421875,1993-11-01,
47,12.0,70.9553466796875,1993-12-01,
48,1.0,68.51686401367188,1994-01-01,
49,2.0,70.61524047851563,1994-02-01,
50,3.0,70.28795776367187,1994-03-01,
51,4.0,71.48446350097657,1994-04-01,
52,5.0,73.37025756835936,1994-05-01,
53,6.0,74.91709594726562,1994-06-01,
54,7.0,76.72418823242188,1994-07-01,
55,8.0,77.83585510253906,1994-08-01,
56,9.0,77.99161987304687,1994-09-01,
57,10.0,76.31177368164063,1994-10-01,
58,11.0,74.06210632324219,1994-11-01,
59,12.0,70.78248596191406,1994-12-01,
60,1.0,69.5136932373047,1995-01-01,
61,2.0,69.69370727539064,1995-02-01,
62,3.0,71.20423278808593,1995-03-01,
63,4.0,71.81148681640624,1995-04-01,
64,5.0,72.88472900390624,1995-05-01,
65,6.0,75.17835693359376,1995-06-01,
66,7.0,76.656298828125,1995-07-01,
67,8.0,76.80183715820311,1995-08-01,
68,9.0,76.90149230957032,1995-09-01,
69,10.0,76.26000061035157,1995-10-01,
70,11.0,75.08536987304689,1995-11-01,
