,Month,RF
1263,April,0.569047235337038
1264,May,0.0978181326691768
1265,June,0.1590911651638027
1266,July,0.3610475127986931
1267,August,0.0831645638506765
1268,September,0.2576629091331235
1269,October,0.777286653026404
1270,November,1.3990809055972495
1271,December,0.4638048774405519
1272,January,1.2640946889695428
1273,February,4.37016845062336
1274,March,16.748563778160545
