Year,Month,Day,RF_in
2026,3,1,0.0001340814436723
2026,3,2,1.1827596051786306e-05
2026,3,3,0.0091596955493783
2026,3,4,0.0004400779621077
2026,3,5,1.805548475483272e-05
2026,3,6,0.0011709191667752
2026,3,7,0.0012118465162011
2026,3,8,0.0018037866054661
2026,3,9,0.0003918348986749
2026,3,10,0.0001413513982076
2026,3,11,1.401485466477335
2026,3,12,3.3701760332936903
2026,3,13,5.325583844255797
2026,3,14,3.963205466015967
2026,3,15,0.4235522119183345
2026,3,16,0.8364214025248797
2026,3,17,0.3544513905976597
2026,3,18,0.0
2026,3,20,1.0800564716702894
2026,3,21,6.681521224641842
2026,3,22,0.3379361210219817
2026,3,23,0.0917094523512472
2026,3,24,0.0252095420216637
2026,3,27,0.0202142368360037
2026,3,28,0.0007120727814818
2026,3,29,0.0006723220110565
2026,3,30,0.0007215206130804562
