,datetime,RF_in_scale_3,SPI-3
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,7.770573022797352,0.30514891751632867
3,1920-04-01,2.5752392966603357,-0.6049284004623907
4,1920-05-01,2.6513752974863127,-0.11068097791154316
5,1920-06-01,0.8562302777147669,-0.3615528345228055
6,1920-07-01,0.3612888391249448,-0.795986599244649
7,1920-08-01,0.2275264920212151,-0.9639090514265677
8,1920-09-01,0.2074087531756435,-1.115935535223237
9,1920-10-01,0.2032584384774701,-1.2899207745062506
10,1920-11-01,0.5274775397433382,-1.3436970561753594
11,1920-12-01,4.712365893867073,0.057473429204389914
12,1921-01-01,8.833735975797826,0.4783548542337383
13,1921-02-01,9.485370839570347,0.4716438722997312
14,1921-03-01,5.69399539149861,-0.09077159106715216
15,1921-04-01,1.9239308181188657,-0.9020329471336308
16,1921-05-01,1.2121103108189968,-0.8666712572401487
17,1921-06-01,0.825171199474852,-0.38918405633979414
18,1921-07-01,0.5702737622999456,-0.3997701558082787
19,1921-08-01,0.3613938559384484,-0.5972895878008524
20,1921-09-01,0.3786329835105756,-0.7049306388293403
21,1921-10-01,2.332431312621109,0.4994690611429273
22,1921-11-01,3.204614650963277,0.27919622140655204
23,1921-12-01,5.686442057291667,0.3109725553560033
24,1922-01-01,6.008534402254894,-0.04938289293441606
25,1922-02-01,5.845797347688717,-0.21715908843971557
26,1922-03-01,5.434717293486508,-0.14678266924141994
27,1922-04-01,3.163376254985339,-0.3798334698605559
28,1922-05-01,2.4552321830342345,-0.1928546115777248
29,1922-06-01,0.297539023485292,-1.0566755535150965
30,1922-07-01,0.198587653726626,-1.2487832516731716
31,1922-08-01,0.1269848807694507,-1.3701606548405776
32,1922-09-01,0.5350996461335963,-0.4385506455195543
33,1922-10-01,1.4150133283119504,0.02652044985291002
34,1922-11-01,1.5476397683718492,-0.47580863454940947
35,1922-12-01,1.2343234632063205,-1.38714589459872
36,1923-01-01,6.80684424239298,0.11416714759215825
37,1923-02-01,10.59844743757006,0.6458840898842767
38,1923-03-01,15.60807676140092,1.3623715405855308
39,1923-04-01,13.832096824078633,1.766561952751699
40,1923-05-01,9.961592373051149,1.6956263587225062
41,1923-06-01,4.900129531833652,1.3876297751019575
42,1923-07-01,0.2342203846127967,-1.1304552487602098
43,1923-08-01,0.3758712745192586,-0.5640314571786745
44,1923-09-01,1.2977317082496038,0.3797566255085141
45,1923-10-01,1.5651376812685402,0.11593363752590449
46,1923-11-01,1.3822574398544727,-0.578963493519508
47,1923-12-01,2.349622080645223,-0.761295798556295
48,1924-01-01,2.263653055159334,-1.1365978073769543
49,1924-02-01,2.870511099213794,-1.0593689341442103
50,1924-03-01,2.517551278609094,-0.9672115234955534
51,1924-04-01,8.153896248351035,0.8680300265217039
52,1924-05-01,7.867192679711422,1.3076057285857345
53,1924-06-01,6.314142011073422,1.7449283806606162
54,1924-07-01,1.5925389512630264,0.7196998142553654
55,1924-08-01,1.306870190177376,0.7250222399534285
56,1924-09-01,2.755748451746876,1.29190668491337
57,1924-10-01,2.0252592565715046,0.35792971436888754
58,1924-11-01,2.5578664878117645,0.02680809067448334
59,1924-12-01,8.184015235667257,0.8505296942590439
60,1925-01-01,8.741957630280954,0.46313982301244033
61,1925-02-01,8.69631182386076,0.3397971188974969
62,1925-03-01,6.716661361467389,0.11456828499199585
63,1925-04-01,6.562195892200486,0.5459255942583152
64,1925-05-01,6.0909731640486156,0.9239006816861407
65,1925-06-01,1.1355461661271216,-0.14057651750590908
66,1925-07-01,0.44638506070835293,-0.6185945857988339
67,1925-08-01,0.40802380752897127,-0.4933483637939207
68,1925-09-01,0.4231903162945382,-0.6219324614472679
69,1925-10-01,1.0106078053605412,-0.2528677760245348
70,1925-11-01,1.1590023658198416,-0.7334059032819744
71,1925-12-01,4.894731910418546,0.10744751489121925
72,1926-01-01,5.062970873147692,-0.2635566816234763
73,1926-02-01,5.013991762229671,-0.4142333498267946
74,1926-03-01,1.5209695277042994,-1.418148439175269
75,1926-04-01,1.1260703980453357,-1.3909343466746202
76,1926-05-01,1.0911193941104638,-0.9562635742575726
77,1926-06-01,2.1799808412086294,0.44854555949911984
78,1926-07-01,1.8816583988860511,0.9408063562019748
79,1926-08-01,1.894921647386391,1.2260047960825968
80,1926-09-01,0.9516819130404399,0.06743231636821899
