Year,Month,Temp,datetime
1990.0,1.0,68.41653374565972,1990-01-01
1990.0,2.0,66.50536566840277,1990-02-01
1990.0,3.0,66.92394748263888,1990-03-01
1990.0,4.0,69.51095377604167,1990-04-01
1990.0,5.0,69.895751953125,1990-05-01
1990.0,6.0,71.1132080078125,1990-06-01
1990.0,7.0,72.266259765625,1990-07-01
1990.0,8.0,73.62472873263889,1990-08-01
1990.0,9.0,73.90467393663195,1990-09-01
1990.0,10.0,72.12212999131944,1990-10-01
1990.0,11.0,70.99244791666666,1990-11-01
1990.0,12.0,67.78681640625001,1990-12-01
1991.0,1.0,66.46853841145833,1991-01-01
1991.0,2.0,68.14304470486111,1991-02-01
1991.0,3.0,66.47350260416667,1991-03-01
1991.0,4.0,67.92297634548612,1991-04-01
1991.0,5.0,69.25816243489584,1991-05-01
1991.0,6.0,69.98301323784722,1991-06-01
1991.0,7.0,71.22477484809028,1991-07-01
1991.0,8.0,72.89415147569444,1991-08-01
1991.0,9.0,72.54983181423611,1991-09-01
1991.0,10.0,71.25445421006944,1991-10-01
1991.0,11.0,70.99874131944443,1991-11-01
1991.0,12.0,68.51771375868056,1991-12-01
1992.0,1.0,66.18713650173612,1992-01-01
1992.0,2.0,66.29602322048612,1992-02-01
1992.0,3.0,67.20036892361111,1992-03-01
1992.0,4.0,67.954931640625,1992-04-01
1992.0,5.0,70.43256293402777,1992-05-01
1992.0,6.0,71.68194444444444,1992-06-01
1992.0,7.0,72.12094184027778,1992-07-01
1992.0,8.0,72.78911675347223,1992-08-01
1992.0,9.0,73.25658365885417,1992-09-01
1992.0,10.0,72.73091362847222,1992-10-01
1992.0,11.0,70.53514268663196,1992-11-01
1992.0,12.0,68.80222439236111,1992-12-01
1993.0,1.0,65.66013726128472,1993-01-01
1993.0,2.0,64.87666829427084,1993-02-01
1993.0,3.0,66.53752983940973,1993-03-01
1993.0,4.0,68.39687771267361,1993-04-01
1993.0,5.0,68.3904568142361,1993-05-01
1993.0,6.0,70.29698621961805,1993-06-01
1993.0,7.0,71.28306206597222,1993-07-01
1993.0,8.0,72.09401584201389,1993-08-01
1993.0,9.0,72.22911241319444,1993-09-01
1993.0,10.0,71.2154052734375,1993-10-01
1993.0,11.0,68.62272406684028,1993-11-01
1993.0,12.0,66.59761827256943,1993-12-01
1994.0,1.0,65.22940266927083,1994-01-01
1994.0,2.0,66.7138671875,1994-02-01
1994.0,3.0,66.56622178819444,1994-03-01
1994.0,4.0,67.5722629123264,1994-04-01
1994.0,5.0,69.04222819010417,1994-05-01
1994.0,6.0,69.90359157986111,1994-06-01
1994.0,7.0,72.26739908854168,1994-07-01
1994.0,8.0,72.445947265625,1994-08-01
1994.0,9.0,72.44939236111111,1994-09-01
1994.0,10.0,71.387548828125,1994-10-01
1994.0,11.0,69.6053005642361,1994-11-01
1994.0,12.0,66.95880805121527,1994-12-01
1995.0,1.0,66.40075954861112,1995-01-01
1995.0,2.0,66.510107421875,1995-02-01
1995.0,3.0,68.49400499131944,1995-03-01
1995.0,4.0,68.73529459635418,1995-04-01
1995.0,5.0,69.38108995225696,1995-05-01
1995.0,6.0,70.72013617621528,1995-06-01
1995.0,7.0,72.22520073784722,1995-07-01
1995.0,8.0,71.97349446614584,1995-08-01
1995.0,9.0,71.9234592013889,1995-09-01
1995.0,10.0,71.77470974392361,1995-10-01
1995.0,11.0,70.67511121961806,1995-11-01
1995.0,12.0,69.55951605902777,1995-12-01
1996.0,1.0,68.37575412326389,1996-01-01
1996.0,2.0,66.17286512586806,1996-02-01
1996.0,3.0,66.57547200520833,1996-03-01
1996.0,4.0,69.81932779947917,1996-04-01
1996.0,5.0,71.36441514756945,1996-05-01
1996.0,6.0,72.11897786458334,1996-06-01
1996.0,7.0,72.60339084201388,1996-07-01
1996.0,8.0,72.35754665798612,1996-08-01
1996.0,9.0,72.32999131944445,1996-09-01
1996.0,10.0,72.28442925347223,1996-10-01
1996.0,11.0,71.00256076388888,1996-11-01
1996.0,12.0,68.16570095486111,1996-12-01
1997.0,1.0,67.81793077256944,1997-01-01
1997.0,2.0,67.1884006076389,1997-02-01
1997.0,3.0,67.83766276041666,1997-03-01
1997.0,4.0,68.61341145833333,1997-04-01
1997.0,5.0,69.56970757378473,1997-05-01
1997.0,6.0,71.42166883680557,1997-06-01
1997.0,7.0,72.17939453125,1997-07-01
1997.0,8.0,72.1079833984375,1997-08-01
1997.0,9.0,72.43040907118055,1997-09-01
1997.0,10.0,71.30785590277779,1997-10-01
1997.0,11.0,69.44401041666667,1997-11-01
1997.0,12.0,66.77862684461806,1997-12-01
1998.0,1.0,66.60060221354166,1998-01-01
1998.0,2.0,66.58522677951389,1998-02-01
1998.0,3.0,67.50965711805556,1998-03-01
1998.0,4.0,67.31015082465278,1998-04-01
1998.0,5.0,67.67248263888888,1998-05-01
1998.0,6.0,69.14360622829861,1998-06-01
1998.0,7.0,70.41318901909722,1998-07-01
1998.0,8.0,71.75900607638889,1998-08-01
1998.0,9.0,71.16744791666667,1998-09-01
1998.0,10.0,70.803271484375,1998-10-01
1998.0,11.0,69.69512261284723,1998-11-01
1998.0,12.0,67.78120228392154,1998-12-01
1999.0,1.0,67.05838558414942,1999-01-01
1999.0,2.0,66.3789050072333,1999-02-01
1999.0,3.0,66.92474970625325,1999-03-01
1999.0,4.0,67.95101521733629,1999-04-01
1999.0,5.0,69.52616579501426,1999-05-01
1999.0,6.0,70.07052649240822,1999-06-01
1999.0,7.0,71.19626427554732,1999-07-01
1999.0,8.0,71.8389384624916,1999-08-01
1999.0,9.0,71.21588592267705,1999-09-01
1999.0,10.0,70.67173747518851,1999-10-01
1999.0,11.0,69.30080383880023,1999-11-01
1999.0,12.0,67.97111594599727,1999-12-01
2000.0,1.0,66.20538519899728,2000-01-01
2000.0,2.0,67.48917267531033,2000-02-01
2000.0,3.0,67.97975554891478,2000-03-01
2000.0,4.0,67.99900738940869,2000-04-01
2000.0,5.0,69.97857519946533,2000-05-01
2000.0,6.0,71.19879087172227,2000-06-01
2000.0,7.0,72.49595494735374,2000-07-01
2000.0,8.0,72.69712518018358,2000-08-01
2000.0,9.0,72.4741573528895,2000-09-01
2000.0,10.0,71.9805054724757,2000-10-01
2000.0,11.0,70.05451966395376,2000-11-01
2000.0,12.0,68.24623013143704,2000-12-01
2001.0,1.0,68.42047194055074,2001-01-01
2001.0,2.0,67.33780908780656,2001-02-01
2001.0,3.0,67.4774619704628,2001-03-01
2001.0,4.0,68.4743721825801,2001-04-01
2001.0,5.0,69.11685869393779,2001-05-01
2001.0,6.0,70.80580151717812,2001-06-01
2001.0,7.0,72.27667491739899,2001-07-01
2001.0,8.0,73.46976444260434,2001-08-01
2001.0,9.0,72.92121768770102,2001-09-01
2001.0,10.0,71.73308489370096,2001-10-01
2001.0,11.0,71.08233542834903,2001-11-01
2001.0,12.0,69.22717710157447,2001-12-01
2002.0,1.0,68.24983075241066,2002-01-01
2002.0,2.0,66.46990828410486,2002-02-01
2002.0,3.0,67.95833144517428,2002-03-01
2002.0,4.0,70.18278078064884,2002-04-01
2002.0,5.0,70.77207207714227,2002-05-01
2002.0,6.0,71.77718954067514,2002-06-01
2002.0,7.0,72.73504922958946,2002-07-01
2002.0,8.0,73.24882441375328,2002-08-01
2002.0,9.0,72.25707831669655,2002-09-01
2002.0,10.0,72.32460978224657,2002-10-01
2002.0,11.0,70.71024749122049,2002-11-01
2002.0,12.0,69.0517475406092,2002-12-01
2003.0,1.0,67.88257419318548,2003-01-01
2003.0,2.0,67.43389336011028,2003-02-01
2003.0,3.0,69.21001994509894,2003-03-01
2003.0,4.0,69.07763558766425,2003-04-01
2003.0,5.0,70.92964792326609,2003-05-01
2003.0,6.0,71.7824797112028,2003-06-01
2003.0,7.0,73.01248259119296,2003-07-01
2003.0,8.0,73.91616884719105,2003-08-01
