Year,Month,Temp
1990.0,1.0,75.7623779296875
1990.0,2.0,74.595263671875
1990.0,3.0,74.88670247395834
1990.0,4.0,78.13190104166668
1990.0,5.0,77.97336154513889
1990.0,6.0,78.88470052083333
1990.0,7.0,80.10309244791667
1990.0,8.0,81.68231336805556
1990.0,9.0,81.75575086805556
1990.0,10.0,79.97328016493056
1990.0,11.0,77.64302842881945
1990.0,12.0,75.32575412326389
1991.0,1.0,75.41164822048611
1991.0,2.0,77.25029839409723
1991.0,3.0,73.64084201388889
1991.0,4.0,75.83091905381944
1991.0,5.0,77.17391221788195
1991.0,6.0,77.87230902777777
1991.0,7.0,79.15653754340278
1991.0,8.0,79.91990559895834
1991.0,9.0,80.81651475694444
1991.0,10.0,79.99666341145834
1991.0,11.0,79.21673177083333
1991.0,12.0,76.22890082465278
1992.0,1.0,75.57713758680555
1992.0,2.0,75.16022949218751
1992.0,3.0,75.9395290798611
1992.0,4.0,76.43418511284722
1992.0,5.0,78.870947265625
1992.0,6.0,78.98779296875
1992.0,7.0,79.23172743055557
1992.0,8.0,79.4896701388889
1992.0,9.0,80.242041015625
1992.0,10.0,80.68800998263889
1992.0,11.0,77.66794704861111
1992.0,12.0,76.04525824652778
1993.0,1.0,74.10737847222222
1993.0,2.0,73.59507107204861
1993.0,3.0,74.55164930555556
1993.0,4.0,76.17700737847223
1993.0,5.0,75.930322265625
1993.0,6.0,77.46069878472223
1993.0,7.0,78.11311848958334
1993.0,8.0,79.47202690972222
1993.0,9.0,80.03235677083333
1993.0,10.0,78.90078125
1993.0,11.0,76.62152506510417
1993.0,12.0,74.34942220052083
1994.0,1.0,73.42671440972222
1994.0,2.0,74.08742404513889
1994.0,3.0,74.21710069444444
1994.0,4.0,74.83257921006944
1994.0,5.0,76.49938151041667
1994.0,6.0,76.80833062065972
1994.0,7.0,78.9951171875
1994.0,8.0,79.29909396701389
1994.0,9.0,79.65435655381944
1994.0,10.0,79.369140625
1994.0,11.0,75.750634765625
1994.0,12.0,74.73279622395833
1995.0,1.0,75.15034993489584
1995.0,2.0,75.52660047743055
1995.0,3.0,76.9626925998264
1995.0,4.0,76.21646592881945
1995.0,5.0,76.82542317708334
1995.0,6.0,78.39502495659723
1995.0,7.0,79.63861762152777
1995.0,8.0,79.33140190972222
1995.0,9.0,80.34231770833334
1995.0,10.0,79.33068576388888
1995.0,11.0,78.81701931423612
1995.0,12.0,78.56958550347221
1996.0,1.0,76.23607313368055
1996.0,2.0,73.82947048611112
1996.0,3.0,74.40086263020834
1996.0,4.0,77.51173502604166
1996.0,5.0,79.11496310763889
1996.0,6.0,79.58168402777778
1996.0,7.0,79.67310112847221
1996.0,8.0,80.27297634548611
1996.0,9.0,79.66558159722223
1996.0,10.0,80.34430338541667
1996.0,11.0,78.06233723958333
1996.0,12.0,75.65085720486111
1997.0,1.0,76.44985894097223
1997.0,2.0,75.54555935329861
1997.0,3.0,75.22347547743055
1997.0,4.0,76.58709309895833
1997.0,5.0,76.99892306857639
1997.0,6.0,77.77451171875
1997.0,7.0,79.08212890625
1997.0,8.0,79.73956705729167
1997.0,9.0,79.6402126736111
1997.0,10.0,78.94818250868056
1997.0,11.0,76.89959581163194
1997.0,12.0,74.17445746527778
1998.0,1.0,75.49140082465277
1998.0,2.0,75.63592664930556
1998.0,3.0,75.76225585937499
1998.0,4.0,73.79819878472222
1998.0,5.0,74.11151529947918
1998.0,6.0,75.6462646484375
1998.0,7.0,77.61159939236111
1998.0,8.0,79.1083224826389
1998.0,9.0,77.97068142361111
1998.0,10.0,77.72369791666667
1998.0,11.0,76.36145833333333
1998.0,12.0,74.74129231770834
1999.0,1.0,74.32008463541666
1999.0,2.0,73.60691731770834
1999.0,3.0,74.10631510416667
1999.0,4.0,75.76898871527777
1999.0,5.0,77.07961154513889
1999.0,6.0,77.49540473090278
1999.0,7.0,79.32147352430556
1999.0,8.0,79.57911783854166
1999.0,9.0,78.91805555555555
1999.0,10.0,78.45594618055556
1999.0,11.0,76.8488009982639
1999.0,12.0,75.51539984809028
2000.0,1.0,74.00029839409723
2000.0,2.0,76.34451497395833
2000.0,3.0,76.44206000434028
2000.0,4.0,75.33340386284722
2000.0,5.0,77.60960286458334
2000.0,6.0,78.97259114583333
2000.0,7.0,79.7891384548611
2000.0,8.0,79.82789713541666
2000.0,9.0,79.97133246527778
2000.0,10.0,79.95283203125
2000.0,11.0,77.5572970920139
2000.0,12.0,76.763525390625
2001.0,1.0,77.03313530815973
2001.0,2.0,75.09213324652778
2001.0,3.0,75.56090494791667
2001.0,4.0,75.56564670138889
2001.0,5.0,76.77839898003472
2001.0,6.0,78.23562282986111
2001.0,7.0,79.81799045138888
2001.0,8.0,80.85591362847222
2001.0,9.0,80.55103081597221
2001.0,10.0,79.76728515625
2001.0,11.0,78.57116970486112
2001.0,12.0,76.61637369791666
2002.0,1.0,76.07002495659722
2002.0,2.0,74.7231689453125
2002.0,3.0,76.10387912326388
2002.0,4.0,78.01468098958333
2002.0,5.0,77.79851888020833
2002.0,6.0,79.58912760416666
2002.0,7.0,79.92161458333334
2002.0,8.0,80.68601345486111
2002.0,9.0,79.7439453125
2002.0,10.0,80.25183376736112
2002.0,11.0,79.44753146701389
2002.0,12.0,77.54519314236111
2003.0,1.0,77.00463324652779
2003.0,2.0,75.81412217881945
2003.0,3.0,77.80648871527778
2003.0,4.0,76.34053276909722
2003.0,5.0,79.31903754340277
2003.0,6.0,79.64976671006944
2003.0,7.0,80.67224934895833
2003.0,8.0,81.88311631944444
2003.0,9.0,81.35938585069445
2003.0,10.0,81.67650282118055
2003.0,11.0,78.45831163194444
2003.0,12.0,77.54113498263888
2004.0,1.0,76.49504394531249
2004.0,2.0,77.83313802083333
2004.0,3.0,76.41902669270834
2004.0,4.0,76.839599609375
2004.0,5.0,79.22805989583333
2004.0,6.0,79.38087565104166
2004.0,7.0,80.61617838541667
2004.0,8.0,81.77190755208333
2004.0,9.0,82.058837890625
2004.0,10.0,80.62714843750001
2004.0,11.0,79.16101888020833
2004.0,12.0,76.65350477430556
2005.0,1.0,76.92990180121528
2005.0,2.0,75.8717502170139
2005.0,3.0,76.55371636284723
2005.0,4.0,77.40611436631944
2005.0,5.0,79.71805013020833
2005.0,6.0,79.26893988715278
2005.0,7.0,80.55794813368055
2005.0,8.0,81.26318901909723
2005.0,9.0,81.48657769097223
2005.0,10.0,79.44833984375
2005.0,11.0,78.709765625
2005.0,12.0,78.27198893229166
2006.0,1.0,76.48346896701389
2006.0,2.0,74.62972547743055
2006.0,3.0,74.70083279079861
2006.0,4.0,75.87562662760416
2006.0,5.0,76.106494140625
2006.0,6.0,78.98495008680555
2006.0,7.0,80.25237087673611
2006.0,8.0,81.02337782118056
2006.0,9.0,80.4004665798611
2006.0,10.0,80.3218532986111
2006.0,11.0,79.77409939236111
2006.0,12.0,77.60450303819445
2007.0,1.0,75.74210069444445
2007.0,2.0,74.81546766493057
2007.0,3.0,76.05469292534723
2007.0,4.0,76.39539388020833
2007.0,5.0,77.65623914930555
2007.0,6.0,78.68570421006945
2007.0,7.0,79.67633463541667
2007.0,8.0,79.54613172743056
2007.0,9.0,79.57248263888889
2007.0,10.0,79.02772352430556
2007.0,11.0,77.84243706597223
2007.0,12.0,75.08849826388888
2008.0,1.0,74.153466796875
2008.0,2.0,74.17919108072917
2008.0,3.0,75.75699327256945
2008.0,4.0,76.00655653211805
2008.0,5.0,76.23236219618056
2008.0,6.0,77.48304036458333
2008.0,7.0,79.03384331597223
2008.0,8.0,79.29421115451389
2008.0,9.0,78.64104817708333
2008.0,10.0,78.40357530381945
2008.0,11.0,76.9837890625
2008.0,12.0,75.03435601128473
2009.0,1.0,74.03275824652778
2009.0,2.0,73.19871961805555
2009.0,3.0,72.63710394965278
2009.0,4.0,74.01027560763889
2009.0,5.0,77.65203450520833
2009.0,6.0,79.00313585069445
2009.0,7.0,79.59380967881944
2009.0,8.0,80.84051649305556
2009.0,9.0,80.52960069444444
2009.0,10.0,80.79606119791666
2009.0,11.0,77.80444878472221
2009.0,12.0,77.32772894965278
