,datetime,RF_in_scale_3,SPI-3
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,16.234476648128403,0.014285719553450243
3,1920-04-01,11.71454298261003,-0.7406992479805298
4,1920-05-01,12.996723052305095,-0.46353862601757384
5,1920-06-01,7.2515290650517645,-1.1784427204481274
6,1920-07-01,6.9554294672584325,-1.0999669737313433
7,1920-08-01,7.370857749769126,-0.9316210633368827
8,1920-09-01,9.37231699254824,-0.24323531241642887
9,1920-10-01,8.917960775736367,-0.09077723998629814
10,1920-11-01,10.398149287328668,-0.009868889425059174
11,1920-12-01,14.358335924969015,0.072599094273469
12,1921-01-01,29.808851679455866,1.6472702213888673
13,1921-02-01,28.47232213784692,1.4019874721865353
14,1921-03-01,27.809856863866408,1.2386995845970539
15,1921-04-01,15.163010799051596,-0.20885865123671274
16,1921-05-01,12.826323124946839,-0.49330714154650895
17,1921-06-01,8.566089866343749,-0.8504258719195233
18,1921-07-01,8.582847211779736,-0.6437233173808089
19,1921-08-01,11.203871970159547,-0.011830846172814082
20,1921-09-01,11.948007706176487,0.3469344651488451
21,1921-10-01,9.856172288902256,0.12785598419499347
22,1921-11-01,21.179283233313285,1.90049415557813
23,1921-12-01,29.655902929668514,2.1419237795243777
24,1922-01-01,35.493498696777486,2.177777999366263
25,1922-02-01,28.4183522741081,1.397040012154393
26,1922-03-01,29.417593959609217,1.380375417524424
27,1922-04-01,24.55346876670798,0.9137381308731989
28,1922-05-01,19.49260970877989,0.5160187098707018
29,1922-06-01,8.445312286403654,-0.8790347920255942
30,1922-07-01,6.9213721229996,-1.1102719419559133
31,1922-08-01,8.669639476895902,-0.5895170239594004
32,1922-09-01,13.673590415998348,0.696236383879229
33,1922-10-01,12.802564447239234,0.7354260358232313
34,1922-11-01,13.375347734853456,0.6129527090616745
35,1922-12-01,8.643166820266174,-1.1028280321119746
36,1923-01-01,20.569621231021255,0.6247819844617328
37,1923-02-01,17.448588901837578,0.22904477705927598
38,1923-03-01,23.2008466389618,0.800800557284464
39,1923-04-01,22.671168518214735,0.7150202292394429
40,1923-05-01,22.95464457188077,0.9505775079629992
41,1923-06-01,20.164928656921354,1.1413587177162388
42,1923-07-01,11.321598444942648,0.005397334173547166
43,1923-08-01,13.439089631482698,0.4284561413758536
44,1923-09-01,12.856935160123216,0.5347805186356949
45,1923-10-01,12.564603401896814,0.6900104035394109
46,1923-11-01,12.518907074007243,0.44409961199888603
47,1923-12-01,19.70093283695441,0.9106927522973416
48,1924-01-01,16.70420930999077,0.10619201222327276
49,1924-02-01,19.232470480035484,0.44666081558431686
50,1924-03-01,11.177152016425467,-0.7149330076922011
51,1924-04-01,17.615506022087956,0.12105299208079544
52,1924-05-01,12.73209711362035,-0.5098841957123929
53,1924-06-01,10.540414541145685,-0.41785432822888247
54,1924-07-01,6.1726991259067905,-1.3463538820719818
55,1924-08-01,8.645187204382658,-0.5956198932784595
56,1924-09-01,10.324001451315985,-0.013824789190219308
57,1924-10-01,13.585365631379414,0.8810523543852715
58,1924-11-01,15.599734874720525,1.0207455106870242
59,1924-12-01,18.895593440902356,0.7948408971771443
60,1925-01-01,15.80523639514679,-0.02565082780199991
61,1925-02-01,11.045475089539591,-0.7050730252653741
62,1925-03-01,11.757883461453172,-0.6209453286166978
63,1925-04-01,15.098052827218215,-0.2180702771636131
64,1925-05-01,18.03093596590357,0.31725686513101325
65,1925-06-01,18.461173595162588,0.9083320268885335
66,1925-07-01,13.710440532498543,0.48992178313257234
67,1925-08-01,15.269820127193304,0.7541798709823341
68,1925-09-01,9.985763922114991,-0.09366315344651745
69,1925-10-01,9.515416458766225,0.050130447547466435
70,1925-11-01,5.972555076530149,-1.214718024883459
71,1925-12-01,6.122184183086057,-1.8033791339717413
72,1926-01-01,6.633565166062144,-1.8210362087582759
73,1926-02-01,8.800392362250294,-1.1218187496611267
74,1926-03-01,8.043681853272034,-1.2915730124813516
75,1926-04-01,10.838257085133241,-0.8927259087292686
76,1926-05-01,9.165621587205031,-1.21144916228663
77,1926-06-01,11.3930960249435,-0.24815208776213443
78,1926-07-01,9.225721784776907,-0.4799503715192275
79,1926-08-01,11.14229095657748,-0.024759374359679752
80,1926-09-01,9.745966066850155,-0.1513734245559817
81,1926-10-01,9.702244793185578,0.09297169766869591
82,1926-11-01,7.734032059197896,-0.6790706665185091
