,Month,RF
1263,April,7.880185834518082
1264,May,2.181623252497084
1265,June,3.381573356390347
1266,July,2.780961312670118
1267,August,2.0037027164139207
1268,September,1.798631355298253
1269,October,1.9080255552365848
1270,November,4.096584281131526
1271,December,1.2324466521762905
1272,January,3.068027683605522
1273,February,10.54844706911636
1274,March,29.18992303696413
