Year,Month,Day,RF_in
2026,3,31,0.1183809844237949
2026,4,1,0.0370967720738534
2026,4,2,0.0012372267122251
2026,4,3,0.0263251212568664
2026,4,4,7.0715349345394014e-06
2026,4,5,2.5199229554786066e-05
2026,4,6,0.0003208634722878
2026,4,7,0.0
2026,4,8,0.2798717933017705
2026,4,9,0.0095445815196036
2026,4,10,0.4172219875035694
2026,4,11,0.131519963236746
2026,4,12,0.1934763427330915
2026,4,13,0.1560898324056606
2026,4,14,0.002898676258442
2026,4,15,0.0068710561140269
2026,4,16,0.000156628398352
2026,4,17,0.0156093577758278
2026,4,18,0.0040717726142225
2026,4,19,0.0393928994332387
2026,4,20,0.0007413312484238
2026,4,21,0.002406774717226916
