,Month,Temp,datetime,Year
0,1.0,69.96938747829861,1990-01-01,
1,2.0,68.13971354166667,1990-02-01,
2,3.0,68.51739095052083,1990-03-01,
3,4.0,71.35092502170139,1990-04-01,
4,5.0,72.20072157118057,1990-05-01,
5,6.0,74.12247721354166,1990-06-01,
6,7.0,74.68169759114583,1990-07-01,
7,8.0,76.18252766927083,1990-08-01,
8,9.0,76.7578125,1990-09-01,
9,10.0,75.51993815104166,1990-10-01,
10,11.0,73.85040961371527,1990-11-01,
11,12.0,70.81761610243055,1990-12-01,
12,1.0,68.86972384982639,1991-01-01,
13,2.0,70.34179958767362,1991-02-01,
14,3.0,69.05867513020834,1991-03-01,
15,4.0,71.10850423177084,1991-04-01,
16,5.0,72.57778591579861,1991-05-01,
17,6.0,73.61800130208334,1991-06-01,
18,7.0,74.97190483940972,1991-07-01,
19,8.0,75.95723741319443,1991-08-01,
20,9.0,75.69169921875,1991-09-01,
21,10.0,74.88767361111111,1991-10-01,
22,11.0,74.45653211805555,1991-11-01,
23,12.0,71.74134385850695,1991-12-01,
24,1.0,68.87234971788195,1992-01-01,
25,2.0,68.627978515625,1992-02-01,
26,3.0,69.59148491753473,1992-03-01,
27,4.0,71.20558268229166,1992-04-01,
28,5.0,73.15528700086806,1992-05-01,
29,6.0,75.11918131510417,1992-06-01,
30,7.0,75.59835611979167,1992-07-01,
31,8.0,76.70084635416666,1992-08-01,
32,9.0,76.59019368489584,1992-09-01,
33,10.0,75.48193630642362,1992-10-01,
34,11.0,73.43326551649307,1992-11-01,
35,12.0,72.31934407552083,1992-12-01,
36,1.0,67.89341905381946,1993-01-01,
37,2.0,67.66049262152778,1993-02-01,
38,3.0,68.96744520399307,1993-03-01,
39,4.0,71.72512478298611,1993-04-01,
40,5.0,72.10337456597222,1993-05-01,
41,6.0,74.57619900173611,1993-06-01,
42,7.0,75.62979058159723,1993-07-01,
43,8.0,76.25930718315973,1993-08-01,
44,9.0,76.18144802517361,1993-09-01,
45,10.0,74.75397677951389,1993-10-01,
46,11.0,72.09122178819445,1993-11-01,
47,12.0,70.34058702256945,1993-12-01,
48,1.0,67.90872938368057,1994-01-01,
49,2.0,69.98936360677084,1994-02-01,
50,3.0,69.598974609375,1994-03-01,
51,4.0,70.80317111545139,1994-04-01,
52,5.0,72.68697916666667,1994-05-01,
53,6.0,74.2187961154514,1994-06-01,
54,7.0,76.13001030815971,1994-07-01,
55,8.0,77.15661892361112,1994-08-01,
56,9.0,77.30011121961806,1994-09-01,
57,10.0,75.598486328125,1994-10-01,
58,11.0,73.36045193142361,1994-11-01,
59,12.0,70.15004611545139,1994-12-01,
60,1.0,69.02188856336807,1995-01-01,
61,2.0,69.08197428385418,1995-02-01,
62,3.0,70.59087999131944,1995-03-01,
63,4.0,71.14690212673611,1995-04-01,
64,5.0,72.25308159722223,1995-05-01,
65,6.0,74.54305555555555,1995-06-01,
66,7.0,75.99702962239584,1995-07-01,
67,8.0,76.15482855902778,1995-08-01,
68,9.0,76.22017686631945,1995-09-01,
69,10.0,75.57998860677083,1995-10-01,
70,11.0,74.45668131510416,1995-11-01,
71,12.0,73.12322862413194,1995-12-01,
72,1.0,71.62544487847222,1996-01-01,
73,2.0,69.10830620659723,1996-02-01,
74,3.0,68.99558648003472,1996-03-01,
75,4.0,73.03943956163195,1996-04-01,
76,5.0,73.88265516493055,1996-05-01,
77,6.0,76.21357964409722,1996-06-01,
78,7.0,76.99129231770834,1996-07-01,
79,8.0,77.1013943142361,1996-08-01,
