,Month,RF
1261,February,0.2838200031175573
1262,March,2.0637816730157
1263,April,1.6823722874213207
1264,May,2.7031066307141294
1265,June,2.169955908018008
1266,July,1.6290040533941503
1267,August,1.384402534942464
1268,September,1.6695010901957568
1269,October,1.0458367793544037
1270,November,1.4059520330954725
1271,December,0.5045231755834123
1272,January,0.4828351364662316
