,Month,tmean_f
421,February,55.56928439670139
422,March,55.192759874131944
423,April,56.32414822048611
424,May,56.701776801215274
425,June,58.947998046875
426,July,60.462792968749994
427,August,61.1258056640625
428,September,59.75718587239584
429,October,58.88056911892361
430,November,57.7220703125
431,December,56.36851671006944
432,January,55.595697699652774
