,Month,RF
1263,April,1.855544932697215
1264,May,0.9747447950842084
1265,June,0.3874238434090053
1266,July,0.1347158837506151
1267,August,0.1809310282680051
1268,September,1.7645410222702198
1269,October,0.958329915791776
1270,November,0.3990945104979282
1271,December,4.895375762491494
1272,January,2.6312445129471667
1273,February,1.0814532582841208
1274,March,10.749326364586372
