Year,Month,Day,RF_in
2026,3,1,0.0014036331230527
2026,3,2,0.0
2026,3,3,0.0
2026,3,4,0.0
2026,3,5,0.0
2026,3,6,0.0449050053384847
2026,3,7,0.0022477358275441
2026,3,8,0.000715598172855
2026,3,9,0.013795614219377
2026,3,10,1.552132626623712
2026,3,11,0.3571739727059942
2026,3,12,2.0457444108006464
2026,3,13,2.5777120470618256
2026,3,14,0.0474182778595139
2026,3,15,0.4342547832291363
2026,3,16,0.0153426793987414
2026,3,17,0.0125264745997631
2026,3,18,0.0
2026,3,20,0.2480904664545512
2026,3,21,0.0093680966105534
2026,3,22,0.0078293982151936
2026,3,23,0.0147629256984102
2026,3,24,0.0
2026,3,27,0.0104989483554172
2026,3,28,0.0
2026,3,29,0.0064540110999969
2026,3,30,0.0
