,Month,tmean_f
421,February,72.83190375434029
422,March,74.68236490885417
423,April,75.17829318576389
424,May,76.48192274305555
425,June,78.14007161458333
426,July,79.05448133680557
427,August,80.00064561631945
428,September,79.36414930555556
429,October,78.38236762152778
430,November,76.02155490451389
431,December,74.48185221354167
432,January,72.34752604166667
