,Year,Month,NDVI,datetime
272,2022.0,October,0.6189962962962962,2022-10-01
273,2022.0,November,0.5718817460317462,2022-11-01
274,2022.0,December,0.6486333333333334,2022-12-01
275,2023.0,January,0.7497427536231883,2023-01-01
276,2023.0,February,0.7274852459016393,2023-02-01
277,2023.0,March,0.6736876923076922,2023-03-01
278,2023.0,April,0.7217784722222222,2023-04-01
279,2023.0,May,0.6964081967213116,2023-05-01
280,2023.0,June,0.5889453846153847,2023-06-01
281,2023.0,July,0.5406784615384617,2023-07-01
282,2023.0,August,0.5123253731343284,2023-08-01
283,2023.0,September,0.5431673076923077,2023-09-01
