,Year,Month,NDVI,datetime
0,2000.0,2.0,0.6101882352941177,2000-02-01
1,2000.0,3.0,0.4983666666666667,2000-03-01
2,2000.0,4.0,0.4581199999999999,2000-04-01
3,2000.0,5.0,0.4694425531914893,2000-05-01
4,2000.0,6.0,0.4082940677966102,2000-06-01
5,2000.0,7.0,0.4516868852459016,2000-07-01
6,2000.0,8.0,0.4110279661016949,2000-08-01
7,2000.0,9.0,0.4796500000000001,2000-09-01
8,2000.0,10.0,0.5878394736842104,2000-10-01
9,2000.0,11.0,0.5346098039215686,2000-11-01
10,2000.0,12.0,0.5413261538461538,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.4965147540983606,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.5351070175438597,2001-05-01
16,2001.0,6.0,0.4323021276595745,2001-06-01
17,2001.0,7.0,0.4768508196721311,2001-07-01
18,2001.0,8.0,0.5051254385964912,2001-08-01
19,2001.0,9.0,0.4804296296296296,2001-09-01
20,2001.0,10.0,0.4890365079365079,2001-10-01
21,2001.0,11.0,0.4768830769230769,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.64905,2002-03-01
26,2002.0,4.0,0.6718090163934426,2002-04-01
27,2002.0,5.0,0.6479553846153846,2002-05-01
28,2002.0,6.0,0.561226388888889,2002-06-01
29,2002.0,7.0,0.4702318181818182,2002-07-01
30,2002.0,8.0,0.4311842105263158,2002-08-01
31,2002.0,9.0,0.4894981481481482,2002-09-01
32,2002.0,10.0,0.4655283018867925,2002-10-01
33,2002.0,11.0,0.5344021739130435,2002-11-01
34,2002.0,12.0,0.5475718181818182,2002-12-01
35,2003.0,1.0,0.5072065217391305,2003-01-01
36,2003.0,2.0,0.6231557377049181,2003-02-01
37,2003.0,3.0,0.5079432835820896,2003-03-01
38,2003.0,4.0,0.5778915254237288,2003-04-01
