,Month,RF
1263,April,2.850686042988116
1264,May,4.336551233504666
1265,June,8.251961668853893
1266,July,3.9437276151028
1267,August,4.50182734048435
1268,September,2.277010397300598
1269,October,4.220930106718432
1270,November,7.246859374240547
1271,December,2.526670114586372
1272,January,2.6844855384830373
1273,February,17.694416344658308
1274,March,26.577968172815204
