,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,3.247810715214633,SEL,11,2.405205691588812,0.1893795202920327,-0.8426050236258211,-3.0584311949226004,70.72704370350046,70.72486716077859,69.4778076171875
1,1,3.247810715214633,WEL,15,3.3489809349912707,0.2982360062590375,0.10117021977663754,-2.9495747089555957,70.72704370350046,70.94847682077128,69.53113606770833
2,1,3.247810715214633,NUT,20,3.6522506101260994,0.2837717659424516,0.40443989491146626,-2.9640389492721817,70.72704370350046,70.06882377189034,68.538427734375
3,1,3.247810715214633,WLA,19,2.3592397871495288,0.0366162470412159,-0.8885709280651044,-3.2111944681734172,70.72704370350046,71.34284328523849,69.75057404927372
4,1,3.247810715214633,SLA,10,4.902325885038839,0.227839248433247,1.6545151698242058,-3.019971466781386,70.72704370350046,69.96524744011947,69.23462244096011
5,2,1.8369364937258532,SEL,10,0.5441164877227668,0.159266573747509,-1.2928200060030863,-1.6776699199783442,70.53424127735661,70.08219014613273,69.23541124131944
6,2,1.8369364937258532,WEL,9,2.0308389481682045,0.1028941960935981,0.19390245444235132,-1.7340422976322551,70.53424127735661,69.44920902795911,68.63557400173612
7,2,1.8369364937258532,NUT,29,2.1575491062575196,0.0521524962755916,0.3206126125316664,-1.7847839974502615,70.53424127735661,70.60251059382644,68.30442979600696
8,2,1.8369364937258532,WLA,19,2.2224391638193652,0.1606794097535497,0.385502670093512,-1.6762570839723034,70.53424127735661,70.82836742175705,69.04144536658377
9,2,1.8369364937258532,SLA,8,1.1570316780826795,0.0,-0.6799048156431737,-1.8369364937258532,70.53424127735661,70.95588873890674,70.24020885133413
10,3,1.7312112293317845,SEL,8,1.0888644447554705,5.522714077678913e-05,-0.642346784576314,-1.7311560021910077,71.12280018751326,71.12220386827815,70.23652886284722
11,3,1.7312112293317845,WEL,5,1.1019913243334274,0.1503338855036241,-0.6292199049983571,-1.5808773438281605,71.12280018751326,70.49299548248489,69.77520887586806
12,3,1.7312112293317845,NUT,39,1.743875736333815,0.0080128528175565,0.01266450700203059,-1.723198376514228,71.12280018751326,71.07975156079658,69.09828016493056
13,3,1.7312112293317845,WLA,20,2.2027430418942893,0.0839728971629468,0.47153181256250476,-1.6472383321688377,71.12280018751326,71.29587817726265,69.28824895538173
14,3,1.7312112293317845,SLA,3,1.1846518217561266,0.0960737458120876,-0.5465594075756579,-1.635137483519697,71.12280018751326,72.01564633622814,72.01564633622814
15,4,0.7636540532564068,SEL,2,0.2031579086705687,0.1514067028242563,-0.5604961445858381,-0.6122473504321505,72.53823749915144,71.9096923828125,71.9096923828125
16,4,0.7636540532564068,WEL,12,0.7418255811995178,0.0527849046275696,-0.02182847205688898,-0.7108691486288372,72.53823749915144,73.05178563212863,71.557568359375
17,4,0.7636540532564068,NUT,43,0.6829822730274364,0.0004492081137548,-0.08067178022897037,-0.763204845142652,72.53823749915144,72.42251010850207,70.14456489695493
18,4,0.7636540532564068,WLA,16,0.85589742502921,0.0210284695421813,0.09224337177280317,-0.7426255837142255,72.53823749915144,72.25849443093615,71.11535996605986
19,4,0.7636540532564068,SLA,2,2.451617330924014,0.0640608449249697,1.6879632776676075,-0.6995932083314371,72.53823749915144,74.19422743055556,74.19422743055556
20,5,0.4360468492516896,SEL,2,0.7631006961176158,0.1938531177899366,0.32705384686592615,-0.24219373146175302,74.02954550514978,73.83813205295138,73.83813205295138
21,5,0.4360468492516896,WEL,13,0.4654372454860889,0.0,0.029390396234399263,-0.4360468492516896,74.02954550514978,73.02703226850034,71.65043402777778
22,5,0.4360468492516896,NUT,44,0.521978139677157,0.004054372948229,0.08593129042546738,-0.4319924763034606,74.02954550514978,74.25910875713402,72.17677735606104
23,5,0.4360468492516896,WLA,14,0.14413614362566407,0.0003212060526924,-0.29191070562602556,-0.4357256431989972,74.02954550514978,73.85469045521772,73.22726284185083
24,5,0.4360468492516896,SLA,2,0.07084197688406335,0.0089097646463134,-0.3652048723676263,-0.42713708460537625,74.02954550514978,74.82784559461805,74.82784559461805
