,Month,tmean_f
421,February,67.58190375434027
422,March,68.29899359809028
423,April,69.45473904079861
424,May,69.68177897135416
425,June,70.90132921006943
426,July,72.02594943576389
427,August,72.51828070746527
428,September,72.28644476996527
429,October,71.56329481336806
430,November,70.16251898871528
431,December,68.76081542968751
432,January,67.73333604600694
