Year,Month,Temp
1990.0,1.0,63.76126030815972
1990.0,2.0,61.19080946180556
1990.0,3.0,61.58142903645833
1990.0,4.0,63.758875868055554
1990.0,5.0,64.83270670572917
1990.0,6.0,67.11895073784723
1990.0,7.0,67.61816677517362
1990.0,8.0,68.95588650173612
1990.0,9.0,69.59697808159723
1990.0,10.0,68.40103352864583
1990.0,11.0,67.50292697482638
1990.0,12.0,64.3539794921875
1991.0,1.0,61.57938910590278
1991.0,2.0,62.56764051649306
1991.0,3.0,62.7243408203125
1991.0,4.0,63.65770399305556
1991.0,5.0,65.05917426215278
1991.0,6.0,66.00224066840278
1991.0,7.0,67.6706787109375
1991.0,8.0,69.53307834201388
1991.0,9.0,68.82449001736111
1991.0,10.0,67.59988335503473
1991.0,11.0,67.34517686631943
1991.0,12.0,65.56165364583333
1992.0,1.0,61.5368408203125
1992.0,2.0,61.926426866319446
1992.0,3.0,62.14527180989583
1992.0,4.0,63.180636935763886
1992.0,5.0,66.06713324652779
1992.0,6.0,68.15833875868056
1992.0,7.0,69.18467610677084
1992.0,8.0,70.39177517361111
1992.0,9.0,70.3686279296875
1992.0,10.0,68.65747612847223
1992.0,11.0,67.22781032986111
1992.0,12.0,66.16390787760417
1993.0,1.0,60.704809570312506
1993.0,2.0,60.12298448350694
1993.0,3.0,61.60543891059028
1993.0,4.0,65.22446560329861
1993.0,5.0,65.24444173177083
1993.0,6.0,67.76709255642362
1993.0,7.0,69.14609646267361
1993.0,8.0,69.63358561197917
1993.0,9.0,69.20333116319445
1993.0,10.0,67.75458984375001
1993.0,11.0,65.35321994357639
1993.0,12.0,63.65219997829861
1994.0,1.0,61.032557508680554
1994.0,2.0,63.55638834635417
1994.0,3.0,62.61660698784722
1994.0,4.0,64.10701226128472
1994.0,5.0,65.72416178385417
1994.0,6.0,67.51610243055556
1994.0,7.0,69.71654459635417
1994.0,8.0,70.4637451171875
1994.0,9.0,70.28350423177083
1994.0,10.0,68.45037706163194
1994.0,11.0,67.52373318142361
1994.0,12.0,63.8976318359375
1995.0,1.0,61.787326388888886
1995.0,2.0,61.48014865451388
1995.0,3.0,63.358547634548614
1995.0,4.0,64.27577311197916
1995.0,5.0,65.33224283854167
1995.0,6.0,67.50165744357639
1995.0,7.0,69.24616427951389
1995.0,8.0,69.00531684027777
1995.0,9.0,68.34767795138889
1995.0,10.0,68.68672417534722
1995.0,11.0,67.54485677083333
1995.0,12.0,65.47275390625
1996.0,1.0,64.60057508680555
1996.0,2.0,62.3623291015625
1996.0,3.0,61.797520616319446
1996.0,4.0,66.59198676215277
1996.0,5.0,67.08501790364583
1996.0,6.0,69.17567816840278
1996.0,7.0,70.49706488715279
1996.0,8.0,69.67471788194445
1996.0,9.0,70.21944173177084
1996.0,10.0,69.81787109375
1996.0,11.0,68.265576171875
1996.0,12.0,64.28312445746528
1997.0,1.0,62.9222412109375
1997.0,2.0,64.20413411458333
1997.0,3.0,64.38407389322916
1997.0,4.0,64.92987738715277
1997.0,5.0,65.14183485243055
1997.0,6.0,69.41998155381944
1997.0,7.0,69.45595974392361
1997.0,8.0,69.54098307291667
1997.0,9.0,70.34972059461805
1997.0,10.0,69.26368543836806
1997.0,11.0,66.34166666666667
1997.0,12.0,64.18313802083334
1998.0,1.0,61.39753689236111
1998.0,2.0,61.599758572048614
1998.0,3.0,62.751489257812494
1998.0,4.0,64.48939344618056
1998.0,5.0,64.56394585503472
1998.0,6.0,66.65864800347222
1998.0,7.0,67.61935492621528
1998.0,8.0,68.86065809461806
1998.0,9.0,68.38328179253472
1998.0,10.0,67.97350260416667
1998.0,11.0,67.38327907986111
1998.0,12.0,64.59503309461806
1999.0,1.0,63.17584364149306
1999.0,2.0,62.59898546006944
1999.0,3.0,63.50734049479167
1999.0,4.0,64.15607096354167
1999.0,5.0,65.37147352430556
1999.0,6.0,66.80036349826389
