,Month,tmean_f
421,February,71.03897026909722
422,March,72.37964409722223
423,April,73.46125759548612
424,May,74.31844618055555
425,June,75.75570203993055
426,July,76.5899631076389
427,August,77.26889105902778
428,September,77.31674262152778
429,October,76.43046875
430,November,74.16370442708333
431,December,73.02629665798611
432,January,71.29698893229167
