Year,Month,Day,RF_in
2026,3,31,0.0082804072734112
2026,4,1,0.0123698836317606
2026,4,2,0.0027486410481224
2026,4,3,0.000575980477747
2026,4,4,1.7039101928272622e-06
2026,4,5,0.0001463513628345
2026,4,6,0.0001619660328228
2026,4,7,0.1227521075907585
2026,4,8,0.5741166034801206
2026,4,9,0.0566971256837931
2026,4,10,0.1822751574489875
2026,4,11,0.1258593930370249
2026,4,12,1.0245629391540902
2026,4,13,0.037065036699887
2026,4,14,0.007552238876715
2026,4,15,4.7844365314784484e-08
2026,4,16,3.564176834555517e-05
2026,4,17,6.897443548667207e-09
2026,4,18,0.000134785428297
2026,4,19,0.0004172403935013
2026,4,20,3.218916988696729e-09
2026,4,21,4.135050050479001e-06
