Year,Month,Day,RF_in
2026,3,1,0.0001295314037244
2026,3,2,0.0002203374171124
2026,3,3,0.010171593411782
2026,3,4,0.0006282629118005
2026,3,5,6.682770997590037e-05
2026,3,6,0.0019152868798746
2026,3,7,0.0014014279771687
2026,3,8,0.0023005123885644
2026,3,9,0.0004665193317165
2026,3,10,0.000121988435059
2026,3,11,1.4050900531693522
2026,3,12,3.390331281289492
2026,3,13,5.384494784831584
2026,3,14,4.024497412541314
2026,3,15,0.4529460062609362
2026,3,16,0.8666781557768604
2026,3,17,0.3540579579923387
2026,3,18,2.577861413740609e-05
2026,3,20,1.1167189645456643
2026,3,21,6.7252063055920095
2026,3,22,0.3397056480949864
2026,3,23,0.1002119080462028
2026,3,24,0.0324076647613397
2026,3,27,0.0265700413602033
2026,3,28,0.0028570263613136
2026,3,29,0.0008850264180746
2026,3,30,0.0009303027134751908
