Year,Month,Day,RF_in
2026,3,1,0.0335905769075957
2026,3,2,0.0010728326172456
2026,3,3,0.0815598814274463
2026,3,4,0.0037216222400948
2026,3,5,0.0156665745265423
2026,3,6,0.0110223001973487
2026,3,7,0.0038766673230749
2026,3,8,0.0
2026,3,9,0.0678604124493254
2026,3,10,0.2210227066682311
2026,3,11,1.7572041064040174
2026,3,12,1.7109389002427215
2026,3,13,4.968854804607758
2026,3,14,1.001372190401113
2026,3,15,0.0271251600963955
2026,3,16,7.464934752091058e-06
2026,3,17,0.2117370059611418
2026,3,18,0.0184331126123611
2026,3,20,7.894338253833722
2026,3,21,0.3765104940360102
2026,3,22,0.1629923170343181
2026,3,23,0.4401964699548733
2026,3,24,0.022854734999081
2026,3,27,0.0698479338777856
2026,3,28,0.0427846017657487
2026,3,29,0.0013531736513146
2026,3,30,0.016863674513508214
