,Month,tmean_f
421,February,70.64381239149306
422,March,71.59068196614584
423,April,72.45495876736112
424,May,73.17933213975695
425,June,74.42681749131944
426,July,75.54702690972222
427,August,76.49154188368055
428,September,76.37348361545139
429,October,75.45103624131946
430,November,73.35725911458334
431,December,71.83362901475695
432,January,69.97348090277778
