Year,Month,Day,RF_in
2026,3,1,0.0010076359014324
2026,3,2,0.0143065952728588
2026,3,3,0.0042657142039162
2026,3,4,0.0005946435628901
2026,3,5,0.035487549801175
2026,3,6,0.0045968001306236
2026,3,7,0.0151233296706306
2026,3,8,0.0446026255927536
2026,3,9,0.0081762790540871
2026,3,10,0.0
2026,3,11,0.0610544911693574
2026,3,12,0.2767018455104136
2026,3,13,0.1321145324024709
2026,3,14,4.790297751409546
2026,3,15,1.1945788677456983
2026,3,16,0.7887848484813964
2026,3,17,0.1490684013110828
2026,3,18,0.0267787613325915
2026,3,20,0.0289074102434922
2026,3,21,0.1325043754025104
2026,3,22,0.93691664464251
2026,3,23,0.0339009887659713
2026,3,24,0.0010073262608942
2026,3,27,0.0216788314829719
2026,3,28,0.0318875316976979
2026,3,29,0.0272858561191983
2026,3,30,0.00018618697441967326
