,Year,Month,NDVI,datetime
0,2000.0,2.0,0.5768702702702703,2000-02-01
1,2000.0,3.0,0.4529656716417911,2000-03-01
2,2000.0,4.0,0.4236803797468355,2000-04-01
3,2000.0,5.0,0.2800220588235294,2000-05-01
4,2000.0,6.0,0.6020795774647887,2000-06-01
5,2000.0,7.0,0.5956073529411767,2000-07-01
6,2000.0,8.0,0.6455181249999999,2000-08-01
7,2000.0,9.0,0.7045886363636364,2000-09-01
8,2000.0,10.0,0.7367075757575758,2000-10-01
9,2000.0,11.0,0.8000679487179487,2000-11-01
10,2000.0,12.0,0.7346826086956522,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.4535473684210526,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.3987390624999999,2001-05-01
16,2001.0,6.0,,2001-06-01
17,2001.0,7.0,0.8101666666666667,2001-07-01
18,2001.0,8.0,0.6824554054054054,2001-08-01
19,2001.0,9.0,0.6993610169491524,2001-09-01
20,2001.0,10.0,0.8324307692307693,2001-10-01
21,2001.0,11.0,0.784143670886076,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.627048,2002-03-01
26,2002.0,4.0,0.672025,2002-04-01
27,2002.0,5.0,0.7024950000000001,2002-05-01
28,2002.0,6.0,0.7146916666666667,2002-06-01
29,2002.0,7.0,0.5844219178082192,2002-07-01
30,2002.0,8.0,0.6391355932203391,2002-08-01
31,2002.0,9.0,0.7441016666666669,2002-09-01
32,2002.0,10.0,0.6693405797101449,2002-10-01
33,2002.0,11.0,0.6774108695652173,2002-11-01
34,2002.0,12.0,0.6594493150684931,2002-12-01
35,2003.0,1.0,0.5535673076923077,2003-01-01
36,2003.0,2.0,0.6121967532467533,2003-02-01
37,2003.0,3.0,0.5599904109589042,2003-03-01
38,2003.0,4.0,0.3785304347826088,2003-04-01
39,2003.0,5.0,0.3593342857142858,2003-05-01
40,2003.0,6.0,0.5099125000000001,2003-06-01
41,2003.0,7.0,0.6444746753246753,2003-07-01
42,2003.0,8.0,0.5886605633802817,2003-08-01
43,2003.0,9.0,0.8321968253968254,2003-09-01
44,2003.0,10.0,0.6429587301587302,2003-10-01
45,2003.0,11.0,0.6344628571428571,2003-11-01
46,2003.0,12.0,0.7039369565217392,2003-12-01
47,2004.0,1.0,0.7770915492957747,2004-01-01
48,2004.0,2.0,0.7381760869565218,2004-02-01
49,2004.0,3.0,0.7367732876712328,2004-03-01
50,2004.0,4.0,0.7379301369863014,2004-04-01
51,2004.0,5.0,0.6804333333333334,2004-05-01
52,2004.0,6.0,0.7284282894736842,2004-06-01
