,Year,Month,ET,datetime
0,2001.0,1.0,2.5990162037037035,2001-01-01
1,2001.0,2.0,2.3163194444444444,2001-02-01
2,2001.0,3.0,2.3350694444444446,2001-03-01
3,2001.0,4.0,2.4008101851851853,2001-04-01
4,2001.0,5.0,2.1611689814814814,2001-05-01
5,2001.0,6.0,2.169791666666667,2001-06-01
6,2001.0,7.0,3.749247685185185,2001-07-01
7,2001.0,8.0,4.204282407407408,2001-08-01
8,2001.0,9.0,4.188657407407408,2001-09-01
9,2001.0,10.0,4.075925925925926,2001-10-01
10,2001.0,11.0,3.094907407407407,2001-11-01
11,2001.0,12.0,2.8126736111111112,2001-12-01
12,2002.0,1.0,3.054282407407408,2002-01-01
13,2002.0,2.0,3.192824074074074,2002-02-01
14,2002.0,3.0,3.415219907407408,2002-03-01
15,2002.0,4.0,3.5372685185185184,2002-04-01
16,2002.0,5.0,3.2773726851851857,2002-05-01
17,2002.0,6.0,4.0413194444444445,2002-06-01
18,2002.0,7.0,3.146701388888889,2002-07-01
19,2002.0,8.0,3.2319444444444447,2002-08-01
20,2002.0,9.0,3.79837962962963,2002-09-01
21,2002.0,10.0,2.9491898148148152,2002-10-01
22,2002.0,11.0,2.988194444444444,2002-11-01
23,2002.0,12.0,2.422627314814815,2002-12-01
24,2003.0,1.0,2.3597800925925925,2003-01-01
25,2003.0,2.0,2.5972222222222228,2003-02-01
26,2003.0,3.0,2.750694444444445,2003-03-01
27,2003.0,4.0,2.333333333333333,2003-04-01
28,2003.0,5.0,2.5806712962962965,2003-05-01
29,2003.0,6.0,2.6744791666666665,2003-06-01
30,2003.0,7.0,3.0061921296296297,2003-07-01
31,2003.0,8.0,3.093634259259259,2003-08-01
32,2003.0,9.0,4.406712962962963,2003-09-01
33,2003.0,10.0,3.3089120370370373,2003-10-01
34,2003.0,11.0,2.5887731481481486,2003-11-01
35,2003.0,12.0,2.461689814814815,2003-12-01
36,2004.0,1.0,2.943576388888889,2004-01-01
37,2004.0,2.0,3.4731481481481485,2004-02-01
38,2004.0,3.0,3.957349537037037,2004-03-01
39,2004.0,4.0,3.5096064814814816,2004-04-01
40,2004.0,5.0,3.644791666666667,2004-05-01
41,2004.0,6.0,3.252719907407408,2004-06-01
42,2004.0,7.0,4.62170138888889,2004-07-01
43,2004.0,8.0,4.708680555555556,2004-08-01
44,2004.0,9.0,4.430844907407408,2004-09-01
45,2004.0,10.0,3.901157407407408,2004-10-01
46,2004.0,11.0,3.296527777777778,2004-11-01
47,2004.0,12.0,2.8881944444444447,2004-12-01
48,2005.0,1.0,3.388541666666667,2005-01-01
49,2005.0,2.0,3.550115740740741,2005-02-01
50,2005.0,3.0,3.564814814814815,2005-03-01
51,2005.0,4.0,3.9664351851851856,2005-04-01
52,2005.0,5.0,4.016145833333334,2005-05-01
53,2005.0,6.0,3.552951388888889,2005-06-01
54,2005.0,7.0,4.143865740740741,2005-07-01
55,2005.0,8.0,4.164699074074075,2005-08-01
56,2005.0,9.0,3.820138888888889,2005-09-01
57,2005.0,10.0,3.9996527777777775,2005-10-01
58,2005.0,11.0,3.408506944444445,2005-11-01
59,2005.0,12.0,2.6979166666666665,2005-12-01
60,2006.0,1.0,2.7550347222222222,2006-01-01
61,2006.0,2.0,2.655844907407408,2006-02-01
62,2006.0,3.0,2.1388310185185184,2006-03-01
63,2006.0,4.0,3.292476851851852,2006-04-01
64,2006.0,5.0,3.826562500000001,2006-05-01
65,2006.0,6.0,2.6031250000000004,2006-06-01
66,2006.0,7.0,3.849710648148149,2006-07-01
67,2006.0,8.0,4.138483796296296,2006-08-01
68,2006.0,9.0,3.908564814814815,2006-09-01
69,2006.0,10.0,3.598148148148149,2006-10-01
70,2006.0,11.0,3.3978009259259263,2006-11-01
71,2006.0,12.0,2.695601851851852,2006-12-01
72,2007.0,1.0,2.8328125,2007-01-01
73,2007.0,2.0,3.4046875,2007-02-01
74,2007.0,3.0,3.2593750000000004,2007-03-01
75,2007.0,4.0,2.954166666666667,2007-04-01
76,2007.0,5.0,2.4743634259259264,2007-05-01
77,2007.0,6.0,2.819907407407408,2007-06-01
78,2007.0,7.0,4.268460648148148,2007-07-01
