,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,84.9311222029321,3.343744968619374,1920-01-01
1,1920.0,2.0,31.90160228587963,1.255968593932269,1920-02-01
2,1920.0,3.0,247.07255497685185,9.727265943970544,1920-03-01
3,1920.0,4.0,96.64834707754628,3.8050530345490654,1920-04-01
4,1920.0,5.0,9.879468376253858,0.3889554478840101,1920-05-01
5,1920.0,6.0,2.8958581995081016,0.1140101653349646,1920-06-01
6,1920.0,7.0,11.711370020736885,0.4610775598715309,1920-07-01
7,1920.0,8.0,42.97746672453704,1.6920262489975213,1920-08-01
8,1920.0,9.0,33.218930844907405,1.3078319230278506,1920-09-01
9,1920.0,10.0,53.099042727623456,2.090513493213522,1920-10-01
10,1920.0,11.0,110.63025655864196,4.355521911757558,1920-11-01
11,1920.0,12.0,173.9803722993827,6.849620956668611,1920-12-01
12,1921.0,1.0,467.5162037037037,18.40614975211432,1921-01-01
13,1921.0,2.0,9.675303518036266,0.3809174613400105,1921-02-01
14,1921.0,3.0,205.84481095679013,8.104126415621659,1921-03-01
15,1921.0,4.0,80.74556327160494,3.1789591839214544,1921-04-01
16,1921.0,5.0,23.873972198109566,0.9399201652799042,1921-05-01
17,1921.0,6.0,2.4216169192467207,0.0953392487892409,1921-06-01
18,1921.0,7.0,29.77314513406636,1.172171068270329,1921-07-01
19,1921.0,8.0,43.04844835069444,1.6948208012084427,1921-08-01
20,1921.0,9.0,11.419341664255402,0.4495803804824961,1921-09-01
21,1921.0,10.0,103.14585744598766,4.060860529369593,1921-10-01
22,1921.0,11.0,849.1666666666666,33.43175853018373,1921-11-01
23,1921.0,12.0,244.7911120756173,9.637445357307769,1921-12-01
24,1922.0,1.0,302.5779320987654,11.912517011762418,1922-01-01
25,1922.0,2.0,333.7625144675926,13.140256475102072,1922-02-01
26,1922.0,3.0,661.2070794753087,26.03177478249247,1922-03-01
27,1922.0,4.0,97.90159625771604,3.854393553453388,1922-04-01
28,1922.0,5.0,25.31784698109568,0.9967656291769954,1922-05-01
29,1922.0,6.0,6.392837336033951,0.2516865092926753,1922-06-01
30,1922.0,7.0,18.607616283275465,0.7325833182391914,1922-07-01
31,1922.0,8.0,53.8734447337963,2.121001761173083,1922-08-01
32,1922.0,9.0,151.80577256944446,5.976605219269467,1922-09-01
33,1922.0,10.0,17.99123806423611,0.7083164592218941,1922-10-01
34,1922.0,11.0,187.1273148148148,7.367217118693497,1922-11-01
35,1922.0,12.0,4.45855411482446,0.1755336265678921,1922-12-01
36,1923.0,1.0,567.8994502314815,22.35824607210557,1923-01-01
37,1923.0,2.0,87.70347463348766,3.4528927021058133,1923-02-01
38,1923.0,3.0,457.6317515432099,18.01699809225236,1923-03-01
39,1923.0,4.0,242.64214409722223,9.552840318788276,1923-04-01
40,1923.0,5.0,28.464693045910497,1.1206572065319094,1923-05-01
41,1923.0,6.0,18.07508077739197,0.7116173534406289,1923-06-01
42,1923.0,7.0,35.913477768132715,1.4139164475642805,1923-07-01
43,1923.0,8.0,255.47926311728395,10.05823870540488,1923-08-01
44,1923.0,9.0,89.60276813271605,3.5276680367211046,1923-09-01
45,1923.0,10.0,118.16182002314817,4.65204015839166,1923-10-01
46,1923.0,11.0,67.19693407600309,2.645548585669413,1923-11-01
47,1923.0,12.0,526.1114004629629,20.71304726232137,1923-12-01
48,1924.0,1.0,40.74785095968364,1.6042461007749464,1924-01-01
49,1924.0,2.0,151.36159336419752,5.959117848984155,1924-02-01
50,1924.0,3.0,142.67555217978395,5.617147723613542,1924-03-01
51,1924.0,4.0,330.8791232638889,13.02673713637358,1924-04-01
52,1924.0,5.0,46.83319468557099,1.8438265624240544,1924-05-01
53,1924.0,6.0,7.75011302806713,0.3051225601601232,1924-06-01
54,1924.0,7.0,27.57034866898148,1.0854467979913969,1924-07-01
55,1924.0,8.0,22.18638328269676,0.8734796567990851,1924-08-01
56,1924.0,9.0,19.921425901813272,0.7843081063706013,1924-09-01
57,1924.0,10.0,281.5775462962963,11.085730169145524,1924-10-01
58,1924.0,11.0,503.931712962963,19.839831219014293,1924-11-01
59,1924.0,12.0,62.634162808641975,2.4659119216000778,1924-12-01
60,1925.0,1.0,227.67954282407408,8.963761528506854,1925-01-01
61,1925.0,2.0,44.81084225501543,1.7642063879927337,1925-02-01
62,1925.0,3.0,362.2022087191358,14.259929477131331,1925-03-01
63,1925.0,4.0,181.4052854938272,7.141940373772724,1925-04-01
64,1925.0,5.0,29.186954451195987,1.149092694928976,1925-05-01
65,1925.0,6.0,29.528024932484566,1.1625206666332506,1925-06-01
66,1925.0,7.0,38.68088409047068,1.5228694523807351,1925-07-01
67,1925.0,8.0,168.16728153935185,6.620759115722514,1925-08-01
68,1925.0,9.0,52.07819733796296,2.050322729841062,1925-09-01
69,1925.0,10.0,67.39413941936728,2.653312575565641,1925-10-01
70,1925.0,11.0,85.37067177854938,3.361050070021629,1925-11-01
71,1925.0,12.0,14.678206078800155,0.5778821290866203,1925-12-01
72,1926.0,1.0,32.210265359760804,1.26812068345515,1926-01-01
73,1926.0,2.0,104.4597800925926,4.112589767424906,1926-02-01
74,1926.0,3.0,18.795768831983025,0.7399908988969696,1926-03-01
75,1926.0,4.0,107.63845486111111,4.237734443350831,1926-04-01
76,1926.0,5.0,16.57695855034722,0.6526361633994969,1926-05-01
77,1926.0,6.0,45.16210033275463,1.778035446171442,1926-06-01
78,1926.0,7.0,49.94670801986883,1.966405827553891,1926-07-01
79,1926.0,8.0,99.7357192804784,3.926603121278677,1926-08-01
80,1926.0,9.0,60.21928047839506,2.370837814110042,1926-09-01
