Year,Month,Day,RF_in
2026,3,31,0.1755693149575921
2026,4,1,0.0194273257355213
2026,4,2,0.0201330836664961
2026,4,3,0.0388823299977178
2026,4,4,0.0020987899215133
2026,4,5,0.00045215010446
2026,4,6,0.0110913129546754
2026,4,7,0.2432206477323472
2026,4,8,0.2648575127246464
2026,4,9,0.0459429797549584
2026,4,10,0.2133110775432585
2026,4,11,0.2596316704240637
2026,4,12,0.1074230913125334
2026,4,13,0.0010084084962934
2026,4,14,0.0
2026,4,15,5.598271887956213e-05
2026,4,16,0.0049218068123327
2026,4,17,0.0016260842395336
2026,4,18,0.0098671027333995
2026,4,19,0.0162339157203873
2026,4,20,0.0760207125683318
2026,4,21,0.021197316342266025
