Year,Month,Day,RF_in
2026,3,1,0.0031894296509097
2026,3,2,0.0493394731722038
2026,3,3,0.0130049433967306
2026,3,4,0.0055698705528409
2026,3,5,0.003956919614759
2026,3,6,0.0068722969938485
2026,3,7,0.000801263263903
2026,3,8,0.0630813202589585
2026,3,9,0.0186055100808932
2026,3,10,0.0
2026,3,11,0.0833377446912289
2026,3,12,0.1590615657533097
2026,3,13,0.2128333782122992
2026,3,14,2.32278575583868
2026,3,15,1.3548606174662194
2026,3,16,0.6478918325313503
2026,3,17,1.9182923010003523
2026,3,18,0.566112792351694
2026,3,20,0.1802091616125024
2026,3,21,0.1290311949633411
2026,3,22,0.540763889838206
2026,3,23,0.267443927161557
2026,3,24,1.972551587789808
2026,3,27,0.1632292161498204
2026,3,28,1.1498470460289687
2026,3,29,0.2170167368401866
2026,3,30,0.13080278383442087
