,Month,Temp,datetime,Year
0,1.0,59.367426215277774,1990-01-01,
1,2.0,56.767605251736114,1990-02-01,
2,3.0,58.376576063368056,1990-03-01,
3,4.0,60.75992567274305,1990-04-01,
4,5.0,60.997683376736106,1990-05-01,
5,6.0,62.28839518229167,1990-06-01,
6,7.0,63.88946940104167,1990-07-01,
7,8.0,65.24127332899306,1990-08-01,
8,9.0,65.13103298611111,1990-09-01,
9,10.0,63.54317491319445,1990-10-01,
10,11.0,62.79122992621528,1990-11-01,
11,12.0,58.92906629774306,1990-12-01,
12,1.0,57.959711371527774,1991-01-01,
13,2.0,59.48371310763889,1991-02-01,
14,3.0,57.86538357204861,1991-03-01,
15,4.0,59.49690483940972,1991-04-01,
16,5.0,60.78932834201389,1991-05-01,
17,6.0,61.43138563368055,1991-06-01,
18,7.0,63.43682996961805,1991-07-01,
19,8.0,64.76946614583333,1991-08-01,
20,9.0,64.03600531684029,1991-09-01,
21,10.0,62.42077907986112,1991-10-01,
22,11.0,62.544620768229166,1991-11-01,
23,12.0,59.759128146701386,1991-12-01,
24,1.0,57.67193196614584,1992-01-01,
25,2.0,57.96145833333333,1992-02-01,
26,3.0,58.76118977864583,1992-03-01,
27,4.0,59.106022135416666,1992-04-01,
28,5.0,62.20455186631944,1992-05-01,
29,6.0,62.50753580729168,1992-06-01,
30,7.0,63.03138020833333,1992-07-01,
31,8.0,63.39644639756945,1992-08-01,
32,9.0,64.67560763888889,1992-09-01,
33,10.0,64.37402072482638,1992-10-01,
34,11.0,62.603816731770834,1992-11-01,
35,12.0,60.598583984375,1992-12-01,
36,1.0,57.41439615885417,1993-01-01,
37,2.0,56.50904947916666,1993-02-01,
38,3.0,57.734619140625,1993-03-01,
39,4.0,60.14249403211805,1993-04-01,
40,5.0,59.86615668402778,1993-05-01,
41,6.0,61.693364800347226,1993-06-01,
42,7.0,63.010305447048616,1993-07-01,
43,8.0,63.81232096354167,1993-08-01,
44,9.0,64.31663140190972,1993-09-01,
45,10.0,63.25679796006945,1993-10-01,
46,11.0,60.28132052951389,1993-11-01,
47,12.0,58.14453125,1993-12-01,
48,1.0,57.16278754340278,1994-01-01,
49,2.0,59.22264539930556,1994-02-01,
50,3.0,57.98507758246528,1994-03-01,
51,4.0,58.35265299479167,1994-04-01,
52,5.0,60.69416232638889,1994-05-01,
53,6.0,60.94930284288195,1994-06-01,
54,7.0,64.11721733940973,1994-07-01,
55,8.0,64.04564615885417,1994-08-01,
56,9.0,64.46245659722223,1994-09-01,
57,10.0,62.909719509548616,1994-10-01,
58,11.0,60.531605360243056,1994-11-01,
59,12.0,58.55684950086805,1994-12-01,
60,1.0,60.231591796875,1995-01-01,
61,2.0,58.83899739583333,1995-02-01,
62,3.0,60.65576985677083,1995-03-01,
63,4.0,60.21163736979167,1995-04-01,
64,5.0,61.35442979600694,1995-05-01,
65,6.0,62.85752224392361,1995-06-01,
66,7.0,64.15305718315972,1995-07-01,
67,8.0,63.88265245225695,1995-08-01,
68,9.0,64.06699490017361,1995-09-01,
69,10.0,63.72902018229166,1995-10-01,
70,11.0,62.93199869791667,1995-11-01,
71,12.0,62.14022623697917,1995-12-01,
72,1.0,60.395968967013886,1996-01-01,
73,2.0,57.90010850694445,1996-02-01,
74,3.0,58.63308919270833,1996-03-01,
75,4.0,61.63517795138889,1996-04-01,
76,5.0,63.16559787326389,1996-05-01,
77,6.0,63.15683051215278,1996-06-01,
78,7.0,63.47132432725695,1996-07-01,
79,8.0,64.06414388020833,1996-08-01,
80,9.0,63.58473036024306,1996-09-01,
81,10.0,64.33197699652777,1996-10-01,
82,11.0,62.96946614583334,1996-11-01,
83,12.0,59.91541612413194,1996-12-01,
84,1.0,60.20909830729167,1997-01-01,
85,2.0,58.55193142361111,1997-02-01,
86,3.0,59.674495442708334,1997-03-01,
87,4.0,60.148931206597226,1997-04-01,
88,5.0,60.79002278645834,1997-05-01,
89,6.0,61.97666558159722,1997-06-01,
90,7.0,64.4835205078125,1997-07-01,
91,8.0,63.59491102430556,1997-08-01,
92,9.0,63.582486979166674,1997-09-01,
93,10.0,62.127018229166666,1997-10-01,
94,11.0,61.25800238715279,1997-11-01,
95,12.0,57.51592339409722,1997-12-01,
96,1.0,59.20761176215278,1998-01-01,
97,2.0,59.171044921874994,1998-02-01,
98,3.0,58.64713541666667,1998-03-01,
99,4.0,56.95721299913195,1998-04-01,
100,5.0,58.68597005208333,1998-05-01,
101,6.0,60.95473904079861,1998-06-01,
102,7.0,62.572238498263886,1998-07-01,
103,8.0,63.08859320746528,1998-08-01,
104,9.0,62.35467664930555,1998-09-01,
105,10.0,62.48651258680555,1998-10-01,
106,11.0,60.99553493923611,1998-11-01,
107,12.0,59.01710847637816,1998-12-01,
108,1.0,58.73951759866661,1999-01-01,
