,Month,tmean_f
421,February,60.42071397569444
422,March,60.483799913194446
423,April,61.62481553819444
424,May,61.943701171875006
425,June,63.774593098958334
426,July,65.13476833767362
427,August,65.72487521701389
428,September,64.81592881944445
429,October,64.003369140625
430,November,62.74511176215278
431,December,61.371332465277774
432,January,60.494694010416666
