,Year,Month,Temp
147,2002.0,4.0,70.14289008246527
148,2002.0,5.0,70.88834906684028
149,2002.0,6.0,73.2255859375
150,2002.0,7.0,74.34259982638889
151,2002.0,8.0,74.36100260416667
152,2002.0,9.0,71.46611599392361
153,2002.0,10.0,72.76551106770833
154,2002.0,11.0,73.12831217447916
155,2002.0,12.0,70.37256401909723
156,2003.0,1.0,69.72797309027777
157,2003.0,2.0,68.58647732204861
158,2003.0,3.0,70.69212510850694
159,2003.0,4.0,68.47288411458334
160,2003.0,5.0,73.70020073784723
161,2003.0,6.0,72.69804144965278
162,2003.0,7.0,74.72471788194446
163,2003.0,8.0,75.22860243055555
164,2003.0,9.0,74.4690700954861
165,2003.0,10.0,74.29444444444445
166,2003.0,11.0,70.315283203125
167,2003.0,12.0,69.38097873263888
168,2004.0,1.0,68.67541775173612
