Year,Month,Temp
1990.0,1.0,61.627384440104166
1990.0,2.0,58.8625244140625
1990.0,3.0,59.526250542534726
1990.0,4.0,61.781732855902774
1990.0,5.0,62.501765950520834
1990.0,6.0,65.00511610243055
1990.0,7.0,65.37801378038193
1990.0,8.0,66.65154079861111
1990.0,9.0,67.25472005208334
1990.0,10.0,65.94415147569444
1990.0,11.0,65.41075303819444
1990.0,12.0,62.082269965277774
1991.0,1.0,59.548060438368054
1991.0,2.0,60.45672743055556
1991.0,3.0,60.421055772569446
1991.0,4.0,61.40689019097222
1991.0,5.0,62.72439507378472
1991.0,6.0,63.60669759114583
1991.0,7.0,65.46782769097223
1991.0,8.0,67.39029947916667
1991.0,9.0,66.55997992621528
1991.0,10.0,65.35975748697916
1991.0,11.0,65.25349392361112
1991.0,12.0,63.19512803819445
1992.0,1.0,59.438867187499994
1992.0,2.0,59.81952582465278
1992.0,3.0,59.86946072048612
1992.0,4.0,60.87589246961806
1992.0,5.0,63.78740234375
1992.0,6.0,65.79655761718749
1992.0,7.0,66.80575358072917
1992.0,8.0,67.96006401909722
1992.0,9.0,68.09611002604167
1992.0,10.0,66.50071072048611
1992.0,11.0,65.03689236111111
1992.0,12.0,63.9742431640625
1993.0,1.0,58.6029541015625
1993.0,2.0,58.02506239149305
1993.0,3.0,59.45255262586805
1993.0,4.0,62.90245496961805
1993.0,5.0,62.91841362847222
1993.0,6.0,65.34226345486113
1993.0,7.0,66.72073838975695
1993.0,8.0,67.40633138020834
1993.0,9.0,66.92443576388888
1993.0,10.0,65.42607964409723
1993.0,11.0,62.938427734375
1993.0,12.0,61.514398871527774
1994.0,1.0,58.919032118055554
1994.0,2.0,61.48002115885417
1994.0,3.0,60.39788682725695
1994.0,4.0,61.76082628038195
1994.0,5.0,63.45066731770834
1994.0,6.0,65.17271321614584
1994.0,7.0,67.712939453125
1994.0,8.0,68.21422526041667
1994.0,9.0,68.07957085503472
1994.0,10.0,66.08392740885417
1994.0,11.0,65.20858561197917
1994.0,12.0,61.646923828125
1995.0,1.0,60.160679796006946
1995.0,2.0,59.52626139322916
1995.0,3.0,61.34896104600695
1995.0,4.0,61.94962293836805
1995.0,5.0,63.11582845052084
1995.0,6.0,65.1175537109375
1995.0,7.0,66.85626085069444
1995.0,8.0,66.64971516927083
1995.0,9.0,66.12208116319445
1995.0,10.0,66.30315483940973
1995.0,11.0,65.47725423177084
1995.0,12.0,63.531640625
1996.0,1.0,62.545033094618056
1996.0,2.0,60.21731499565972
1996.0,3.0,59.67673611111111
1996.0,4.0,64.34009874131945
1996.0,5.0,64.99508734809028
1996.0,6.0,66.88677842881944
1996.0,7.0,68.11123589409723
1996.0,8.0,67.45418023003472
1996.0,9.0,67.87527126736111
1996.0,10.0,67.5927978515625
1996.0,11.0,66.10649956597223
1996.0,12.0,62.1481689453125
1997.0,1.0,61.02398546006944
1997.0,2.0,61.90704210069444
1997.0,3.0,62.24609375
1997.0,4.0,62.64586588541667
1997.0,5.0,62.905810546875
1997.0,6.0,66.9883572048611
1997.0,7.0,66.92709147135417
1997.0,8.0,67.17320963541667
1997.0,9.0,67.9299560546875
1997.0,10.0,66.85382486979167
1997.0,11.0,64.0588623046875
1997.0,12.0,61.69927029079861
1998.0,1.0,59.45157063802083
1998.0,2.0,59.605004882812494
1998.0,3.0,60.55944010416667
1998.0,4.0,61.84063856336806
1998.0,5.0,62.108349609375
1998.0,6.0,64.35322808159722
1998.0,7.0,65.50909288194444
1998.0,8.0,66.49489474826389
1998.0,9.0,65.9404296875
1998.0,10.0,65.7497531467014
1998.0,11.0,65.07127007378472
1998.0,12.0,62.336024305555554
1999.0,1.0,61.15219455295139
1999.0,2.0,60.390497504340274
1999.0,3.0,61.19960666232639
1999.0,4.0,61.722875976562506
1999.0,5.0,63.194316948784724
1999.0,6.0,64.60609266493056
1999.0,7.0,65.07141927083333
1999.0,8.0,65.81939290364583
1999.0,9.0,65.57752549913195
1999.0,10.0,64.83065049913195
1999.0,11.0,64.19732259114583
1999.0,12.0,62.88031955295139
2000.0,1.0,59.92693142361111
2000.0,2.0,60.9634521484375
2000.0,3.0,61.7884521484375
2000.0,4.0,61.7764404296875
2000.0,5.0,63.649782986111106
2000.0,6.0,65.29513346354167
2000.0,7.0,67.06911349826389
2000.0,8.0,67.11129557291667
2000.0,9.0,66.40298665364583
2000.0,10.0,66.76746419270833
2000.0,11.0,65.24341634114583
2000.0,12.0,62.129855685763886
2001.0,1.0,61.86029188368055
2001.0,2.0,61.27674153645833
2001.0,3.0,61.278811306423606
2001.0,4.0,62.858463541666666
2001.0,5.0,63.369382052951394
2001.0,6.0,65.36157497829862
2001.0,7.0,66.73775227864584
2001.0,8.0,67.9272433810764
2001.0,9.0,67.43312445746528
2001.0,10.0,66.5700927734375
2001.0,11.0,65.65173882378473
2001.0,12.0,64.32858072916667
2002.0,1.0,62.161417643229164
2002.0,2.0,60.248776584201394
2002.0,3.0,61.62903103298611
2002.0,4.0,63.518825954861114
2002.0,5.0,65.57113444010417
2002.0,6.0,66.29338650173611
2002.0,7.0,67.06883680555555
2002.0,8.0,68.74238009982639
2002.0,9.0,67.07363823784723
2002.0,10.0,66.92001139322917
2002.0,11.0,64.52762044270833
2002.0,12.0,62.327794053819446
2003.0,1.0,60.92973361545138
2003.0,2.0,60.504283311631944
2003.0,3.0,62.57084689670139
2003.0,4.0,63.55640462239583
2003.0,5.0,64.73304307725695
2003.0,6.0,65.90796169704862
2003.0,7.0,67.99427083333333
2003.0,8.0,68.3651584201389
2003.0,9.0,67.5860107421875
2003.0,10.0,67.71548122829861
2003.0,11.0,65.59213053385417
2003.0,12.0,64.03766547309027
2004.0,1.0,62.521877712673614
2004.0,2.0,63.81454264322917
2004.0,3.0,62.74708387586806
2004.0,4.0,63.481746419270834
2004.0,5.0,65.45407443576389
2004.0,6.0,66.78932020399306
2004.0,7.0,67.38669162326389
2004.0,8.0,69.00643717447917
2004.0,9.0,68.08315158420139
2004.0,10.0,67.38597547743055
2004.0,11.0,65.66533474392361
2004.0,12.0,62.839963107638894
2005.0,1.0,62.64994032118055
2005.0,2.0,61.61592339409722
2005.0,3.0,60.99115939670139
2005.0,4.0,63.64403483072917
2005.0,5.0,65.76407335069445
2005.0,6.0,66.93557400173611
2005.0,7.0,67.92996419270834
2005.0,8.0,67.54853515625001
2005.0,9.0,68.79924587673611
2005.0,10.0,66.62114257812499
2005.0,11.0,65.67609320746527
2005.0,12.0,62.736035156250004
2006.0,1.0,63.24970431857639
2006.0,2.0,60.90196940104167
2006.0,3.0,63.64005533854167
2006.0,4.0,62.590435112847224
2006.0,5.0,62.69743381076388
2006.0,6.0,65.69308810763889
2006.0,7.0,67.12855902777778
2006.0,8.0,67.63766547309028
2006.0,9.0,67.23875868055555
2006.0,10.0,67.32335340711805
2006.0,11.0,65.89657660590278
2006.0,12.0,63.19409450954861
2007.0,1.0,62.77992078993056
2007.0,2.0,60.920263671875006
2007.0,3.0,62.74467502170138
2007.0,4.0,62.06495496961806
2007.0,5.0,64.49973415798611
2007.0,6.0,66.090283203125
2007.0,7.0,67.52534993489583
2007.0,8.0,67.5963623046875
2007.0,9.0,67.76183268229167
2007.0,10.0,66.74483235677084
2007.0,11.0,64.88732096354167
