Year,Month,NDVI,datetime
2000.0,4.0,0.2519011085416064,2000-04-01
2000.0,5.0,0.2718602875132619,2000-05-01
2000.0,6.0,0.263464609781901,2000-06-01
2000.0,7.0,0.1905261734385549,2000-07-01
2000.0,8.0,0.2824962050826461,2000-08-01
2000.0,9.0,0.2633062056553216,2000-09-01
2000.0,10.0,0.2273104161392023,2000-10-01
2000.0,11.0,0.5091448654363184,2000-11-01
2000.0,12.0,0.6458070072126977,2000-12-01
2001.0,1.0,0.4169989220889998,2001-01-01
2001.0,2.0,0.3957472907172309,2001-02-01
2001.0,3.0,0.4407974054783951,2001-03-01
2001.0,4.0,0.2579961235140576,2001-04-01
2001.0,5.0,0.281718925193504,2001-05-01
2001.0,6.0,0.241318502543885,2001-06-01
2001.0,7.0,0.236196329564224,2001-07-01
2001.0,8.0,0.3295960367461781,2001-08-01
2001.0,9.0,0.3235359662844811,2001-09-01
2001.0,10.0,0.2703169834466628,2001-10-01
2001.0,11.0,0.6292941246503665,2001-11-01
2001.0,12.0,0.6747329146773727,2001-12-01
2002.0,1.0,0.6886736080970293,2002-01-01
2002.0,2.0,0.5767498251832561,2002-02-01
2002.0,3.0,0.6474660237630209,2002-03-01
2002.0,4.0,0.4889345522280092,2002-04-01
2002.0,5.0,0.692223678400487,2002-05-01
2002.0,6.0,0.4842441229172695,2002-06-01
2002.0,7.0,0.5299623277452257,2002-07-01
2002.0,8.0,0.4667311774359809,2002-08-01
2002.0,9.0,0.4179203834062741,2002-09-01
2002.0,10.0,0.483708464069131,2002-10-01
2002.0,11.0,0.5132823991186825,2002-11-01
2002.0,12.0,0.467775038730951,2002-12-01
2003.0,1.0,0.4660779693980276,2003-01-01
2003.0,2.0,0.5266102449393567,2003-02-01
2003.0,3.0,0.6005108680254148,2003-03-01
2003.0,4.0,0.500451311653043,2003-04-01
2003.0,5.0,0.4257407953709732,2003-05-01
2003.0,6.0,0.3353384747917269,2003-06-01
2003.0,7.0,0.3055668348147545,2003-07-01
2003.0,8.0,0.3142890930175781,2003-08-01
2003.0,9.0,0.3937066867027753,2003-09-01
2003.0,10.0,0.3116068427945361,2003-10-01
2003.0,11.0,0.2784739129337263,2003-11-01
2003.0,12.0,0.5151617262098525,2003-12-01
2004.0,1.0,0.6933613058961468,2004-01-01
2004.0,2.0,0.6635366840127074,2004-02-01
2004.0,3.0,0.4944938377097801,2004-03-01
2004.0,4.0,0.6687244839138455,2004-04-01
2004.0,5.0,0.6215204309534144,2004-05-01
2004.0,6.0,0.6131726017704716,2004-06-01
2004.0,7.0,0.5197849038206501,2004-07-01
2004.0,8.0,0.522716286741657,2004-08-01
2004.0,9.0,0.4568756009325569,2004-09-01
2004.0,10.0,0.4223702984091676,2004-10-01
2004.0,11.0,0.5435049739884742,2004-11-01
2004.0,12.0,0.6358252631293403,2004-12-01
2005.0,1.0,0.7015247109495564,2005-01-01
2005.0,2.0,0.6819925661440249,2005-02-01
2005.0,3.0,0.6273954885977285,2005-03-01
2005.0,4.0,0.5245019889172212,2005-04-01
2005.0,5.0,0.501029591501495,2005-05-01
2005.0,6.0,0.4090068958423756,2005-06-01
2005.0,7.0,0.3297796131652079,2005-07-01
2005.0,8.0,0.3874523727982132,2005-08-01
2005.0,9.0,0.3569113413492839,2005-09-01
2005.0,10.0,0.3975873876501012,2005-10-01
2005.0,11.0,0.389431635538737,2005-11-01
2005.0,12.0,0.55442734706549,2005-12-01
2006.0,1.0,0.552639619803723,2006-01-01
2006.0,2.0,0.5300000037676023,2006-02-01
2006.0,3.0,0.4760531672724971,2006-03-01
2006.0,4.0,0.4794569604190779,2006-04-01
2006.0,5.0,0.4321406800069927,2006-05-01
2006.0,6.0,0.3883117393211082,2006-06-01
2006.0,7.0,0.4340363490728684,2006-07-01
2006.0,8.0,0.3734711776545018,2006-08-01
2006.0,9.0,0.3185517346417462,2006-09-01
2006.0,10.0,0.3417179437331211,2006-10-01
2006.0,11.0,0.6265906816647376,2006-11-01
2006.0,12.0,0.5196113115475501,2006-12-01
2007.0,1.0,0.3923623355818383,2007-01-01
2007.0,2.0,0.4946874924647955,2007-02-01
2007.0,3.0,0.4404042561848958,2007-03-01
2007.0,4.0,0.335988857128002,2007-04-01
2007.0,5.0,0.2671291680983555,2007-05-01
2007.0,6.0,0.2107802967966338,2007-06-01
2007.0,7.0,0.3085637033721547,2007-07-01
2007.0,8.0,0.2542334898018543,2007-08-01
2007.0,9.0,0.2738576818395544,2007-09-01
2007.0,10.0,0.2869130829234182,2007-10-01
2007.0,11.0,0.4780307816870419,2007-11-01
2007.0,12.0,0.6461870640884211,2007-12-01
2008.0,1.0,0.72273654702269,2008-01-01
2008.0,2.0,0.6470309127995997,2008-02-01
2008.0,3.0,0.4945958926353925,2008-03-01
