,Month,Temp,datetime,Year
0,1.0,64.02288411458333,1990-01-01,
1,2.0,61.77734646267361,1990-02-01,
2,3.0,62.77390950520834,1990-03-01,
3,4.0,65.26203070746527,1990-04-01,
4,5.0,65.57543402777779,1990-05-01,
5,6.0,66.82845865885417,1990-06-01,
6,7.0,68.19904242621527,1990-07-01,
7,8.0,69.5542724609375,1990-08-01,
8,9.0,69.64477267795138,1990-09-01,
9,10.0,67.95675455729167,1990-10-01,
10,11.0,67.01047634548611,1990-11-01,
11,12.0,63.48607584635417,1990-12-01,
12,1.0,62.33720974392361,1991-01-01,
13,2.0,63.93864203559028,1991-02-01,
14,3.0,62.29396430121528,1991-03-01,
15,4.0,63.83183322482638,1991-04-01,
16,5.0,65.14625651041666,1991-05-01,
17,6.0,65.83090549045139,1991-06-01,
18,7.0,67.44345974392361,1991-07-01,
19,8.0,68.9493408203125,1991-08-01,
20,9.0,68.41607801649306,1991-09-01,
21,10.0,66.96540256076389,1991-10-01,
22,11.0,66.89397786458333,1991-11-01,
23,12.0,64.26512315538194,1991-12-01,
24,1.0,62.05271538628472,1992-01-01,
25,2.0,62.24930826822917,1992-02-01,
26,3.0,63.10286187065972,1992-03-01,
27,4.0,63.65848524305555,1992-04-01,
28,5.0,66.43758138020834,1992-05-01,
29,6.0,67.22745768229166,1992-06-01,
30,7.0,67.70764973958333,1992-07-01,
31,8.0,68.22865397135416,1992-08-01,
32,9.0,69.09022894965278,1992-09-01,
33,10.0,68.67335883246528,1992-10-01,
34,11.0,66.68421495225695,1992-11-01,
35,12.0,64.81907552083334,1992-12-01,
36,1.0,61.65654839409723,1993-01-01,
37,2.0,60.81390245225694,1993-02-01,
38,3.0,62.26341688368056,1993-03-01,
39,4.0,64.38908962673611,1993-04-01,
40,5.0,64.25161675347222,1993-05-01,
41,6.0,66.11963704427083,1993-06-01,
42,7.0,67.266357421875,1993-07-01,
43,8.0,68.0729736328125,1993-08-01,
44,9.0,68.38733181423612,1993-09-01,
45,10.0,67.35123155381945,1993-10-01,
46,11.0,64.57269151475694,1993-11-01,
47,12.0,62.49335394965279,1993-12-01,
48,1.0,61.31278483072917,1994-01-01,
49,2.0,63.076624891493054,1994-02-01,
50,3.0,62.39977756076389,1994-03-01,
51,4.0,63.0958251953125,1994-04-01,
52,5.0,64.98895941840277,1994-05-01,
53,6.0,65.55597873263889,1994-06-01,
54,7.0,68.31020779079861,1994-07-01,
55,8.0,68.36731228298612,1994-08-01,
56,9.0,68.57146267361111,1994-09-01,
57,10.0,67.27127278645833,1994-10-01,
58,11.0,65.19971245659721,1994-11-01,
59,12.0,62.87937282986111,1994-12-01,
60,1.0,63.40541449652778,1995-01-01,
61,2.0,62.7855224609375,1995-02-01,
62,3.0,64.68827582465278,1995-03-01,
63,4.0,64.59676920572917,1995-04-01,
64,5.0,65.48387315538194,1995-05-01,
65,6.0,66.90256890190972,1995-06-01,
66,7.0,68.30589735243055,1995-07-01,
67,8.0,68.04511718750001,1995-08-01,
68,9.0,68.10887858072917,1995-09-01,
69,10.0,67.86825358072917,1995-10-01,
70,11.0,66.91556532118057,1995-11-01,
71,12.0,65.9571994357639,1995-12-01,
72,1.0,64.50129937065972,1996-01-01,
73,2.0,62.15616048177084,1996-02-01,
74,3.0,62.71917317708333,1996-03-01,
75,4.0,65.84564344618056,1996-04-01,
76,5.0,67.38360731336806,1996-05-01,
77,6.0,67.76755099826389,1996-06-01,
78,7.0,68.16946072048611,1996-07-01,
79,8.0,68.33081597222221,1996-08-01,
80,9.0,68.08387315538195,1996-09-01,
81,10.0,68.42323947482639,1996-10-01,
82,11.0,67.1022189670139,1996-11-01,
83,12.0,64.1599093967014,1996-12-01,
84,1.0,64.12358669704861,1997-01-01,
85,2.0,62.99510091145834,1997-02-01,
86,3.0,63.87416178385416,1997-03-01,
87,4.0,64.50361599392362,1997-04-01,
88,5.0,65.30687120225694,1997-05-01,
89,6.0,66.83579644097222,1997-06-01,
90,7.0,68.44278157552083,1997-07-01,
91,8.0,67.97459581163194,1997-08-01,
92,9.0,68.13444281684028,1997-09-01,
93,10.0,66.850244140625,1997-10-01,
94,11.0,65.46942274305556,1997-11-01,
95,12.0,62.28126898871528,1997-12-01,
96,1.0,63.01105414496528,1998-01-01,
97,2.0,62.98539225260416,1998-02-01,
98,3.0,63.20659993489584,1998-03-01,
99,4.0,62.283447265625,1998-04-01,
100,5.0,63.30922580295139,1998-05-01,
101,6.0,65.16763237847222,1998-06-01,
102,7.0,66.60613878038194,1998-07-01,
103,8.0,67.54922417534723,1998-08-01,
104,9.0,66.8885498046875,1998-09-01,
105,10.0,66.76520182291667,1998-10-01,
106,11.0,65.47117784288194,1998-11-01,
107,12.0,63.52593553945496,1998-12-01,
108,1.0,63.019291176035686,1999-01-01,
109,2.0,62.0638221147167,1999-02-01,
110,3.0,62.28762468446669,1999-03-01,
111,4.0,63.98423006154557,1999-04-01,
112,5.0,65.62041408817251,1999-05-01,
113,6.0,66.2391728032201,1999-06-01,
114,7.0,68.01819375219495,1999-07-01,
115,8.0,68.58320243821863,1999-08-01,
116,9.0,67.73443178115176,1999-09-01,
117,10.0,67.42039536329284,1999-10-01,
118,11.0,65.52960176129824,1999-11-01,
119,12.0,64.2098262851227,1999-12-01,
120,1.0,62.33111834524617,2000-01-01,
121,2.0,64.2983293560859,2000-02-01,
122,3.0,64.36624391647278,2000-03-01,
123,4.0,64.29074764113608,2000-04-01,
124,5.0,66.62815199207893,2000-05-01,
125,6.0,67.61408887563371,2000-06-01,
126,7.0,69.11473879032937,2000-07-01,
127,8.0,69.34122636944454,2000-08-01,
128,9.0,68.80187352629403,2000-09-01,
129,10.0,68.72085920508522,2000-10-01,
130,11.0,66.5591452863019,2000-11-01,
131,12.0,64.6574858310338,2000-12-01,
132,1.0,65.20539013828314,2001-01-01,
133,2.0,63.46814606852927,2001-02-01,
134,3.0,63.66675047966096,2001-03-01,
135,4.0,64.75245563392997,2001-04-01,
136,5.0,65.63583928166733,2001-05-01,
137,6.0,67.45174881464214,2001-06-01,
138,7.0,69.07881114012716,2001-07-01,
139,8.0,70.29523196796663,2001-08-01,
140,9.0,69.69998331757225,2001-09-01,
141,10.0,68.3156743792507,2001-10-01,
142,11.0,67.91728810580571,2001-11-01,
143,12.0,65.27834344863685,2001-12-01,
144,1.0,64.49925294636881,2002-01-01,
145,2.0,62.77950746210671,2002-02-01,
146,3.0,64.24993148349193,2002-03-01,
147,4.0,66.48493309995703,2002-04-01,
148,5.0,67.3256873655728,2002-05-01,
149,6.0,68.39422341595159,2002-06-01,
150,7.0,69.46457097739437,2002-07-01,
151,8.0,69.87154452086975,2002-08-01,
152,9.0,68.38978200641148,2002-09-01,
153,10.0,68.71810156918647,2002-10-01,
154,11.0,67.16622657482196,2002-11-01,
155,12.0,65.26680975901738,2002-12-01,
156,1.0,63.78102077512303,2003-01-01,
157,2.0,63.45793870913931,2003-02-01,
158,3.0,65.48099117305675,2003-03-01,
159,4.0,65.2403697412807,2003-04-01,
160,5.0,67.46009506468383,2003-05-01,
161,6.0,68.13774723106602,2003-06-01,
162,7.0,69.7256086236618,2003-07-01,
163,8.0,70.4639138880193,2003-08-01,
164,9.0,69.59087974075581,2003-09-01,
165,10.0,69.3864961541048,2003-10-01,
166,11.0,66.8458896848355,2003-11-01,
167,12.0,65.72515641354425,2003-12-01,
168,1.0,64.57054774610373,2004-01-01,
169,2.0,65.88163861768248,2004-02-01,
170,3.0,65.10818059735954,2004-03-01,
171,4.0,65.43650283973645,2004-04-01,
172,5.0,68.19205125872132,2004-05-01,
173,6.0,68.50782767827322,2004-06-01,
174,7.0,69.0950673683465,2004-07-01,
175,8.0,70.36136006891482,2004-08-01,
176,9.0,69.86524641960753,2004-09-01,
177,10.0,69.12579066654044,2004-10-01,
178,11.0,67.66992714603,2004-11-01,
179,12.0,65.06098335258014,2004-12-01,
180,1.0,65.01839219622387,2005-01-01,
181,2.0,64.01639447541308,2005-02-01,
182,3.0,64.69288356547737,2005-03-01,
183,4.0,65.74505998757651,2005-04-01,
184,5.0,67.8408717830963,2005-05-01,
185,6.0,68.24895216647272,2005-06-01,
186,7.0,69.68691129075097,2005-07-01,
187,8.0,69.45381483485406,2005-08-01,
188,9.0,70.19879252469434,2005-09-01,
189,10.0,67.92081941674218,2005-10-01,
190,11.0,67.0658349188958,2005-11-01,
191,12.0,66.06407179728572,2005-12-01,
192,1.0,64.73851063524211,2006-01-01,
193,2.0,62.70055244100185,2006-02-01,
194,3.0,64.66785917894762,2006-03-01,
195,4.0,64.17024822464064,2006-04-01,
196,5.0,64.68861245780428,2006-05-01,
197,6.0,67.66760727699182,2006-06-01,
198,7.0,69.0554115824157,2006-07-01,
199,8.0,69.90012335979694,2006-08-01,
200,9.0,68.96780373684713,2006-09-01,
201,10.0,68.98049463295884,2006-10-01,
202,11.0,68.28990141450419,2006-11-01,
203,12.0,65.79229193563103,2006-12-01,
204,1.0,64.3152328283116,2007-01-01,
205,2.0,62.79357500853433,2007-02-01,
206,3.0,64.13170623580004,2007-03-01,
207,4.0,63.99758101770621,2007-04-01,
208,5.0,65.95041220654284,2007-05-01,
209,6.0,67.45542668476651,2007-06-01,
210,7.0,68.79941143255769,2007-07-01,
211,8.0,68.1408678091772,2007-08-01,
212,9.0,68.2021712258745,2007-09-01,
213,10.0,67.13430474419224,2007-10-01,
214,11.0,66.34410481040956,2007-11-01,
215,12.0,64.29843351349673,2007-12-01,
216,1.0,61.97492018734528,2008-01-01,
217,2.0,62.62178339681663,2008-02-01,
218,3.0,64.20694776654304,2008-03-01,
219,4.0,64.63961967831919,2008-04-01,
220,5.0,65.1305443885993,2008-05-01,
221,6.0,66.6569640615935,2008-06-01,
222,7.0,67.7315067976641,2008-07-01,
223,8.0,67.87257271567253,2008-08-01,
224,9.0,67.0504564362866,2008-09-01,
225,10.0,67.20690551824796,2008-10-01,
