Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,112.85550491898148,4.443130114920531,1920-01-01
1920.0,2.0,21.599081910686728,0.8503575555388476,1920-02-01
1920.0,3.0,65.0851719232253,2.562408343434067,1920-03-01
1920.0,4.0,27.44952618634259,1.0806900073363226,1920-04-01
1920.0,5.0,20.5291763117284,0.8082352878633227,1920-05-01
1920.0,6.0,12.857895085841047,0.5062163419622461,1920-06-01
1920.0,7.0,18.8999339916088,0.7440918894334173,1920-07-01
1920.0,8.0,24.12812108169368,0.9499260268383336,1920-08-01
1920.0,9.0,18.414070035204475,0.7249633872127746,1920-09-01
1920.0,10.0,23.56936909239969,0.92792791702361,1920-10-01
1920.0,11.0,48.743748794367285,1.9190452281246964,1920-11-01
1920.0,12.0,68.71550684799382,2.705334915275348,1920-12-01
1921.0,1.0,95.86190080054013,3.774090582698431,1921-01-01
1921.0,2.0,15.387160312982251,0.6057937131095376,1921-02-01
1921.0,3.0,36.32787483121142,1.4302312925673788,1921-03-01
1921.0,4.0,32.872983579282405,1.2942119519402522,1921-04-01
1921.0,5.0,22.679057556905864,0.8928762817679474,1921-05-01
1921.0,6.0,10.450490692515432,0.4114366414376154,1921-06-01
1921.0,7.0,35.79226948302469,1.4091444678356178,1921-07-01
1921.0,8.0,19.729814694251544,0.7767643580413994,1921-08-01
1921.0,9.0,22.031885971257715,0.8673970854825872,1921-09-01
1921.0,10.0,23.30079933449074,0.9173543045075097,1921-10-01
1921.0,11.0,170.13425925925927,6.698199183435404,1921-11-01
1921.0,12.0,76.30413290895062,3.004099720824828,1921-12-01
1922.0,1.0,91.2883632330247,3.59403004854428,1922-01-01
1922.0,2.0,96.54111810378086,3.800831421408696,1922-02-01
1922.0,3.0,82.96391541280865,3.2662958823940413,1922-03-01
1922.0,4.0,36.956344039351855,1.454974174777632,1922-04-01
1922.0,5.0,16.972216194058642,0.6681974879550647,1922-05-01
1922.0,6.0,13.26614040798611,0.5222889924403981,1922-06-01
1922.0,7.0,26.019452883873456,1.0243879088139156,1922-07-01
1922.0,8.0,28.07671139564044,1.1053823384110408,1922-08-01
1922.0,9.0,41.800130208333336,1.6456744176509188,1922-09-01
1922.0,10.0,31.93503448109568,1.2572848220903812,1922-10-01
1922.0,11.0,49.50248058931327,1.9489165586343808,1922-11-01
1922.0,12.0,8.838313349971065,0.3479650925185459,1922-12-01
1923.0,1.0,195.02032696759247,7.677965628645378,1923-01-01
1923.0,2.0,55.19488450038581,2.173026948834087,1923-02-01
1923.0,3.0,89.5654598283179,3.5261992058392875,1923-03-01
1923.0,4.0,113.44859182098766,4.46647999295227,1923-04-01
1923.0,5.0,16.668297284915123,0.6562321765714616,1923-05-01
1923.0,6.0,24.75001507040895,0.9744100421420848,1923-06-01
1923.0,7.0,39.0181568287037,1.5361479066418782,1923-07-01
1923.0,8.0,38.90787760416666,1.5318062048884515,1923-08-01
1923.0,9.0,28.721073857060187,1.1307509392543382,1923-09-01
1923.0,10.0,51.81709948881173,2.040043286961092,1923-10-01
1923.0,11.0,29.356785903742285,1.155778972588279,1923-11-01
1923.0,12.0,105.15587625385804,4.139995128104647,1923-12-01
1924.0,1.0,21.101457007137345,0.8307660239030451,1924-01-01
1924.0,2.0,49.818437741126544,1.9613558165797853,1924-02-01
1924.0,3.0,31.203185281635804,1.2284718614817247,1924-03-01
1924.0,4.0,101.13430145640432,3.9816654116694616,1924-04-01
1924.0,5.0,20.71371799045139,0.8155007082854878,1924-05-01
1924.0,6.0,12.048380533854166,0.4743456903092191,1924-06-01
1924.0,7.0,33.88775258005401,1.3341634874037014,1924-07-01
1924.0,8.0,14.649456259645062,0.576750246442719,1924-08-01
1924.0,9.0,12.783977744020062,0.5033062103944906,1924-09-01
1924.0,10.0,83.02939332561728,3.268873752977058,1924-10-01
1924.0,11.0,121.25358072916669,4.773763020833334,1924-11-01
1924.0,12.0,40.20679916570216,1.5829448490433922,1924-12-01
1925.0,1.0,29.479374638310187,1.1606053007208736,1925-01-01
1925.0,2.0,33.59422321084105,1.3226072130252382,1925-02-01
1925.0,3.0,72.18482952353395,2.841922422186376,1925-03-01
1925.0,4.0,48.65089699074074,1.9153896453047536,1925-04-01
1925.0,5.0,20.47997594762732,0.8062982656546187,1925-05-01
1925.0,6.0,30.83809859664352,1.2140983699465953,1925-06-01
1925.0,7.0,23.02747184847608,0.906593379861263,1925-07-01
1925.0,8.0,33.061653043016975,1.3016398835833456,1925-08-01
1925.0,9.0,24.863478672357253,0.9788771130849312,1925-09-01
1925.0,10.0,33.31604154610339,1.3116551789804485,1925-10-01
1925.0,11.0,24.66837414400077,0.9711958324409752,1925-11-01
1925.0,12.0,26.22217399691358,1.0323690549965976,1925-12-01
1926.0,1.0,29.850215205439813,1.1752053230488115,1926-01-01
1926.0,2.0,37.94597861207562,1.493936165829749,1926-02-01
1926.0,3.0,21.61574827594521,0.8510137116513865,1926-03-01
1926.0,4.0,28.12131076388889,1.1071382190507435,1926-04-01
1926.0,5.0,26.68439549575617,1.0505667518014243,1926-05-01
1926.0,6.0,29.36596076871142,1.1561401877445443,1926-06-01
1926.0,7.0,40.348274136766975,1.5885147297939757,1926-07-01
