Year,Month,Day,RF_in
2026,3,1,0.1261986552353698
2026,3,2,0.0407973176665633
2026,3,3,0.0192144228346646
2026,3,4,0.0141717551620659
2026,3,5,0.0220336127909277
2026,3,6,0.0009764091398621
2026,3,7,0.0192717638124214
2026,3,8,0.0250365679171593
2026,3,9,0.0155464924029593
2026,3,10,0.0111940413021051
2026,3,11,0.6284612101438709
2026,3,12,0.3396345086448612
2026,3,13,5.667402197555167
2026,3,14,9.013515237678623
2026,3,15,0.7938213316868379
2026,3,16,1.106618586603541
2026,3,17,1.4822480550391273
2026,3,18,0.5612090948755104
2026,3,20,0.02865220710767
2026,3,21,0.487958185524661
2026,3,22,0.6115391581911637
2026,3,23,0.5607810121960667
2026,3,24,0.1304461669328551
2026,3,27,0.1497584065114419
2026,3,28,0.0311549481421294
2026,3,29,0.0003932896920748
2026,3,30,0.04176128243199472
