Year,Month,tmean_f,datetime
1990,1,51.31678602430556,1990-01-01
1990,2,48.261973741319444,1990-02-01
1990,3,49.19623616536458,1990-03-01
1990,4,51.10526936848959,1990-04-01
1990,5,52.37596978081597,1990-05-01
1990,6,53.288723415798614,1990-06-01
1990,7,55.12699652777778,1990-07-01
1990,8,56.16219889322917,1990-08-01
1990,9,56.84581163194444,1990-09-01
1990,10,55.192651367187494,1990-10-01
1990,11,55.7408447265625,1990-11-01
1990,12,51.531184895833334,1990-12-01
1991,1,47.87529568142361,1991-01-01
1991,2,48.84590928819445,1991-02-01
1991,3,50.69698893229167,1991-03-01
1991,4,50.775325520833334,1991-04-01
1991,5,51.75503472222222,1991-05-01
1991,6,52.42587890625,1991-06-01
1991,7,54.09251302083334,1991-07-01
1991,8,57.39841579861111,1991-08-01
1991,9,53.765614149305556,1991-09-01
1991,10,51.577067057291664,1991-10-01
1991,11,52.37177870008681,1991-11-01
1991,12,50.4609619140625,1991-12-01
1992,1,46.523320855034726,1992-01-01
1992,2,47.57400444878472,1992-02-01
1992,3,48.82632378472222,1992-03-01
1992,4,49.06477186414931,1992-04-01
1992,5,52.63176676432292,1992-05-01
1992,6,55.577197265625,1992-06-01
1992,7,56.27405870225695,1992-07-01
1992,8,57.1171875,1992-08-01
1992,9,57.97954372829861,1992-09-01
1992,10,56.05029296875,1992-10-01
1992,11,55.16255425347222,1992-11-01
1992,12,52.7041259765625,1992-12-01
1993,1,48.183452690972224,1993-01-01
1993,2,47.790058051215276,1993-02-01
1993,3,49.85819227430555,1993-03-01
1993,4,52.23307020399305,1993-04-01
1993,5,52.00138210720486,1993-05-01
1993,6,54.34618326822917,1993-06-01
1993,7,56.05741916232639,1993-07-01
1993,8,56.43574490017361,1993-08-01
1993,9,56.053401692708334,1993-09-01
1993,10,54.801904296875,1993-10-01
1993,11,51.39551595052083,1993-11-01
1993,12,48.59649522569444,1993-12-01
1994,1,47.13561469184028,1994-01-01
1994,2,50.67134060329861,1994-02-01
1994,3,50.330738661024306,1994-03-01
1994,4,51.3406494140625,1994-04-01
1994,5,52.743017578125006,1994-05-01
1994,6,54.29480251736111,1994-06-01
1994,7,57.61052517361111,1994-07-01
1994,8,57.356304253472224,1994-08-01
1994,9,57.328838433159724,1994-09-01
1994,10,54.01465115017361,1994-10-01
1994,11,54.194066026475696,1994-11-01
1994,12,49.63731689453125,1994-12-01
1995,1,50.47759874131944,1995-01-01
1995,2,49.2455322265625,1995-02-01
1995,3,51.12827419704861,1995-03-01
1995,4,51.58307562934028,1995-04-01
1995,5,52.88902994791667,1995-05-01
1995,6,53.69569498697917,1995-06-01
1995,7,55.53562282986111,1995-07-01
1995,8,55.42005208333333,1995-08-01
1995,9,54.46741536458333,1995-09-01
1995,10,55.17565646701389,1995-10-01
1995,11,54.62862141927083,1995-11-01
1995,12,53.05265706380209,1995-12-01
1996,1,52.405940755208334,1996-01-01
1996,2,49.737666829427084,1996-02-01
1996,3,50.107158745659724,1996-03-01
1996,4,53.059147135416666,1996-04-01
1996,5,55.19110785590278,1996-05-01
1996,6,56.003331163194446,1996-06-01
1996,7,56.699498155381946,1996-07-01
1996,8,56.35015733506944,1996-08-01
1996,9,56.68658582899306,1996-09-01
1996,10,55.97554796006945,1996-10-01
1996,11,56.08131510416666,1996-11-01
1996,12,52.24638400607639,1996-12-01
1997,1,51.330449761284726,1997-01-01
1997,2,49.828976779513894,1997-02-01
1997,3,52.556301540798614,1997-03-01
1997,4,51.74562310112847,1997-04-01
1997,5,53.32090928819444,1997-05-01
1997,6,56.12295464409722,1997-06-01
1997,7,56.51897243923611,1997-07-01
1997,8,55.97535807291667,1997-08-01
1997,9,56.85120442708333,1997-09-01
1997,10,54.84352756076389,1997-10-01
1997,11,53.54832628038194,1997-11-01
1997,12,50.401806640625,1997-12-01
1998,1,49.07403835720486,1998-01-01
1998,2,49.067607964409724,1998-02-01
1998,3,50.26344672309028,1998-03-01
1998,4,50.87470431857639,1998-04-01
1998,5,51.444881184895834,1998-05-01
1998,6,53.41432291666666,1998-06-01
1998,7,54.03304307725695,1998-07-01
1998,8,54.91044921875,1998-08-01
1998,9,55.12148166232639,1998-09-01
1998,10,55.3879638671875,1998-10-01
1998,11,54.21165635850694,1998-11-01
1998,12,52.30403781467014,1998-12-01
1999,1,51.613758680555556,1999-01-01
1999,2,50.74089219835069,1999-02-01
1999,3,50.632024468315976,1999-03-01
1999,4,50.267156304253476,1999-04-01
1999,5,52.36566026475694,1999-05-01
1999,6,52.741153971354166,1999-06-01
1999,7,53.65682237413195,1999-07-01
1999,8,54.86638726128473,1999-08-01
1999,9,54.34321695963541,1999-09-01
1999,10,54.004155815972226,1999-10-01
1999,11,52.96111789279514,1999-11-01
1999,12,51.84452853732639,1999-12-01
2000,1,49.47630479600694,2000-01-01
2000,2,50.56886121961806,2000-02-01
2000,3,50.32430826822917,2000-03-01
2000,4,51.1292955186632,2000-04-01
2000,5,53.41865370008681,2000-05-01
2000,6,54.12450900607639,2000-06-01
2000,7,56.689610460069446,2000-07-01
2000,8,56.435791015625,2000-08-01
2000,9,56.08186577690972,2000-09-01
2000,10,55.6380859375,2000-10-01
2000,11,54.044124348958334,2000-11-01
2000,12,50.36580674913195,2000-12-01
2001,1,51.20349392361111,2001-01-01
2001,2,50.29725748697916,2001-02-01
2001,3,49.9135240342882,2001-03-01
2001,4,52.20748969184028,2001-04-01
2001,5,52.341425238715274,2001-05-01
2001,6,54.61067437065972,2001-06-01
2001,7,56.06568196614583,2001-07-01
2001,8,57.23943142361111,2001-08-01
2001,9,56.382481553819446,2001-09-01
2001,10,55.10801866319444,2001-10-01
2001,11,55.55432400173611,2001-11-01
2001,12,52.791468641493054,2001-12-01
2002,1,51.62697211371528,2002-01-01
2002,2,48.799244520399306,2002-02-01
2002,3,50.07862955729166,2002-03-01
2002,4,53.573345269097224,2002-04-01
2002,5,55.19228515625,2002-05-01
2002,6,55.20259060329861,2002-06-01
2002,7,56.57632378472222,2002-07-01
2002,8,57.039371744791666,2002-08-01
2002,9,55.63008355034722,2002-09-01
2002,10,55.669658745659724,2002-10-01
2002,11,52.489538574218756,2002-11-01
2002,12,50.80074191623264,2002-12-01
2003,1,47.75313042534722,2003-01-01
2003,2,48.535302734375,2003-02-01
2003,3,51.04181043836806,2003-03-01
2003,4,52.4431884765625,2003-04-01
2003,5,52.759890407986106,2003-05-01
2003,6,54.55823703342014,2003-06-01
2003,7,56.633289930555556,2003-07-01
2003,8,57.14752061631945,2003-08-01
2003,9,55.56300998263889,2003-09-01
2003,10,55.19766167534722,2003-10-01
2003,11,53.691250271267364,2003-11-01
2003,12,52.322422960069446,2003-12-01
2004,1,51.01468098958333,2004-01-01
2004,2,52.45381944444445,2004-02-01
2004,3,52.69376763237847,2004-03-01
2004,4,52.44326714409722,2004-04-01
2004,5,55.48333875868056,2004-05-01
2004,6,55.55411512586806,2004-06-01
2004,7,55.54704861111111,2004-07-01
2004,8,56.62946506076389,2004-08-01
2004,9,55.86559787326389,2004-09-01
