,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,2.452939171956558,SEL,11,1.1790979326667321,0.0833082908303301,-1.273841239289826,-2.369630881126228,55.85130789027285,56.37082704333129,53.25516204833984
1,1,2.452939171956558,WEL,15,2.660259432610495,0.2325101703900781,0.20732026065393683,-2.22042900156648,55.85130789027285,56.36853735731647,55.05341024819537
2,1,2.452939171956558,NUT,20,2.6734929572878863,0.376509685633168,0.2205537853313282,-2.07642948632339,55.85130789027285,54.88904682065504,52.978695678710935
3,1,2.452939171956558,WLA,19,2.300117102019304,0.1409589378643953,-0.15282206993725422,-2.3119802340921627,55.85130789027285,56.49922298545318,54.60046534477014
4,1,2.452939171956558,SLA,10,3.3924385064125895,0.4046297115082295,0.9394993344560314,-2.0483094604483285,55.85130789027285,54.43951300911314,53.29853854287712
5,2,2.2512483333004707,SEL,10,0.6621240108344812,0.0099453243996527,-1.5891243224659894,-2.241303008900818,55.02312621008763,54.57647324151136,53.334963989257815
6,2,2.2512483333004707,WEL,9,2.159094815584711,0.7542137753410706,-0.09215351771575975,-1.4970345579594002,55.02312621008763,54.4430861128858,53.47161865234375
7,2,2.2512483333004707,NUT,29,2.4774191465644515,0.3597623302763424,0.2261708132639808,-1.8914860030241283,55.02312621008763,55.09413842483408,51.71670684814453
8,2,2.2512483333004707,WLA,19,2.6872468314162274,0.4646179119120119,0.43599849811575675,-1.7866304213884587,55.02312621008763,55.04613748414537,53.1704655521386
9,2,2.2512483333004707,SLA,8,2.485960812706334,0.1510963206320401,0.23471247940586348,-2.1001520126684308,55.02312621008763,55.728154610639045,52.88184664380261
10,3,3.4314592954958796,SEL,8,2.1777542870188635,0.4993205433442524,-1.253705008477016,-2.9321387521516273,55.44995172938203,55.04348794964257,54.05021362304687
11,3,3.4314592954958796,WEL,5,2.66955667864515,1.6772012385170605,-0.7619026168507297,-1.754258056978819,55.44995172938203,55.156588250054256,53.9786943045916
12,3,3.4314592954958796,NUT,39,3.604907460217735,0.8380838495957049,0.1734481647218553,-2.5933754459001745,55.44995172938203,55.52896333124802,53.16862182617187
13,3,3.4314592954958796,WLA,20,3.9493329105727626,1.2374928658819992,0.517873615076883,-2.19396642961388,55.44995172938203,55.484980578380146,52.42038243995574
14,3,3.4314592954958796,SLA,3,2.3371934376224615,0.866179512137399,-1.0942658578734181,-2.5652797833584806,55.44995172938203,56.26241156462021,56.26241156462021
15,4,2.7726523029174985,SEL,2,2.0076595850399683,0.9283638834849014,-0.7649927178775302,-1.8442884194325972,56.495048473846204,54.516162109375,54.516162109375
16,4,2.7726523029174985,WEL,12,2.3036957788342254,0.5747841662309302,-0.46895652408327315,-2.1978681366865684,56.495048473846204,56.44555503327562,51.58722534179688
17,4,2.7726523029174985,NUT,43,2.7735762382786278,0.4096920116888465,0.0009239353611292245,-2.362960291228652,56.495048473846204,56.45323841046003,53.57051239013672
18,4,2.7726523029174985,WLA,16,3.0674342157959624,0.5679968752990349,0.2947819128784639,-2.2046554276184636,56.495048473846204,56.70631138503745,54.81410369873046
19,4,2.7726523029174985,SLA,2,3.97326425200268,1.7966779573695868,1.2006119490851814,-0.9759743455479117,56.495048473846204,58.38132934570312,58.38132934570312
20,5,4.16520649088684,SEL,2,4.745984548867427,3.2022465850215993,0.580778057980587,-0.9629599058652407,58.232089697135685,57.936746215820314,57.936746215820314
21,5,4.16520649088684,WEL,13,3.888399506796176,1.1399148455442094,-0.2768069840906642,-3.0252916453426306,58.232089697135685,56.52295291736632,54.02473449707031
22,5,4.16520649088684,NUT,44,4.33599184115595,1.0327940746450883,0.17078535026911013,-3.1324124162417517,58.232089697135685,58.53999508761523,56.36050142185414
23,5,4.16520649088684,WLA,14,3.789868521073538,0.5940126434085876,-0.37533796981330214,-3.5711938474782525,58.232089697135685,58.44136882420181,56.918488141748014
24,5,4.16520649088684,SLA,2,4.253761912268291,1.8080338071754705,0.088555421381451,-2.3571726837113696,58.232089697135685,58.9448974609375,58.9448974609375
25,6,1.9310174207222917,SEL,3,2.875883425592716,1.9112762691467768,0.9448660048704245,-0.019741151575514815,59.5059226544306,58.46558049879919,57.07761840820312
26,6,1.9310174207222917,WEL,14,2.512618738209482,1.2264243031632764,0.5816013174871901,-0.7045931175590152,59.5059226544306,60.61874457525298,56.995722961425784
27,6,1.9310174207222917,NUT,43,1.7813543008349768,0.6272235379757218,-0.14966311988731484,-1.3037938827465698,59.5059226544306,59.467307007705664,56.304779052734375
28,6,1.9310174207222917,WLA,13,1.6457850487494232,0.3105634487415757,-0.28523237197286844,-1.6204539719807158,59.5059226544306,59.21715708430487,58.086514680352714
29,6,1.9310174207222917,SLA,2,1.514276686407241,0.9425655708746856,-0.41674073431505065,-0.988451849847606,59.5059226544306,,
30,7,2.9356709103988954,SEL,6,4.076538263934457,2.8871158790087765,1.1408673535355613,-0.04855503139011885,60.96490005028376,61.68228798001935,60.491729736328125
31,7,2.9356709103988954,WEL,10,3.2328058811831872,1.4289801222967249,0.29713497078429185,-1.5066907881021705,60.96490005028376,61.366553339371826,59.397283935546874
32,7,2.9356709103988954,NUT,44,2.7775419889520014,0.6195873350609006,-0.15812892144689394,-2.316083575337995,60.96490005028376,60.89663892027801,58.31669921875
33,7,2.9356709103988954,WLA,13,2.9641778315531226,0.977170515352451,0.02850692115422726,-1.9585003950464444,60.96490005028376,60.71966954600191,58.5052001953125
34,7,2.9356709103988954,SLA,2,1.3209352801999605,1.054407822282713,-1.6147356301989348,-1.8812630881161825,60.96490005028376,,
35,8,3.085910314524893,SEL,8,3.6809548472273486,1.759390176020478,0.5950445327024556,-1.326520138504415,61.32400423960269,61.59621496446102,59.179248046875
36,8,3.085910314524893,WEL,12,3.5908239080385145,1.479982257619409,0.5049135935136215,-1.605928056905484,61.32400423960269,61.60320641066876,59.688473510742185
37,8,3.085910314524893,NUT,35,3.041047492812178,0.7739008171769057,-0.04486282171271494,-2.3120094973479874,61.32400423960269,61.52683254212423,58.5245361328125
38,8,3.085910314524893,WLA,15,2.9519188214266188,1.1456661941915465,-0.13399149309827418,-1.9402441203333465,61.32400423960269,61.05528051843636,59.68599853515625
39,8,3.085910314524893,SLA,5,1.638060669052111,0.9044311470038412,-1.447849645472782,-2.1814791675210516,61.32400423960269,60.064118198066836,58.59131774902344
40,9,2.675050994347956,SEL,9,3.5421919950164655,0.8987644359091345,0.8671410006685094,-1.7762865584388217,60.63487609645703,61.05136849375483,58.99313659667969
41,9,2.675050994347956,WEL,9,1.9899823698761554,0.7188996909901644,-0.6850686244718007,-1.9561513033577917,60.63487609645703,60.88988577007578,60.16064232490586
42,9,2.675050994347956,NUT,37,2.842802019000423,1.0321371323793267,0.16775102465246672,-1.6429138619686294,60.63487609645703,60.805278808194075,58.20991957742705
43,9,2.675050994347956,WLA,15,2.4267536384713795,1.4598945891346102,-0.24829735587657664,-1.215156405213346,60.63487609645703,60.58979296585935,59.302653796747975
44,9,2.675050994347956,SLA,5,1.8508552023953548,1.201144240972564,-0.8241957919526013,-1.4739067533753922,60.63487609645703,59.03297711608482,57.78356018066406
45,10,2.2546185177246523,SEL,11,2.0138186872939383,0.8305379578864899,-0.24079983043071396,-1.4240805598381625,60.280452713423905,60.48464197256778,57.36498870849609
46,10,2.2546185177246523,WEL,11,1.9863461860275058,0.6212280220038413,-0.2682723316971465,-1.633390495720811,60.280452713423905,60.49268617124857,57.83882141113281
47,10,2.2546185177246523,NUT,31,2.6126805621649845,0.4379404957421704,0.3580620444403322,-1.8166780219824818,60.280452713423905,60.28491373177838,59.0933349609375
48,10,2.2546185177246523,WLA,13,2.14093780876995,0.378528371362027,-0.11368070895470206,-1.8760901463626252,60.280452713423905,60.525370809329324,58.4214641908453
49,10,2.2546185177246523,SLA,9,1.8076984757432395,1.4394990749142198,-0.4469200419814128,-0.8151194428104325,60.280452713423905,59.50793717473006,58.17267456054688
50,11,1.924849640962003,SEL,15,1.7067120213590656,0.5039929300677015,-0.21813761960293743,-1.4208567108943015,58.66580312008475,58.36746735100014,55.82514953613281
51,11,1.924849640962003,WEL,12,1.0886876608825489,0.366424333600756,-0.8361619800794542,-1.558425307361247,58.66580312008475,59.987718072099526,59.11358698167527
52,11,1.924849640962003,NUT,22,2.3331382118564306,0.6865806946708566,0.4082885708944275,-1.2382689462911465,58.66580312008475,58.42010382707547,55.95470428466797
53,11,1.924849640962003,WLA,15,2.1244806916555885,0.0836361862543061,0.19963105069358544,-1.841213454707697,58.66580312008475,58.990744107638534,57.8831603440526
54,11,1.924849640962003,SLA,10,2.057769014453638,1.0488246807588997,0.13291937349163474,-0.8760249602031034,58.66580312008475,57.90171684470571,56.483123779296875
55,12,2.091628300126346,SEL,14,1.1252725060292146,0.281486177486176,-0.9663557940971315,-1.81014212264017,56.624816690279154,56.32100617652134,52.71143341064453
56,12,2.091628300126346,WEL,12,2.198743325136395,0.1952029317487047,0.10711502501004899,-1.8964253683776413,56.624816690279154,57.6722141531191,56.76372657581267
57,12,2.091628300126346,NUT,22,1.9525939915920325,0.2017319379724751,-0.13903430853431353,-1.889896362153871,56.624816690279154,56.18036753037971,53.7599853515625
58,12,2.091628300126346,WLA,16,2.535450740123358,0.0,0.4438224399970121,-2.091628300126346,56.624816690279154,56.93754343801783,55.48362100779569
59,12,2.091628300126346,SLA,10,2.9117479566305438,0.6856125024777177,0.8201196565041977,-1.4060157976486285,56.624816690279154,56.42120605192922,54.47124161048116
