Year,Month,Day,RF_in
2026,3,1,0.0012454161076616
2026,3,2,0.0189903944287504
2026,3,3,0.0108194528497944
2026,3,4,0.0092344208965151
2026,3,5,0.0452887125424095
2026,3,6,0.010648137732545
2026,3,7,0.0076497352029394
2026,3,8,0.1639507490610304
2026,3,9,0.015099231130912
2026,3,10,0.0011523365192213
2026,3,11,0.1397376089688465
2026,3,12,0.3918877549058809
2026,3,13,0.3948653547365417
2026,3,14,9.068466813962708
2026,3,15,2.610146563405649
2026,3,16,1.176668369029555
2026,3,17,0.3074861594906838
2026,3,18,0.0348399838959034
2026,3,20,0.0322081389806819
2026,3,21,0.1579183209703767
2026,3,22,0.943346666017334
2026,3,23,0.1371620792312154
2026,3,24,0.0018344974684694
2026,3,27,0.0406591577271255
2026,3,28,0.0360490059706587
2026,3,29,0.0270064525821181
2026,3,30,0.021237797207302518
