Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,142.3171875,5.603038877952756,1920-01-01
1920.0,2.0,17.632048034667967,0.6941751194751169,1920-02-01
1920.0,3.0,177.131787109375,6.973692405880906,1920-03-01
1920.0,4.0,81.31987915039062,3.201570045290969,1920-04-01
1920.0,5.0,93.2085205078125,3.6696267916461616,1920-05-01
1920.0,6.0,43.313623046875,1.7052607498769687,1920-06-01
1920.0,7.0,67.04549560546874,2.639586441160187,1920-07-01
1920.0,8.0,54.95479736328125,2.163574699341781,1920-08-01
1920.0,9.0,48.571188354492186,1.912251510019377,1920-09-01
1920.0,10.0,57.36089477539063,2.258302943913017,1920-10-01
1920.0,11.0,98.00715942382811,3.858549583615281,1920-11-01
1920.0,12.0,270.444189453125,10.647409033587598,1920-12-01
1921.0,1.0,390.230078125,15.363388902559056,1921-01-01
1921.0,2.0,41.98280639648438,1.652866393562377,1921-02-01
1921.0,3.0,38.4833984375,1.5150944266732285,1921-03-01
1921.0,4.0,49.901312255859374,1.9646185927503688,1921-04-01
1921.0,5.0,35.22418212890625,1.386778823972687,1921-05-01
1921.0,6.0,28.538433837890626,1.1235603873185287,1921-06-01
1921.0,7.0,100.38271484375,3.952075387549213,1921-07-01
1921.0,8.0,34.638796997070315,1.3637321652389889,1921-08-01
1921.0,9.0,37.793243408203125,1.487922968826895,1921-09-01
1921.0,10.0,71.11434326171874,2.799777293768454,1921-10-01
1921.0,11.0,54.110888671875,2.1303499477116143,1921-11-01
1921.0,12.0,153.6287353515625,6.048375407541832,1921-12-01
1922.0,1.0,126.2468505859375,4.970348448265256,1922-01-01
1922.0,2.0,112.26793212890624,4.419997327909695,1922-02-01
1922.0,3.0,120.7952880859375,4.755720003383367,1922-03-01
1922.0,4.0,51.297509765625,2.0195869986466537,1922-04-01
1922.0,5.0,44.92105712890625,1.7685455562561516,1922-05-01
1922.0,6.0,29.15751953125,1.147933839812992,1922-06-01
1922.0,7.0,27.89736328125,1.0983213890255907,1922-07-01
1922.0,8.0,37.71341552734375,1.4847801388718012,1922-08-01
1922.0,9.0,117.3457763671875,4.619912455401082,1922-09-01
1922.0,10.0,73.55728759765626,2.895956204632136,1922-10-01
1922.0,11.0,60.70269165039063,2.389869750015379,1922-11-01
1922.0,12.0,19.628851318359377,0.7727894219826525,1922-12-01
1923.0,1.0,312.25537109375,12.293518546998031,1923-01-01
1923.0,2.0,199.615234375,7.858867495078741,1923-02-01
1923.0,3.0,182.2637451171875,7.175737996739667,1923-03-01
1923.0,4.0,286.2062744140625,11.26796355960876,1923-04-01
1923.0,5.0,32.08675842285156,1.263258205624077,1923-05-01
1923.0,6.0,27.64736328125,1.0884788693405514,1923-06-01
1923.0,7.0,38.47348327636719,1.5147040659987083,1923-07-01
1923.0,8.0,40.749945068359374,1.6043285459984007,1923-08-01
1923.0,9.0,45.285107421875,1.7828782449557086,1923-09-01
1923.0,10.0,50.68032531738281,1.9952883983221577,1923-10-01
1923.0,11.0,33.91208190917969,1.3351213350070743,1923-11-01
1923.0,12.0,295.435791015625,11.631330354945868,1923-12-01
1924.0,1.0,30.893609619140623,1.216283843273253,1924-01-01
1924.0,2.0,55.97577514648437,2.20377067505844,1924-02-01
1924.0,3.0,83.59608154296875,3.291184312715305,1924-03-01
1924.0,4.0,237.2192626953125,9.339341050996556,1924-04-01
1924.0,5.0,49.281243896484376,1.9402064526174951,1924-05-01
1924.0,6.0,32.66818542480469,1.2861490324726257,1924-06-01
1924.0,7.0,95.41181640625,3.756370724655512,1924-07-01
1924.0,8.0,46.289208984375,1.822409802534449,1924-08-01
1924.0,9.0,33.8839599609375,1.334014171690453,1924-09-01
1924.0,10.0,108.01883544921876,4.2527100570558565,1924-10-01
1924.0,11.0,43.61253051757812,1.7170287605345718,1924-11-01
1924.0,12.0,130.4045166015625,5.13403608667569,1924-12-01
1925.0,1.0,69.75886840820313,2.746412142055241,1925-01-01
1925.0,2.0,59.56483154296875,2.345072107990896,1925-02-01
1925.0,3.0,147.4776611328125,5.806207131213091,1925-03-01
1925.0,4.0,95.67601318359377,3.766772172582432,1925-04-01
1925.0,5.0,26.295611572265624,1.035260298120694,1925-05-01
1925.0,6.0,44.46913146972656,1.7507532074695498,1925-06-01
1925.0,7.0,98.66195068359374,3.88432876707062,1925-07-01
1925.0,8.0,30.59962158203125,1.2047095111035926,1925-08-01
1925.0,9.0,53.825244140625,2.1191041000246065,1925-09-01
1925.0,10.0,51.6739990234375,2.0344094103715555,1925-10-01
1925.0,11.0,109.94654541015623,4.328604150006152,1925-11-01
1925.0,12.0,78.31680908203126,3.083338940237452,1925-12-01
1926.0,1.0,56.4773193359375,2.2235165092888782,1926-01-01
1926.0,2.0,29.76491088867187,1.1718468853807824,1926-02-01
1926.0,3.0,27.42777099609375,1.0798335037832183,1926-03-01
1926.0,4.0,33.12291259765625,1.3040516770730808,1926-04-01
1926.0,5.0,13.618093872070313,0.5361454280342643,1926-05-01
1926.0,6.0,115.99141845703124,4.566591277835876,1926-06-01
1926.0,7.0,56.8254638671875,2.237222986897146,1926-07-01
1926.0,8.0,69.99138793945312,2.7555664543091782,1926-08-01
1926.0,9.0,36.66131591796875,1.4433588944082183,1926-09-01
1926.0,10.0,72.07919311523438,2.8377635084737944,1926-10-01
1926.0,11.0,22.438043212890623,0.8833875280665602,1926-11-01
