,Year,Month,NDVI,datetime
0,2000.0,2.0,0.497126582278481,2000-02-01
1,2000.0,3.0,0.4209277777777778,2000-03-01
2,2000.0,4.0,0.504658024691358,2000-04-01
3,2000.0,5.0,0.528784210526316,2000-05-01
4,2000.0,6.0,0.4723594936708862,2000-06-01
5,2000.0,7.0,0.4834360759493673,2000-07-01
6,2000.0,8.0,0.4491379746835442,2000-08-01
7,2000.0,9.0,0.427767088607595,2000-09-01
8,2000.0,10.0,0.4861137499999999,2000-10-01
9,2000.0,11.0,0.6838175675675675,2000-11-01
10,2000.0,12.0,0.6745467532467533,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.5269875000000002,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.5019443037974685,2001-05-01
16,2001.0,6.0,0.4444276315789474,2001-06-01
17,2001.0,7.0,0.4088467532467533,2001-07-01
18,2001.0,8.0,0.4349392405063291,2001-08-01
19,2001.0,9.0,0.3982556962025317,2001-09-01
20,2001.0,10.0,0.4472341772151899,2001-10-01
21,2001.0,11.0,0.595074025974026,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.5168571428571429,2002-03-01
26,2002.0,4.0,0.5579348101265823,2002-04-01
27,2002.0,5.0,0.6413803797468355,2002-05-01
28,2002.0,6.0,0.576604430379747,2002-06-01
29,2002.0,7.0,0.5270493670886076,2002-07-01
30,2002.0,8.0,0.4879240506329113,2002-08-01
31,2002.0,9.0,0.5257962025316457,2002-09-01
32,2002.0,10.0,0.5943790123456791,2002-10-01
33,2002.0,11.0,0.7054357142857144,2002-11-01
34,2002.0,12.0,0.61595,2002-12-01
35,2003.0,1.0,0.612863924050633,2003-01-01
36,2003.0,2.0,0.6630716049382717,2003-02-01
37,2003.0,3.0,0.5983791139240506,2003-03-01
38,2003.0,4.0,0.5445367088607596,2003-04-01
39,2003.0,5.0,0.4766556962025316,2003-05-01
40,2003.0,6.0,0.4238308641975308,2003-06-01
41,2003.0,7.0,0.4051544303797469,2003-07-01
42,2003.0,8.0,0.4625911392405063,2003-08-01
43,2003.0,9.0,0.4931519480519482,2003-09-01
44,2003.0,10.0,0.4857571428571428,2003-10-01
45,2003.0,11.0,0.4913101265822785,2003-11-01
46,2003.0,12.0,0.6340128205128205,2003-12-01
47,2004.0,1.0,0.7062567901234568,2004-01-01
48,2004.0,2.0,0.6832398734177215,2004-02-01
49,2004.0,3.0,0.7100827160493827,2004-03-01
50,2004.0,4.0,0.6841588607594937,2004-04-01
51,2004.0,5.0,0.6515373417721518,2004-05-01
52,2004.0,6.0,0.5651574074074074,2004-06-01
53,2004.0,7.0,0.547051265822785,2004-07-01
54,2004.0,8.0,0.6166740259740261,2004-08-01
55,2004.0,9.0,0.6401139240506328,2004-09-01
56,2004.0,10.0,0.6096714285714285,2004-10-01
57,2004.0,11.0,0.6950569620253165,2004-11-01
58,2004.0,12.0,0.704113924050633,2004-12-01
59,2005.0,1.0,0.7110170886075949,2005-01-01
60,2005.0,2.0,0.724907894736842,2005-02-01
61,2005.0,3.0,0.6487721518987342,2005-03-01
62,2005.0,4.0,0.6513683544303798,2005-04-01
63,2005.0,5.0,0.6202345679012347,2005-05-01
64,2005.0,6.0,0.5213617283950618,2005-06-01
65,2005.0,7.0,0.5597322784810128,2005-07-01
66,2005.0,8.0,0.4998734177215191,2005-08-01
67,2005.0,9.0,0.6168759493670888,2005-09-01
68,2005.0,10.0,0.7917363636363636,2005-10-01
69,2005.0,11.0,0.7487398734177215,2005-11-01
70,2005.0,12.0,0.6456438271604938,2005-12-01
71,2006.0,1.0,0.6024278481012659,2006-01-01
72,2006.0,2.0,0.6242316455696203,2006-02-01
73,2006.0,3.0,0.685173125,2006-03-01
74,2006.0,4.0,0.6692259493670887,2006-04-01
75,2006.0,5.0,0.6451607594936709,2006-05-01
76,2006.0,6.0,0.5766172839506173,2006-06-01
77,2006.0,7.0,0.5684703703703704,2006-07-01
78,2006.0,8.0,0.4876559210526315,2006-08-01
79,2006.0,9.0,0.5006192307692309,2006-09-01
80,2006.0,10.0,0.6440220779220779,2006-10-01
81,2006.0,11.0,0.7475405063291138,2006-11-01
82,2006.0,12.0,0.688882894736842,2006-12-01
83,2007.0,1.0,0.6583160493827159,2007-01-01
84,2007.0,2.0,0.6422879746835444,2007-02-01
85,2007.0,3.0,0.639641875,2007-03-01
86,2007.0,4.0,0.5664854430379745,2007-04-01
87,2007.0,5.0,0.53435,2007-05-01
88,2007.0,6.0,0.4837067901234568,2007-06-01
89,2007.0,7.0,0.4629392405063292,2007-07-01
90,2007.0,8.0,0.4619341772151899,2007-08-01
91,2007.0,9.0,0.4909973333333334,2007-09-01
92,2007.0,10.0,0.586840506329114,2007-10-01
93,2007.0,11.0,0.6358443037974685,2007-11-01
94,2007.0,12.0,0.6339697530864198,2007-12-01
95,2008.0,1.0,0.690738961038961,2008-01-01
96,2008.0,2.0,0.7180524691358023,2008-02-01
97,2008.0,3.0,0.6412689873417722,2008-03-01
98,2008.0,4.0,0.5646810126582279,2008-04-01
99,2008.0,5.0,0.5065512658227849,2008-05-01
100,2008.0,6.0,0.4531259259259259,2008-06-01
101,2008.0,7.0,0.528653164556962,2008-07-01
102,2008.0,8.0,0.4765753164556962,2008-08-01
103,2008.0,9.0,0.49303875,2008-09-01
104,2008.0,10.0,0.5282759493670887,2008-10-01
105,2008.0,11.0,0.6220936708860759,2008-11-01
106,2008.0,12.0,0.72275,2008-12-01
107,2009.0,1.0,0.7497113924050633,2009-01-01
108,2009.0,2.0,0.6193208860759495,2009-02-01
109,2009.0,3.0,0.6557685185185185,2009-03-01
110,2009.0,4.0,0.6388074074074074,2009-04-01
111,2009.0,5.0,0.598307142857143,2009-05-01
112,2009.0,6.0,0.5051108974358974,2009-06-01
113,2009.0,7.0,0.4540943037974684,2009-07-01
114,2009.0,8.0,0.5226538461538462,2009-08-01
115,2009.0,9.0,0.4778012345679012,2009-09-01
116,2009.0,10.0,0.5408499999999999,2009-10-01
117,2009.0,11.0,0.6452753164556962,2009-11-01
118,2009.0,12.0,0.7297375,2009-12-01
119,2010.0,1.0,0.6404224358974359,2010-01-01
120,2010.0,2.0,0.5830025316455696,2010-02-01
121,2010.0,3.0,0.5833444444444444,2010-03-01
122,2010.0,4.0,0.6137740506329115,2010-04-01
123,2010.0,5.0,0.6487424050632913,2010-05-01
124,2010.0,6.0,0.5113088607594937,2010-06-01
125,2010.0,7.0,0.5663227848101265,2010-07-01
126,2010.0,8.0,0.4677876543209876,2010-08-01
127,2010.0,9.0,0.4552944444444445,2010-09-01
128,2010.0,10.0,0.5439228571428572,2010-10-01
129,2010.0,11.0,0.6918038961038959,2010-11-01
130,2010.0,12.0,0.6641474683544304,2010-12-01
131,2011.0,1.0,0.7272172839506172,2011-01-01
132,2011.0,2.0,0.706915625,2011-02-01
133,2011.0,3.0,0.7486828947368421,2011-03-01
134,2011.0,4.0,0.6850024691358025,2011-04-01
135,2011.0,5.0,0.6989796296296297,2011-05-01
136,2011.0,6.0,0.6958333333333335,2011-06-01
137,2011.0,7.0,0.667145061728395,2011-07-01
138,2011.0,8.0,0.5754525316455695,2011-08-01
139,2011.0,9.0,0.6295912499999999,2011-09-01
140,2011.0,10.0,0.5840077922077923,2011-10-01
141,2011.0,11.0,0.6749870370370372,2011-11-01
142,2011.0,12.0,0.6929322784810128,2011-12-01
143,2012.0,1.0,0.6745259493670885,2012-01-01
144,2012.0,2.0,0.6037030864197531,2012-02-01
145,2012.0,3.0,0.6817987500000002,2012-03-01
146,2012.0,4.0,0.6870765822784811,2012-04-01
147,2012.0,5.0,0.6317784810126583,2012-05-01
148,2012.0,6.0,0.6138045454545455,2012-06-01
149,2012.0,7.0,0.5939772151898735,2012-07-01
150,2012.0,8.0,0.520224683544304,2012-08-01
151,2012.0,9.0,0.6682716049382715,2012-09-01
152,2012.0,10.0,0.6520175675675677,2012-10-01
153,2012.0,11.0,0.5691556962025316,2012-11-01
154,2012.0,12.0,0.5532727848101265,2012-12-01
155,2013.0,1.0,0.6476259493670887,2013-01-01
156,2013.0,2.0,0.6572320987654322,2013-02-01
157,2013.0,3.0,0.6985135802469136,2013-03-01
158,2013.0,4.0,0.6800329113924052,2013-04-01
159,2013.0,5.0,0.6132425925925926,2013-05-01
160,2013.0,6.0,0.646704605263158,2013-06-01
161,2013.0,7.0,0.5071803797468353,2013-07-01
162,2013.0,8.0,0.4864949367088608,2013-08-01
163,2013.0,9.0,0.6032986486486486,2013-09-01
164,2013.0,10.0,0.5027775,2013-10-01
165,2013.0,11.0,0.6245417721518988,2013-11-01
166,2013.0,12.0,0.7925078947368422,2013-12-01
167,2014.0,1.0,0.7362911392405064,2014-01-01
168,2014.0,2.0,0.753708024691358,2014-02-01
169,2014.0,3.0,0.7072132911392406,2014-03-01
170,2014.0,4.0,0.6829949367088609,2014-04-01
171,2014.0,5.0,0.6066283950617284,2014-05-01
172,2014.0,6.0,0.6275647435897436,2014-06-01
173,2014.0,7.0,0.6340259493670888,2014-07-01
174,2014.0,8.0,0.6508833333333334,2014-08-01
175,2014.0,9.0,0.5757864197530864,2014-09-01
176,2014.0,10.0,0.7713039473684211,2014-10-01
177,2014.0,11.0,0.6868018518518519,2014-11-01
178,2014.0,12.0,0.6661746913580245,2014-12-01
179,2015.0,1.0,0.6714074999999999,2015-01-01
180,2015.0,2.0,0.7214376623376624,2015-02-01
181,2015.0,3.0,0.7159246913580247,2015-03-01
182,2015.0,4.0,0.6236950617283951,2015-04-01
183,2015.0,5.0,0.5855386075949367,2015-05-01
184,2015.0,6.0,0.5454113924050633,2015-06-01
185,2015.0,7.0,0.6828569620253164,2015-07-01
186,2015.0,8.0,0.7348771604938271,2015-08-01
187,2015.0,9.0,0.8063987341772153,2015-09-01
188,2015.0,10.0,0.8239776315789475,2015-10-01
189,2015.0,11.0,0.7389873417721519,2015-11-01
190,2015.0,12.0,0.7862322784810126,2015-12-01
191,2016.0,1.0,0.7623271604938273,2016-01-01
192,2016.0,2.0,0.6878974683544304,2016-02-01
193,2016.0,3.0,0.5996525316455696,2016-03-01
194,2016.0,4.0,0.5675024691358026,2016-04-01
195,2016.0,5.0,0.5695487654320988,2016-05-01
196,2016.0,6.0,0.6253922077922077,2016-06-01
197,2016.0,7.0,0.6793660493827162,2016-07-01
198,2016.0,8.0,0.7622753086419753,2016-08-01
199,2016.0,9.0,0.7687986842105262,2016-09-01
200,2016.0,10.0,0.7100164383561646,2016-10-01
201,2016.0,11.0,0.7026142857142857,2016-11-01
202,2016.0,12.0,0.6753296296296297,2016-12-01
203,2017.0,1.0,0.757267088607595,2017-01-01
204,2017.0,2.0,0.7087139240506329,2017-02-01
205,2017.0,3.0,0.6491031645569622,2017-03-01
206,2017.0,4.0,0.5992031645569621,2017-04-01
207,2017.0,5.0,0.6943316455696203,2017-05-01
208,2017.0,6.0,0.6190524691358024,2017-06-01
209,2017.0,7.0,0.6776234177215189,2017-07-01
210,2017.0,8.0,0.5625543209876543,2017-08-01
211,2017.0,9.0,0.5656246913580247,2017-09-01
212,2017.0,10.0,0.5436397260273973,2017-10-01
213,2017.0,11.0,0.6538506329113924,2017-11-01
214,2017.0,12.0,0.6566574074074075,2017-12-01
215,2018.0,1.0,0.6523892405063292,2018-01-01
216,2018.0,2.0,0.6933655844155844,2018-02-01
217,2018.0,3.0,0.742573076923077,2018-03-01
218,2018.0,4.0,0.6273265432098767,2018-04-01
219,2018.0,5.0,0.6670094936708861,2018-05-01
220,2018.0,6.0,0.7072911392405064,2018-06-01
221,2018.0,7.0,0.678041975308642,2018-07-01
222,2018.0,8.0,0.6406930379746837,2018-08-01
223,2018.0,9.0,0.7493597402597403,2018-09-01
224,2018.0,10.0,0.7208853333333335,2018-10-01
225,2018.0,11.0,0.7995331168831169,2018-11-01
226,2018.0,12.0,0.7790783950617284,2018-12-01
227,2019.0,1.0,0.7182512499999999,2019-01-01
228,2019.0,2.0,0.7566043209876544,2019-02-01
229,2019.0,3.0,0.6999006329113925,2019-03-01
230,2019.0,4.0,0.681153164556962,2019-04-01
231,2019.0,5.0,0.627093827160494,2019-05-01
232,2019.0,6.0,0.687893827160494,2019-06-01
233,2019.0,7.0,0.6360310126582279,2019-07-01
234,2019.0,8.0,0.5441216049382716,2019-08-01
235,2019.0,9.0,0.5506063291139239,2019-09-01
236,2019.0,10.0,0.7651426666666667,2019-10-01
237,2019.0,11.0,0.7455941558441558,2019-11-01
238,2019.0,12.0,0.7745155844155843,2019-12-01
239,2020.0,1.0,0.6767783950617284,2020-01-01
240,2020.0,2.0,0.8122746835443039,2020-02-01
241,2020.0,3.0,0.7132474683544304,2020-03-01
242,2020.0,4.0,0.7844337662337663,2020-04-01
243,2020.0,5.0,0.7231765822784811,2020-05-01
244,2020.0,6.0,0.6499876543209877,2020-06-01
245,2020.0,7.0,0.6114462962962963,2020-07-01
246,2020.0,8.0,0.5751932098765432,2020-08-01
247,2020.0,9.0,0.5183141975308642,2020-09-01
248,2020.0,10.0,0.4907358024691358,2020-10-01
249,2020.0,11.0,0.7976571428571428,2020-11-01
250,2020.0,12.0,0.7443962025316456,2020-12-01
251,2021.0,1.0,0.7578664556962027,2021-01-01
252,2021.0,2.0,0.6903594936708861,2021-02-01
253,2021.0,3.0,0.6955308641975309,2021-03-01
254,2021.0,4.0,0.7144449367088608,2021-04-01
255,2021.0,5.0,0.7006962962962965,2021-05-01
256,2021.0,6.0,0.5934822784810126,2021-06-01
257,2021.0,7.0,0.5194556962025317,2021-07-01
258,2021.0,8.0,0.5243901315789473,2021-08-01
259,2021.0,9.0,0.5708155844155843,2021-09-01
260,2021.0,10.0,0.5467302631578947,2021-10-01
261,2021.0,11.0,0.5087954545454546,2021-11-01
262,2021.0,12.0,0.738094375,2021-12-01
263,2022.0,1.0,0.8021879746835444,2022-01-01
264,2022.0,2.0,0.7685924050632913,2022-02-01
265,2022.0,3.0,0.7207183544303797,2022-03-01
266,2022.0,4.0,0.6366231250000001,2022-04-01
267,2022.0,5.0,0.6477012658227849,2022-05-01
268,2022.0,6.0,0.5510493670886076,2022-06-01
269,2022.0,7.0,0.5227740740740741,2022-07-01
270,2022.0,8.0,0.5358924050632913,2022-08-01
271,2022.0,9.0,0.5827155844155844,2022-09-01
272,2022.0,10.0,0.3666044776119403,2022-10-01
273,2022.0,11.0,0.6214727848101265,2022-11-01
274,2022.0,12.0,0.6913784810126582,2022-12-01
275,2023.0,1.0,0.71328417721519,2023-01-01
276,2023.0,2.0,0.7078810126582279,2023-02-01
277,2023.0,3.0,0.7891462500000002,2023-03-01
278,2023.0,4.0,0.739066049382716,2023-04-01
279,2023.0,5.0,0.6717044303797469,2023-05-01
280,2023.0,6.0,0.6531129629629631,2023-06-01
281,2023.0,7.0,0.582237837837838,2023-07-01
282,2023.0,8.0,0.5356835443037975,2023-08-01
283,2023.0,9.0,0.5398025641025641,2023-09-01
284,2023.0,10.0,0.5080394736842105,2023-10-01
285,2023.0,11.0,0.602526582278481,2023-11-01
286,2023.0,12.0,0.7567290123456789,2023-12-01
287,2024.0,1.0,0.8199107594936712,2024-01-01
288,2024.0,2.0,0.8206024691358025,2024-02-01
289,2024.0,3.0,0.6935162337662338,2024-03-01
290,2024.0,4.0,0.7700240506329116,2024-04-01
