,Year,Month,ET,datetime
0,2001.0,1.0,3.976833333333334,2001-01-01
1,2001.0,2.0,3.485208333333334,2001-02-01
2,2001.0,3.0,4.06425,2001-03-01
3,2001.0,4.0,3.5966911764705887,2001-04-01
4,2001.0,5.0,4.1858506944444445,2001-05-01
5,2001.0,6.0,,2001-06-01
6,2001.0,7.0,5.242083333333333,2001-07-01
7,2001.0,8.0,4.665583333333334,2001-08-01
8,2001.0,9.0,4.356666666666667,2001-09-01
9,2001.0,10.0,4.027333333333334,2001-10-01
10,2001.0,11.0,3.25875,2001-11-01
11,2001.0,12.0,2.728503787878788,2001-12-01
12,2002.0,1.0,3.2981666666666665,2002-01-01
13,2002.0,2.0,3.205166666666667,2002-02-01
14,2002.0,3.0,4.070250000000001,2002-03-01
15,2002.0,4.0,4.130952380952381,2002-04-01
16,2002.0,5.0,5.08075,2002-05-01
17,2002.0,6.0,3.924416666666666,2002-06-01
18,2002.0,7.0,4.788020833333333,2002-07-01
19,2002.0,8.0,3.911892361111111,2002-08-01
20,2002.0,9.0,4.753916666666667,2002-09-01
21,2002.0,10.0,3.8105902777777785,2002-10-01
22,2002.0,11.0,3.6142083333333335,2002-11-01
23,2002.0,12.0,2.8576666666666672,2002-12-01
24,2003.0,1.0,3.266125,2003-01-01
25,2003.0,2.0,3.5506666666666664,2003-02-01
26,2003.0,3.0,4.531916666666667,2003-03-01
27,2003.0,4.0,3.9263392857142856,2003-04-01
28,2003.0,5.0,5.018583333333334,2003-05-01
29,2003.0,6.0,5.419208333333334,2003-06-01
30,2003.0,7.0,5.183125,2003-07-01
31,2003.0,8.0,5.149291666666667,2003-08-01
32,2003.0,9.0,5.013416666666667,2003-09-01
33,2003.0,10.0,3.921,2003-10-01
34,2003.0,11.0,3.171250000000001,2003-11-01
35,2003.0,12.0,2.258,2003-12-01
36,2004.0,1.0,3.113875,2004-01-01
37,2004.0,2.0,3.4933333333333336,2004-02-01
38,2004.0,3.0,4.549416666666668,2004-03-01
39,2004.0,4.0,3.074038461538462,2004-04-01
40,2004.0,5.0,5.624166666666667,2004-05-01
41,2004.0,6.0,4.833203125000001,2004-06-01
42,2004.0,7.0,5.779,2004-07-01
43,2004.0,8.0,5.386708333333334,2004-08-01
44,2004.0,9.0,5.058125,2004-09-01
45,2004.0,10.0,3.649666666666667,2004-10-01
46,2004.0,11.0,3.540083333333333,2004-11-01
47,2004.0,12.0,2.826791666666668,2004-12-01
48,2005.0,1.0,3.5660833333333333,2005-01-01
49,2005.0,2.0,3.7432916666666665,2005-02-01
